acquisition_channel,customer_segment,target_inactive,order_count,completed_orders,cancelled_orders,gross_value,avg_order_value,cancel_rate,days_since_last_order,return_count,refund_value,ticket_count,mean_satisfaction,marketing_events,sessions,tenure_days
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919
Referral,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1712
Referral,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033
Store,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,191.95,0.0,0.0,0.0,0.0,441
Store,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2059
Website,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079
Mobile,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2682
Website,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2129
Referral,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2032
Website,Core,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629
Store,Core,1,1.0,1.0,0.0,134.47,134.47,0.0,104.0,0.0,0.0,0.0,0.0,1.0,1.0,133
Website,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2826
Marketplace,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1440
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3026
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1983
Website,Core,0,1.0,1.0,0.0,705.63,705.63,0.0,56.0,0.0,0.0,0.0,0.0,1.0,1.0,999
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658
Website,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308
Website,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2176
Referral,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
Referral,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3111
Website,High Value,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1612
Website,Core,0,1.0,1.0,0.0,360.98,360.98,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,532
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1617
Mobile,Standard,0,1.0,1.0,0.0,37.77,37.77,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1046
Website,Core,0,2.0,1.0,1.0,389.0400000000001,194.52000000000004,0.5,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1646
Store,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532
Marketplace,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2361
Marketplace,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136
Website,High Value,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1512
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950
Mobile,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,239
Website,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2573
Mobile,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429
Store,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280
Store,Standard,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444
Mobile,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306
Website,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902
Store,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172
Mobile,Emerging,0,1.0,1.0,0.0,82.25,82.25,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,1272
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,419
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494
Website,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280
Marketplace,High Value,0,1.0,1.0,0.0,746.97,746.97,0.0,96.0,2.0,609.29,0.0,0.0,0.0,0.0,1778
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1515
Mobile,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1852
Store,Standard,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952
Mobile,High Value,0,1.0,1.0,0.0,426.34,426.34,0.0,171.0,1.0,187.42,0.0,0.0,1.0,1.0,638
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,338
Store,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2212
Mobile,Emerging,0,2.0,2.0,0.0,582.39,291.195,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,169
Website,Standard,0,1.0,1.0,0.0,101.85,101.85,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,2222
Website,Core,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318
Website,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887
Store,Core,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091
Mobile,Standard,1,1.0,1.0,0.0,302.38,302.38,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,741
Store,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2188
Mobile,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2478
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262
Website,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788
Website,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186
Marketplace,Emerging,0,1.0,1.0,0.0,22.05,22.05,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,2580
Store,Standard,0,1.0,1.0,0.0,29.96,29.96,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,627
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2585
Website,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120
Mobile,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,573
Mobile,High Value,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234
Mobile,High Value,0,1.0,1.0,0.0,225.19,225.19,0.0,159.0,0.0,0.0,1.0,2.0,0.0,0.0,2617
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2722
Mobile,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1912
Website,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1352
Mobile,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3009
Website,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469
Website,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267
Website,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1114
Mobile,High Value,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699
Referral,Emerging,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1831
Referral,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783
Mobile,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2196
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1857
Store,Standard,1,1.0,1.0,0.0,29.35,29.35,0.0,59.0,0.0,0.0,0.0,0.0,1.0,1.0,637
Marketplace,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148
Store,Core,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178
Marketplace,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2921
Website,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328
Marketplace,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
Referral,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312
Website,Emerging,0,1.0,1.0,0.0,169.95,169.95,0.0,64.0,0.0,0.0,0.0,0.0,1.0,1.0,1434
Website,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3172
Mobile,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1863
Mobile,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2777
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2101
Website,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945
Marketplace,Emerging,0,1.0,1.0,0.0,170.1,170.1,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1827
Store,Standard,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385
Website,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2123
Website,Emerging,0,1.0,1.0,0.0,80.3,80.3,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,2239
Website,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3046
Mobile,Core,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,294
Mobile,Standard,0,1.0,1.0,0.0,365.81,365.81,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1349
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200
Website,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,348
Store,High Value,0,1.0,1.0,0.0,182.57,182.57,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2433
Store,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2157
Mobile,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751
Website,Core,0,1.0,1.0,0.0,164.42,164.42,0.0,55.0,1.0,69.36,0.0,0.0,0.0,0.0,407
Marketplace,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2681
Mobile,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084
Mobile,Standard,1,1.0,1.0,0.0,163.98,163.98,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,2958
Store,High Value,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2839
Referral,Core,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316
Mobile,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3064
Mobile,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2275
Mobile,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3060
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632
Mobile,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110
Mobile,Emerging,0,1.0,1.0,0.0,180.54,180.54,0.0,104.0,1.0,57.54,0.0,0.0,0.0,0.0,3052
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439
Website,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2160
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1244
Website,Core,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2306
Mobile,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1231
Mobile,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233
Store,High Value,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2532
Mobile,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2586
Website,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155
Marketplace,Core,0,1.0,1.0,0.0,177.5,177.5,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,758
Store,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2938
Store,Emerging,0,1.0,1.0,0.0,444.87,444.87,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,3042
Mobile,Emerging,0,2.0,2.0,0.0,812.0400000000001,406.02000000000004,0.0,73.0,0.0,0.0,1.0,0.0,1.0,1.0,910
Store,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2754
Mobile,Core,0,1.0,1.0,0.0,229.7,229.7,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,3149
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2760
Website,High Value,0,1.0,1.0,0.0,216.69,216.69,0.0,70.0,0.0,0.0,0.0,0.0,1.0,1.0,286
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704
Referral,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548
Website,High Value,0,1.0,1.0,0.0,283.42,283.42,0.0,110.0,1.0,134.62,0.0,0.0,1.0,1.0,2349
Referral,Standard,0,1.0,1.0,0.0,165.92000000000002,165.92000000000002,0.0,66.0,0.0,0.0,0.0,0.0,1.0,1.0,1837
Mobile,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255
Website,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2807
Referral,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260
Website,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587
Referral,Core,0,1.0,1.0,0.0,52.46,52.46,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,395
Store,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,925
Website,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1310
Website,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2761
Referral,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,847
Store,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136
Store,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3066
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285
Marketplace,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1785
Website,Standard,0,1.0,1.0,0.0,355.31,355.31,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2974
Referral,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1353
Mobile,Core,0,1.0,1.0,0.0,91.8,91.8,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,585
Website,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2862
Website,Standard,0,1.0,1.0,0.0,945.69,945.69,0.0,93.0,0.0,0.0,1.0,0.0,0.0,0.0,757
Marketplace,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207
Marketplace,Standard,1,1.0,1.0,0.0,161.03,161.03,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,1711
Store,High Value,0,2.0,2.0,0.0,639.03,319.515,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1978
Store,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255
Mobile,Core,1,1.0,1.0,0.0,327.71,327.71,0.0,87.0,1.0,45.08,0.0,0.0,0.0,0.0,1744
Website,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234
Store,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439
Referral,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1986
Mobile,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524
Mobile,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,792
Mobile,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149
Mobile,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1522
Website,Emerging,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327
Mobile,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2174
Website,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138
Referral,Emerging,0,1.0,1.0,0.0,120.8,120.8,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,365
Website,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946
Website,High Value,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492
Referral,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967
Website,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884
Store,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256
Store,High Value,0,1.0,1.0,0.0,52.68,52.68,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1119
Marketplace,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704
Website,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1887
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2615
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458
Mobile,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470
Store,Standard,0,1.0,1.0,0.0,344.94,344.94,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,400
Store,Core,1,1.0,1.0,0.0,439.2000000000001,439.2000000000001,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,1678
Store,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016
Referral,High Value,0,1.0,0.0,1.0,154.53,154.53,1.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,1794
Store,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108
Store,Emerging,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2438
Marketplace,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1482
Store,High Value,0,1.0,1.0,0.0,129.2,129.2,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,2860
Store,Emerging,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1897
Referral,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,791
Referral,Standard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806
Mobile,High Value,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1709
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
Store,Core,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109
