ticket_id,customer_id,opened_at,closed_at,issue_type,channel,priority,agent_id,resolution_status,satisfaction_score
TKT-0001035,CUS-009926,2021-07-06 06:00:00,2021-07-09 03:00:00,Delivery,Store,Low,AGT-327,Resolved,5.0
TKT-0001036,CUS-000520,2025-04-29 17:00:00,2025-05-03 21:00:00,Payment,Social,Low,AGT-197,Resolved,4.0
TKT-0001037,CUS-009876,2023-03-13 05:00:00,,Account,Store,Medium,AGT-034,Open,
TKT-0001038,CUS-005750,2024-03-18 10:00:00,2024-03-22 05:00:00,Returns,Email,Low,AGT-005,Resolved,5.0
TKT-0001039,CUS-006790,2025-05-19 06:00:00,,Payment,Phone,Medium,AGT-242,Open,
TKT-0001040,CUS-011645,2020-12-26 16:00:00,,Delivery,Email,Medium,AGT-091,Open,
TKT-0001041,CUS-003180,2023-07-11 02:00:00,2023-07-13 19:00:00,Returns,Email,Low,AGT-154,Resolved,
TKT-0001042,CUS-001404,2023-12-26 16:00:00,2023-12-28 11:00:00,Returns,Social,Medium,AGT-246,Resolved,3.0
TKT-0001043,CUS-002750,2021-03-11 03:00:00,2021-03-13 23:00:00,Returns,Email,Medium,AGT-086,Resolved,2.0
TKT-0001044,CUS-009381,2025-03-06 13:00:00,2025-03-06 20:00:00,Delivery,Phone,High,AGT-067,Resolved,
TKT-0001045,CUS-004136,2020-02-28 12:00:00,2020-03-01 18:00:00,Account,Chat,Medium,AGT-206,Resolved,4.0
TKT-0001046,CUS-005351,2021-12-12 20:00:00,2021-12-17 03:00:00,Delivery,Store,Medium,AGT-008,Resolved,
TKT-0001047,CUS-000065,2020-07-24 01:00:00,2020-07-26 08:00:00,Promotion,Phone,Critical,AGT-050,Resolved,3.0
TKT-0001048,CUS-009606,2025-12-20 18:00:00,2025-12-22 06:00:00,Returns,Store,Medium,AGT-251,Resolved,3.0
TKT-0001049,CUS-009709,2022-01-07 01:00:00,2022-01-09 22:00:00,Product Quality,Store,Low,AGT-138,Resolved,5.0
TKT-0001050,CUS-002613,2022-07-22 21:00:00,2022-07-23 11:00:00,Delivery,Store,Low,AGT-285,Resolved,
TKT-0001051,CUS-010158,2021-03-09 00:00:00,2021-03-11 07:00:00,Technical,Phone,Low,AGT-345,Resolved,4.0
TKT-0001052,CUS-006731,2025-09-25 14:00:00,,Delivery,Phone,High,AGT-264,Open,
TKT-0001053,CUS-011746,2022-09-27 18:00:00,2022-09-28 21:00:00,Account,Phone,Medium,AGT-331,Resolved,4.0
TKT-0001054,CUS-005106,2023-06-02 09:00:00,,Payment,Store,Low,AGT-141,Open,
TKT-0001055,CUS-010670,2020-06-03 02:00:00,2020-06-06 06:00:00,Delivery,Social,Medium,AGT-266,Resolved,5.0
TKT-0001056,CUS-000330,2022-05-27 11:00:00,2022-05-31 04:00:00,Technical,Store,Medium,AGT-036,Resolved,2.0
TKT-0001057,CUS-008865,2025-11-30 14:00:00,2025-12-01 09:00:00,Returns,Store,Medium,AGT-133,Resolved,5.0
TKT-0001058,CUS-001861,2020-05-02 17:00:00,2020-05-05 21:00:00,Account,Chat,Medium,AGT-250,Resolved,2.0
TKT-0001059,CUS-004767,2020-12-18 08:00:00,,Delivery,Phone,Medium,AGT-169,Open,
TKT-0001060,CUS-000137,2024-06-10 12:00:00,2024-06-11 06:00:00,Product Quality,Chat,Medium,AGT-261,Resolved,
TKT-0001061,CUS-004388,2021-05-13 14:00:00,2021-05-18 01:00:00,Account,Chat,High,AGT-110,Resolved,
TKT-0001062,CUS-001531,2023-02-27 01:00:00,2023-03-01 21:00:00,Delivery,Phone,Medium,AGT-083,Resolved,5.0
TKT-0001063,CUS-007715,2024-12-04 15:00:00,2024-12-06 19:00:00,Delivery,Social,Medium,AGT-289,Resolved,5.0
TKT-0001064,CUS-003787,2022-11-04 14:00:00,2022-11-07 23:00:00,Technical,Chat,Critical,AGT-170,Resolved,5.0
TKT-0001065,CUS-006803,2025-08-10 19:00:00,2025-08-14 05:00:00,account,Email,Medium,AGT-179,Closed,4.0
TKT-0001066,CUS-000550,2024-11-24 18:00:00,2024-11-27 22:00:00,Product Quality,Phone,Medium,AGT-019,Resolved,4.0
TKT-0001067,CUS-007553,2022-04-16 01:00:00,2022-04-17 02:00:00,Technical,Phone,Medium,AGT-127,Resolved,5.0
TKT-0001068,CUS-009193,2023-07-22 08:00:00,2023-07-26 20:00:00,Technical,Phone,Low,AGT-196,Resolved,3.0
TKT-0001069,CUS-003139,2024-04-02 05:00:00,2024-04-03 09:00:00,Delivery,Email,Medium,AGT-225,Resolved,
TKT-0001070,CUS-001394,2020-11-28 22:00:00,2020-11-30 16:00:00,Returns,Email,Low,AGT-322,Resolved,
TKT-0001071,CUS-009258,2024-04-13 21:00:00,2024-04-16 11:00:00,Promotion,Email,Critical,AGT-228,Closed,
TKT-0001072,CUS-003343,2020-02-01 16:00:00,2020-02-06 05:00:00,Returns,Email,Critical,AGT-059,Resolved,
TKT-0001073,CUS-009535,2021-12-13 18:00:00,2021-12-14 00:00:00,Account,Chat,Medium,AGT-152,Resolved,2.0
TKT-0001074,CUS-011153,2020-05-02 18:00:00,2020-05-05 18:00:00,Technical,Email,Low,AGT-268,Resolved,4.0
TKT-0001075,CUS-000285,2025-01-12 15:00:00,2025-01-15 09:00:00,Returns,Chat,Medium,AGT-111,Resolved,3.0
TKT-0001076,CUS-000694,2025-10-26 19:00:00,2025-10-27 13:00:00,Delivery,Chat,Low,AGT-303,Resolved,4.0
TKT-0001077,CUS-008728,2022-06-02 07:00:00,2022-06-04 13:00:00,Returns,Chat,Medium,AGT-043,Resolved,
TKT-0001078,CUS-005996,2021-12-28 00:00:00,2021-12-30 07:00:00,Returns,Phone,Medium,AGT-029,Resolved,4.0
TKT-0001079,CUS-004998,2022-06-06 14:00:00,2022-06-06 15:00:00,Delivery,Phone,Medium,AGT-176,Resolved,
TKT-0001080,CUS-005447,2020-11-07 12:00:00,,Product Quality,Social,Medium,AGT-261,Open,
TKT-0001081,CUS-006374,2021-05-01 04:00:00,2021-05-03 00:00:00,Returns,Email,High,AGT-169,Resolved,5.0
TKT-0001082,CUS-004000,2024-04-04 03:00:00,2024-04-08 09:00:00,Delivery,Social,Low,AGT-196,Resolved,4.0
TKT-0001083,CUS-008524,2020-01-18 05:00:00,2020-01-22 05:00:00,Technical,Social,Medium,AGT-147,Resolved,5.0
TKT-0001084,CUS-003912,2024-01-16 00:00:00,2024-01-17 13:00:00,Account,Chat,High,AGT-152,Closed,4.0
TKT-0001085,CUS-005729,2024-08-04 03:00:00,2024-08-07 13:00:00,Delivery,Social,Low,AGT-290,Closed,5.0
TKT-0001086,CUS-003303,2020-05-09 17:00:00,2020-05-14 13:00:00,Delivery,Store,Low,AGT-265,Resolved,
TKT-0001087,CUS-010248,2025-10-02 20:00:00,2025-10-06 15:00:00,Returns,Email,Medium,AGT-153,Resolved,5.0
TKT-0001088,CUS-011275,2020-03-25 13:00:00,2020-03-26 01:00:00,Delivery,Store,Low,AGT-274,Resolved,
TKT-0001089,CUS-005097,2024-01-29 23:00:00,2024-02-01 10:00:00,Returns,Email,Low,AGT-286,Resolved,1.0
TKT-0001090,CUS-002061,2025-11-29 03:00:00,2025-12-02 05:00:00,Returns,Phone,Medium,AGT-183,Resolved,5.0
TKT-0001091,CUS-004342,2024-09-08 12:00:00,2024-09-09 18:00:00,Account,Social,Low,AGT-043,Closed,4.0
TKT-0001092,CUS-001439,2021-10-15 15:00:00,2021-10-18 18:00:00,Delivery,Chat,Medium,AGT-305,Closed,5.0
TKT-0001093,CUS-000240,2024-09-06 05:00:00,2024-09-08 15:00:00,Product Quality,Phone,Medium,AGT-290,Resolved,2.0
TKT-0001094,CUS-004931,2023-03-01 09:00:00,2023-03-05 16:00:00,Returns,Store,Medium,AGT-091,Resolved,
TKT-0001095,CUS-006073,2020-01-21 18:00:00,2020-01-23 09:00:00,Payment,Chat,Medium,AGT-334,Resolved,
TKT-0001096,CUS-001523,2026-01-13 00:00:00,2026-01-15 18:00:00,Returns,Email,Low,AGT-207,Resolved,
TKT-0001097,CUS-005217,2021-09-22 17:00:00,2021-09-27 12:00:00,Product Quality,Email,Low,AGT-338,Resolved,
TKT-0001098,CUS-005091,2020-01-25 22:00:00,2020-01-26 05:00:00,Payment,Phone,Medium,AGT-205,Resolved,5.0
TKT-0001099,CUS-011400,2024-11-19 10:00:00,2024-11-19 17:00:00,Delivery,Social,Low,AGT-343,Resolved,1.0
TKT-0001100,CUS-009795,2021-03-20 09:00:00,2021-03-21 12:00:00,Account,Social,Medium,AGT-160,Resolved,
TKT-0001101,CUS-002192,2022-09-03 20:00:00,2022-09-07 08:00:00,Returns,Email,Medium,AGT-322,Closed,
TKT-0001102,CUS-007116,2024-07-01 18:00:00,2024-07-05 21:00:00,Account,Store,Low,AGT-126,Resolved,
TKT-0001103,CUS-005792,2024-08-28 15:00:00,2024-09-01 05:00:00,Delivery,Email,Medium,AGT-007,Resolved,4.0
TKT-0001104,CUS-001197,2023-11-02 09:00:00,,Delivery,Store,Medium,AGT-142,Open,
TKT-0001105,CUS-010408,2026-04-13 12:00:00,2026-04-18 06:00:00,Account,Store,High,AGT-134,Resolved,
TKT-0001106,CUS-005791,2021-08-10 18:00:00,2021-08-14 18:00:00,Returns,Phone,Medium,AGT-238,Resolved,
TKT-0001107,CUS-007495,2021-01-23 10:00:00,2021-01-23 21:00:00,Delivery,Store,Medium,AGT-159,Resolved,5.0
TKT-0001108,CUS-011419,2020-11-15 06:00:00,2020-11-15 19:00:00,Promotion,Store,Medium,AGT-286,Closed,
TKT-0001109,CUS-004016,2024-02-08 18:00:00,2024-02-12 04:00:00,Product Quality,Store,Medium,AGT-247,Resolved,
TKT-0001110,CUS-004555,2024-11-07 01:00:00,,Promotion,Phone,Low,AGT-135,Open,
TKT-0001111,CUS-003601,2026-03-15 08:00:00,2026-03-16 19:00:00,Technical,Store,Medium,AGT-226,Resolved,4.0
TKT-0001112,CUS-010232,2023-04-11 15:00:00,2023-04-16 02:00:00,Account,Store,Low,AGT-149,Resolved,
TKT-0001113,CUS-001742,2022-09-18 21:00:00,2022-09-21 20:00:00,Delivery,Social,Medium,AGT-044,Resolved,
TKT-0001114,CUS-006799,2021-09-19 05:00:00,2021-09-21 14:00:00,Promotion,Email,High,AGT-122,Resolved,
TKT-0001115,CUS-001884,2025-08-13 01:00:00,2025-08-14 14:00:00,Technical,Email,Low,AGT-053,Resolved,
TKT-0001116,CUS-004491,2022-11-17 08:00:00,2022-11-21 13:00:00,Delivery,Social,Critical,AGT-033,Resolved,4.0
TKT-0001117,CUS-004629,2025-10-05 02:00:00,2025-10-06 01:00:00,Product Quality,Store,Low,AGT-057,Resolved,
TKT-0001118,CUS-011585,2021-04-24 01:00:00,2021-04-24 17:00:00,Delivery,Phone,Medium,AGT-077,Resolved,
TKT-0001119,CUS-005279,2024-04-14 23:00:00,2024-04-16 17:00:00,Returns,Chat,Medium,AGT-323,Closed,
TKT-0001120,CUS-001635,2025-01-15 19:00:00,2025-01-19 16:00:00,Payment,Email,Low,AGT-171,Resolved,4.0
TKT-0001121,CUS-007374,2022-12-09 16:00:00,2022-12-09 19:00:00,Returns,Social,Medium,AGT-119,Resolved,
TKT-0001122,CUS-008792,2024-06-18 23:00:00,2024-06-21 10:00:00,Delivery,Store,Medium,AGT-181,Resolved,5.0
TKT-0001123,CUS-005448,2024-08-28 01:00:00,2024-08-30 11:00:00,Returns,Store,Medium,AGT-045,Resolved,
TKT-0001124,CUS-008163,2020-08-05 11:00:00,2020-08-10 07:00:00,Payment,Store,Medium,AGT-266,Resolved,2.0
TKT-0001125,CUS-010244,2023-08-24 17:00:00,2023-08-27 19:00:00,Technical,Phone,Medium,AGT-057,Resolved,
TKT-0001126,CUS-000203,2023-12-03 22:00:00,2023-12-06 07:00:00,Delivery,Chat,Medium,AGT-028,Resolved,5.0
TKT-0001127,CUS-009296,2023-02-09 14:00:00,2023-02-10 11:00:00,Delivery,Store,Low,AGT-266,Resolved,5.0
TKT-0001128,CUS-004021,2023-01-02 10:00:00,2023-01-05 02:00:00,Delivery,Email,High,AGT-166,Resolved,3.0
TKT-0001129,CUS-002964,2024-01-26 07:00:00,2024-01-26 10:00:00,Product Quality,Social,High,AGT-237,Resolved,4.0
TKT-0001130,CUS-008297,2021-02-03 08:00:00,,Delivery,Phone,Medium,AGT-198,Open,
TKT-0001131,CUS-004644,2026-02-20 02:00:00,2026-02-23 12:00:00,Product Quality,Phone,Low,AGT-278,Closed,
TKT-0001132,CUS-007781,2025-02-17 14:00:00,2025-02-21 04:00:00,Product Quality,Store,High,AGT-243,Resolved,3.0
TKT-0001133,CUS-005639,2022-05-16 06:00:00,2022-05-16 12:00:00,Payment,Chat,High,AGT-196,Resolved,4.0
TKT-0001134,CUS-001369,2022-06-11 23:00:00,2022-06-12 20:00:00,Returns,Store,High,AGT-181,Resolved,
TKT-0001135,CUS-006616,2024-05-01 06:00:00,2024-05-04 11:00:00,Returns,Social,Medium,AGT-132,Resolved,5.0
TKT-0001136,CUS-002276,2020-08-12 02:00:00,,Product Quality,Email,Medium,AGT-032,Open,
TKT-0001137,CUS-004696,2026-03-21 08:00:00,,Returns,Store,High,AGT-262,Open,
TKT-0001138,CUS-003959,2020-02-06 19:00:00,,Promotion,Social,Low,AGT-156,Open,
TKT-0001139,CUS-011015,2020-09-29 01:00:00,2020-10-03 23:00:00,Promotion,Chat,Medium,AGT-136,Resolved,2.0
TKT-0001140,CUS-002242,2022-04-23 14:00:00,2022-04-27 01:00:00,Promotion,Social,High,AGT-222,Closed,
TKT-0001141,CUS-002892,2020-01-04 21:00:00,2020-01-08 07:00:00,Product Quality,Social,Low,AGT-087,Resolved,
TKT-0001142,CUS-006029,2022-12-15 20:00:00,,Product Quality,Chat,High,AGT-141,Open,
TKT-0001143,CUS-003334,2021-09-04 18:00:00,2021-09-05 01:00:00,Delivery,Store,Medium,AGT-003,Closed,4.0
TKT-0001144,CUS-009003,2023-07-29 08:00:00,2023-08-02 09:00:00,Delivery,Phone,Low,AGT-213,Resolved,
TKT-0001145,CUS-005723,2025-04-18 19:00:00,2025-04-19 07:00:00,Payment,Chat,Low,AGT-280,Resolved,2.0
TKT-0001146,CUS-004826,2022-11-10 18:00:00,2022-11-13 06:00:00,Product Quality,Phone,Medium,AGT-110,Resolved,
TKT-0001147,CUS-011333,2023-12-20 17:00:00,2023-12-21 09:00:00,Payment,Social,Medium,AGT-094,Resolved,4.0
TKT-0001148,CUS-010011,2025-08-17 16:00:00,2025-08-18 15:00:00,Promotion,Chat,Medium,AGT-029,Resolved,
TKT-0001149,CUS-005378,2022-03-04 12:00:00,2022-03-05 05:00:00,Returns,Social,Medium,AGT-120,Resolved,3.0
TKT-0001150,CUS-002306,2021-01-30 16:00:00,2021-02-02 12:00:00,Returns,Email,Low,AGT-029,Resolved,3.0
TKT-0001151,CUS-001993,2021-08-09 22:00:00,2021-08-11 01:00:00,Payment,Phone,Low,AGT-155,Resolved,3.0
TKT-0001152,CUS-008254,2026-08-24 10:00:00,2026-08-25 04:00:00,Payment,Chat,Medium,AGT-182,Resolved,4.0
TKT-0001153,CUS-005665,2025-04-26 11:00:00,2025-04-30 09:00:00,Returns,Phone,Medium,AGT-236,Resolved,2.0
TKT-0001154,CUS-004141,2024-01-05 13:00:00,2024-01-06 08:00:00,Technical,Social,Medium,AGT-281,Resolved,
TKT-0001155,CUS-009819,2022-09-07 13:00:00,2022-09-12 12:00:00,Returns,Social,Low,AGT-164,Resolved,2.0
TKT-0001156,CUS-007621,2022-11-24 16:00:00,2022-11-29 14:00:00,Product Quality,Store,Low,AGT-098,Resolved,4.0
TKT-0001157,CUS-001712,2020-09-02 10:00:00,2020-09-03 23:00:00,Product Quality,Chat,Low,AGT-009,Resolved,4.0
TKT-0001158,CUS-000260,2020-02-03 06:00:00,2020-02-03 13:00:00,Product Quality,Email,Low,AGT-120,Resolved,4.0
TKT-0001159,CUS-008363,2025-05-03 05:00:00,2025-05-05 20:00:00,Delivery,Phone,Medium,AGT-028,Resolved,5.0
TKT-0001160,CUS-003197,2026-05-18 09:00:00,2026-05-23 03:00:00,Delivery,Phone,Medium,AGT-274,Resolved,3.0
TKT-0001161,CUS-001897,2025-11-15 09:00:00,2025-11-20 00:00:00,Delivery,Phone,Low,AGT-147,Resolved,3.0
TKT-0001162,CUS-011222,2021-06-15 06:00:00,2021-06-17 04:00:00,Returns,Social,Medium,AGT-310,Resolved,5.0
TKT-0001163,CUS-006844,2022-05-08 08:00:00,2022-05-11 17:00:00,Delivery,Email,Medium,AGT-172,Closed,
TKT-0001164,CUS-010498,2023-12-03 04:00:00,2023-12-04 17:00:00,Delivery,Store,Low,AGT-007,Resolved,4.0
TKT-0001165,CUS-008070,2025-07-24 21:00:00,2025-07-29 18:00:00,Delivery,Phone,Medium,AGT-327,Resolved,
TKT-0001166,CUS-011414,2022-04-20 11:00:00,2022-04-20 13:00:00,Product Quality,Email,Medium,AGT-121,Resolved,
TKT-0001167,CUS-002017,2024-04-28 06:00:00,2024-04-29 18:00:00,Payment,Store,Medium,AGT-246,Resolved,5.0
TKT-0001168,CUS-011868,2026-04-18 01:00:00,2026-04-21 07:00:00,Account,Social,Medium,AGT-275,Closed,
TKT-0001169,CUS-003394,2023-03-22 04:00:00,2023-03-23 09:00:00,Product Quality,Store,Medium,AGT-130,Closed,3.0
TKT-0001170,CUS-001434,2025-04-08 20:00:00,2025-04-11 08:00:00,Returns,Chat,Medium,AGT-033,Resolved,
TKT-0001171,CUS-010118,2026-06-24 11:00:00,,Product Quality,Social,Low,AGT-159,Open,
TKT-0001172,CUS-006950,2020-09-07 08:00:00,2020-09-10 04:00:00,Delivery,Social,Medium,AGT-150,Resolved,
TKT-0001173,CUS-011023,2020-08-12 00:00:00,2020-08-12 07:00:00,Payment,Phone,Low,AGT-078,Resolved,
TKT-0001174,CUS-005150,2022-04-13 11:00:00,2022-04-16 12:00:00,Delivery,Phone,Medium,AGT-350,Resolved,
TKT-0001175,CUS-007833,2021-06-05 03:00:00,2021-06-05 09:00:00,Product Quality,Social,Low,AGT-047,Resolved,
TKT-0001176,CUS-006223,2022-12-13 10:00:00,2022-12-18 08:00:00,Promotion,Email,High,AGT-287,Resolved,
TKT-0001177,CUS-003387,2024-07-28 12:00:00,,Returns,Phone,Medium,AGT-342,Open,
TKT-0001178,CUS-008086,2021-06-07 12:00:00,2021-06-12 03:00:00,Product Quality,Email,Low,AGT-279,Resolved,
TKT-0001179,CUS-002946,2023-02-06 19:00:00,2023-02-10 17:00:00,Returns ,Store,Low,AGT-172,Resolved,
TKT-0001180,CUS-009247,2022-11-23 19:00:00,2022-11-25 21:00:00,Promotion,Store,Medium,AGT-087,Resolved,
TKT-0001181,CUS-008749,2023-06-13 04:00:00,2023-06-16 19:00:00,Delivery,Email,High,AGT-275,Resolved,3.0
TKT-0001182,CUS-007672,2024-12-22 06:00:00,2024-12-25 16:00:00,Payment,Store,Low,AGT-207,Resolved,
TKT-0001183,CUS-001674,2021-04-13 00:00:00,2021-04-13 07:00:00,Returns,Email,High,AGT-088,Closed,3.0
TKT-0001184,CUS-005101,2022-08-12 04:00:00,2022-08-16 10:00:00,Returns,Email,Medium,AGT-116,Resolved,
TKT-0001185,CUS-011368,2024-04-09 09:00:00,2024-04-10 18:00:00,Returns,Email,Medium,AGT-272,Resolved,5.0
TKT-0001186,CUS-003139,2023-12-28 22:00:00,2023-12-31 18:00:00,Product Quality,Email,High,AGT-066,Resolved,5.0
TKT-0001187,CUS-004775,2024-05-05 12:00:00,2024-05-06 21:00:00,Delivery,Phone,High,AGT-159,Resolved,
TKT-0001188,CUS-009389,2022-04-13 17:00:00,2022-04-16 21:00:00,Returns,Store,Medium,AGT-298,Resolved,
TKT-0001189,CUS-002584,2024-06-28 21:00:00,,Product Quality,Social,High,AGT-150,Open,
TKT-0001190,CUS-000464,2026-06-24 17:00:00,2026-06-25 00:00:00,Account,Store,Low,AGT-185,Resolved,
TKT-0001191,CUS-009956,2025-08-23 20:00:00,2025-08-26 10:00:00,Payment,Store,Low,AGT-144,Resolved,3.0
TKT-0001192,CUS-009929,2020-02-06 13:00:00,2020-02-10 11:00:00,Returns,Email,High,AGT-082,Resolved,4.0
TKT-0001193,CUS-006759,2025-03-18 00:00:00,2025-03-22 03:00:00,Account,Social,Medium,AGT-119,Resolved,3.0
TKT-0001194,CUS-009140,2023-07-02 06:00:00,2023-07-02 22:00:00,Payment,Store,Low,AGT-167,Resolved,
TKT-0001195,CUS-009874,2023-05-17 03:00:00,2023-05-18 15:00:00,Delivery,Social,Low,AGT-040,Resolved,4.0
TKT-0001196,CUS-005836,2026-03-06 10:00:00,,Product Quality,Phone,Medium,AGT-202,Open,
TKT-0001197,CUS-005653,2025-05-07 01:00:00,2025-05-08 04:00:00,Delivery,Chat,Medium,AGT-322,Resolved,
TKT-0001198,CUS-008374,2020-11-15 00:00:00,2020-11-19 21:00:00,Delivery,Phone,Medium,AGT-021,Resolved,4.0
TKT-0001199,CUS-004434,2023-08-13 14:00:00,2023-08-15 02:00:00,Returns,Chat,Low,AGT-309,Closed,
TKT-0001200,CUS-008493,2024-06-26 08:00:00,2024-06-27 00:00:00,Technical,Phone,Medium,AGT-176,Resolved,5.0
TKT-0001201,CUS-009252,2026-02-09 12:00:00,2026-02-12 19:00:00,Returns,Phone,Medium,AGT-122,Resolved,
TKT-0001202,CUS-005441,2026-08-29 22:00:00,2026-09-03 12:00:00,Technical,Store,Low,AGT-102,Resolved,
TKT-0001203,CUS-011837,2023-12-16 12:00:00,2023-12-16 19:00:00,Payment,Store,Medium,AGT-215,Resolved,
TKT-0001204,CUS-000223,2021-08-13 01:00:00,,Product Quality,Email,Medium,AGT-285,Open,
TKT-0001205,CUS-005980,2022-03-30 18:00:00,2022-04-02 08:00:00,Product Quality,Social,High,AGT-135,Resolved,4.0
TKT-0001206,CUS-005466,2023-12-07 08:00:00,,Delivery,Email,Low,AGT-141,Open,
TKT-0001207,CUS-011964,2024-08-11 10:00:00,2024-08-11 23:00:00,Payment,Phone,Low,AGT-207,Resolved,5.0
TKT-0001208,CUS-011695,2020-08-28 03:00:00,2020-08-29 20:00:00,Product Quality,Chat,Medium,AGT-042,Resolved,
TKT-0001209,CUS-000123,2024-10-20 18:00:00,2024-10-24 16:00:00,Returns,Email,High,AGT-227,Resolved,4.0
TKT-0001210,CUS-003718,2026-04-28 17:00:00,2026-05-02 06:00:00,Promotion,Email,High,AGT-242,Resolved,4.0
TKT-0001211,CUS-001465,2024-04-30 03:00:00,2024-05-01 07:00:00,Returns,Phone,High,AGT-256,Closed,3.0
TKT-0001212,CUS-007036,2022-05-22 06:00:00,2022-05-26 13:00:00,Product Quality,Social,Low,AGT-009,Resolved,5.0
TKT-0001213,CUS-006424,2025-01-30 05:00:00,2025-02-03 14:00:00,Account,Store,Medium,AGT-224,Resolved,5.0
TKT-0001214,CUS-004729,2020-07-01 09:00:00,2020-07-04 07:00:00,Technical,Phone,High,AGT-162,Resolved,
TKT-0001215,CUS-002409,2022-08-06 12:00:00,2022-08-08 22:00:00,Account,Social,Low,AGT-139,Resolved,4.0
TKT-0001216,CUS-010007,2024-03-16 09:00:00,2024-03-18 06:00:00,Account,Chat,Medium,AGT-099,Resolved,4.0
TKT-0001217,CUS-002909,2021-09-06 10:00:00,2021-09-10 11:00:00,Promotion,Phone,Medium,AGT-079,Resolved,3.0
TKT-0001218,CUS-004897,2020-11-23 07:00:00,2020-11-26 22:00:00,Delivery,Social,Medium,AGT-235,Closed,4.0
TKT-0001219,CUS-006545,2023-08-12 22:00:00,2023-08-14 13:00:00,Delivery,Email,Low,AGT-114,Resolved,4.0
TKT-0001220,CUS-006575,2025-02-27 19:00:00,2025-02-28 20:00:00,Delivery,Chat,Critical,AGT-207,Resolved,3.0
TKT-0001221,CUS-005266,2020-11-01 18:00:00,2020-11-04 16:00:00,Account,Email,Low,AGT-267,Closed,5.0
TKT-0001222,CUS-009658,2026-06-23 19:00:00,2026-06-24 01:00:00,Account,Social,Medium,AGT-129,Resolved,
TKT-0001223,CUS-008591,2025-01-06 21:00:00,2025-01-09 20:00:00,Payment,Chat,Medium,AGT-239,Closed,
TKT-0001224,CUS-001180,2025-11-27 01:00:00,2025-11-28 11:00:00,Payment,Phone,Low,AGT-154,Resolved,
TKT-0001225,CUS-000304,2021-03-17 01:00:00,2021-03-18 04:00:00,Delivery,Phone,Low,AGT-252,Closed,
TKT-0001226,CUS-004680,2023-12-25 18:00:00,2023-12-29 19:00:00,Product Quality,Store,Medium,AGT-002,Resolved,5.0
TKT-0001227,CUS-005175,2024-04-30 16:00:00,2024-05-01 20:00:00,Payment,Phone,Medium,AGT-019,Resolved,
TKT-0001228,CUS-010627,2024-07-21 13:00:00,2024-07-21 17:00:00,Promotion,Social,Low,AGT-230,Resolved,4.0
TKT-0001229,CUS-003883,2020-04-13 02:00:00,2020-04-13 15:00:00,Returns,Phone,Low,AGT-315,Resolved,
TKT-0001230,CUS-010158,2022-07-04 02:00:00,,Returns,Chat,High,AGT-340,Open,
TKT-0001231,CUS-006716,2024-11-25 07:00:00,,Product Quality,Store,Low,AGT-315,Open,
TKT-0001232,CUS-005554,2023-05-07 22:00:00,2023-05-12 08:00:00,Payment,Email,Low,AGT-283,Resolved,
TKT-0001233,CUS-000989,2024-05-19 07:00:00,2024-05-23 15:00:00,Returns,Store,High,AGT-022,Resolved,
TKT-0001234,CUS-000027,2025-03-09 19:00:00,2025-03-12 20:00:00,Product Quality,Social,Medium,AGT-192,Resolved,4.0
TKT-0001235,CUS-009389,2020-07-19 21:00:00,2020-07-20 20:00:00,Delivery,Chat,Critical,AGT-071,Resolved,4.0
TKT-0001236,CUS-011176,2025-03-27 04:00:00,2025-03-29 02:00:00,Account,Store,Low,AGT-219,Resolved,
TKT-0001237,CUS-007140,2022-12-13 01:00:00,2022-12-16 17:00:00,Returns,Social,Medium,AGT-186,Resolved,2.0
TKT-0001238,CUS-003953,2020-07-08 21:00:00,2020-07-09 16:00:00,Returns,Email,Medium,AGT-102,Closed,
TKT-0001239,CUS-008842,2025-03-27 03:00:00,2025-03-31 16:00:00,Product Quality,Email,Medium,AGT-035,Resolved,5.0
TKT-0001240,CUS-001637,2021-09-10 08:00:00,2021-09-11 08:00:00,Returns,Email,Medium,AGT-034,Resolved,
TKT-0001241,CUS-003802,2021-10-23 13:00:00,,Delivery,Email,Medium,AGT-320,Open,
TKT-0001242,CUS-005713,2024-03-08 22:00:00,2024-03-13 07:00:00,Account,Chat,Low,AGT-114,Resolved,5.0
TKT-0001243,CUS-006213,2023-12-17 01:00:00,,Returns,Chat,Low,AGT-244,Open,
TKT-0001244,CUS-003041,2025-04-10 06:00:00,2025-04-12 17:00:00,Delivery,Store,Medium,AGT-168,Resolved,5.0
TKT-0001245,CUS-008202,2021-08-23 01:00:00,2021-08-25 22:00:00,Product Quality,Store,High,AGT-173,Resolved,
TKT-0001246,CUS-001845,2023-09-06 14:00:00,2023-09-10 07:00:00,Delivery,Store,Low,AGT-003,Resolved,4.0
TKT-0001247,CUS-005640,2021-09-14 13:00:00,2021-09-19 02:00:00,Technical,Store,Medium,AGT-253,Closed,5.0
TKT-0001248,CUS-004592,2021-01-27 17:00:00,2021-01-30 18:00:00,Payment,Chat,Medium,AGT-002,Resolved,4.0
TKT-0001249,CUS-005315,2023-05-24 20:00:00,2023-05-26 10:00:00,Account,Social,Medium,AGT-071,Resolved,
TKT-0001250,CUS-002323,2022-06-18 17:00:00,2022-06-22 09:00:00,Returns,Chat,Medium,AGT-217,Resolved,3.0
TKT-0001251,CUS-005161,2025-08-16 04:00:00,2025-08-18 00:00:00,Delivery,Chat,Low,AGT-084,Resolved,4.0
