review_id,customer_id,product_id,order_item_id,review_date,rating,review_title,review_text,verified_purchase
REV-0000865,CUS-005121,PRD-00220,ITM-000034522,2021-12-22,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000866,CUS-000594,PRD-00318,ITM-000010280,2026-02-06,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000867,CUS-002894,PRD-00220,ITM-000078681,2022-06-24,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000868,CUS-006970,PRD-00483,ITM-000059783,2022-07-24,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000869,CUS-006362,PRD-00288,ITM-000045205,2026-05-22,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000870,CUS-007482,PRD-00780,ITM-000005521,2020-11-05,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000871,CUS-010948,PRD-00759,ITM-000075543,2024-05-15,1,,,True
REV-0000872,CUS-005821,PRD-00060,ITM-000033572,2021-04-13,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000873,CUS-010129,PRD-00231,ITM-000033543,2022-02-20,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000874,CUS-011669,PRD-00354,ITM-000048799,2026-03-22,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000875,CUS-010345,PRD-00543,ITM-000064347,2026-06-01,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000876,CUS-004355,PRD-00057,ITM-000039324,2022-10-19,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000877,CUS-003243,PRD-00643,ITM-000008544,2022-12-10,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000878,,PRD-00775,ITM-000007117,2023-10-10,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000879,CUS-003694,PRD-00333,ITM-000062514,2021-03-26,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000880,CUS-002991,PRD-00763,ITM-000050425,2021-11-06,3,,,True
REV-0000881,CUS-006387,PRD-00138,ITM-000030396,2024-12-10,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000882,CUS-002646,PRD-00062,ITM-000063521,2022-02-11,5,,,True
REV-0000883,CUS-011209,PRD-00211,ITM-000043008,2026-03-01,2,Product quality was disap,Product quality was disappointing.,True
REV-0000884,CUS-011784,PRD-00100,ITM-000043551,2020-07-24,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000885,CUS-009183,PRD-00584,ITM-000028268,2020-02-20,2,Product quality was disap,Product quality was disappointing.,True
REV-0000886,CUS-001690,PRD-00208,ITM-000018777,2025-11-01,1,Product quality was disap,Product quality was disappointing.,True
REV-0000887,CUS-011957,PRD-00816,ITM-000036777,2023-03-20,2,Product quality was disap,Product quality was disappointing.,True
REV-0000888,CUS-001159,PRD-00081,ITM-000006887,2022-04-03,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000889,CUS-003950,PRD-00269,ITM-000001415,2023-08-07,5,,,True
REV-0000890,CUS-011941,PRD-00143,ITM-000073250,2023-09-20,5,,,True
REV-0000891,CUS-005307,PRD-00543,ITM-000059981,2026-06-02,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000892,CUS-008300,PRD-00760,ITM-000072377,2024-05-07,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000893,CUS-002957,PRD-00513,ITM-000037384,2023-04-24,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000894,CUS-006751,PRD-00640,ITM-000002396,2022-12-05,2,Product quality was disap,Product quality was disappointing.,True
REV-0000895,CUS-000133,PRD-00289,ITM-000041078,2023-09-07,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000896,CUS-003083,PRD-00489,ITM-000005024,2021-08-19,2,Product quality was disap,Product quality was disappointing.,True
REV-0000897,CUS-010419,PRD-00732,ITM-000012769,2021-12-11,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000898,CUS-003890,PRD-00684,ITM-000024644,2026-02-10,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000899,CUS-011987,PRD-00897,ITM-000000925,2023-07-14,4,,,True
REV-0000900,CUS-010643,PRD-00807,ITM-000024933,2020-02-26,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000901,CUS-004890,PRD-00689,ITM-000029731,2023-02-05,5,,,True
REV-0000902,CUS-005142,PRD-00743,ITM-000018412,2021-09-27,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000903,CUS-000157,PRD-00450,ITM-000011257,2023-11-22,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000904,CUS-001109,PRD-00440,ITM-000048626,2023-06-19,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000905,CUS-007256,PRD-00793,ITM-000022847,2023-06-02,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000906,CUS-008365,PRD-00493,ITM-000061212,2024-02-05,5,,,True
REV-0000907,CUS-006784,PRD-00217,ITM-000034208,2026-03-13,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000908,CUS-010501,PRD-00217,ITM-000048664,2022-08-01,2,Product quality was disap,Product quality was disappointing.,True
REV-0000909,CUS-005738,PRD-00402,ITM-000034424,2025-02-07,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000910,CUS-009773,PRD-00381,ITM-000044109,2024-12-06,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000911,CUS-005026,PRD-00083,ITM-000039700,2024-08-04,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000912,CUS-006704,PRD-00041,ITM-000012742,2022-09-25,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000913,,PRD-00859,ITM-000072000,2024-11-29,3,,,True
REV-0000914,CUS-010676,PRD-00283,ITM-000002088,2025-02-15,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000915,CUS-008280,PRD-00824,ITM-000038269,2021-07-28,3,,,True
REV-0000916,CUS-008108,PRD-00419,ITM-000044201,2024-02-02,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000917,CUS-009486,PRD-00502,ITM-000045528,2024-02-05,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000918,CUS-011197,PRD-00459,ITM-000011058,2025-12-27,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000919,CUS-008109,PRD-00675,ITM-000052701,2023-06-24,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000920,CUS-006511,PRD-00620,ITM-000047809,2025-07-08,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000921,CUS-004814,PRD-00327,ITM-000027983,2021-02-13,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000922,CUS-000636,PRD-00245,ITM-000060347,2021-06-13,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000923,CUS-000580,PRD-00187,ITM-000049526,2021-12-22,5,,,True
REV-0000924,CUS-003662,PRD-00633,ITM-000012828,2025-03-21,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000925,CUS-004504,PRD-00809,ITM-000008524,2025-03-21,2,Product quality was disap,Product quality was disappointing.,True
REV-0000926,CUS-009512,PRD-00191,ITM-000006601,2021-10-29,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000927,CUS-011335,PRD-00232,ITM-000015997,2020-09-13,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000928,CUS-008162,PRD-00696,ITM-000071336,2021-02-20,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000929,CUS-009645,PRD-00723,ITM-000077671,2021-05-25,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000930,CUS-008427,PRD-00827,ITM-000070210,2021-12-20,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000931,CUS-002266,PRD-00321,ITM-000066266,2022-12-11,5,,,True
REV-0000932,CUS-000867,PRD-00272,ITM-000051831,2026-08-03,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000933,CUS-011340,PRD-00274,ITM-000050501,2020-08-02,2,,,True
REV-0000934,CUS-005095,PRD-00203,ITM-000004663,2021-12-14,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000935,CUS-005862,PRD-00619,ITM-000076276,2021-04-01,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000936,CUS-006523,PRD-00500,ITM-000034963,2026-05-05,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000937,CUS-007543,PRD-00625,ITM-000077347,2020-04-02,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000938,CUS-008156,PRD-00055,ITM-000075850,2025-11-23,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000939,CUS-006676,PRD-00696,ITM-000056263,2025-08-29,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000940,CUS-004080,PRD-00709,ITM-000012709,2020-10-03,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000941,CUS-008853,PRD-00041,ITM-000046073,2023-12-13,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000942,CUS-009118,PRD-00735,ITM-000025883,2022-03-22,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000943,CUS-009174,PRD-00628,ITM-000049384,2026-04-02,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000944,CUS-003002,PRD-00461,ITM-000001347,2025-05-15,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000945,CUS-001575,PRD-00759,ITM-000031729,2026-01-26,3,,,True
REV-0000946,CUS-008200,PRD-00569,ITM-000050167,2024-05-03,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000947,CUS-009290,PRD-00251,ITM-000032730,2024-06-13,1,,,True
REV-0000948,CUS-002893,PRD-00596,ITM-000064562,2021-01-03,5,,,True
REV-0000949,CUS-007482,PRD-00662,ITM-000017331,2022-09-22,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000950,CUS-005512,PRD-00472,ITM-000001525,2020-09-03,3,,,True
REV-0000951,CUS-002502,PRD-00242,ITM-000023644,2025-05-28,1,Product quality was disap,Product quality was disappointing.,True
REV-0000952,CUS-001092,PRD-00626,ITM-000000977,2021-11-21,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000953,CUS-001550,PRD-00565,ITM-000014466,2023-03-10,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000954,CUS-007902,PRD-00545,ITM-000007012,2020-04-08,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000955,CUS-004147,PRD-00834,ITM-000021413,2020-03-10,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000956,CUS-010202,PRD-00494,ITM-000005394,2022-02-12,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000957,CUS-000368,PRD-00284,ITM-000024929,2021-03-04,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000958,CUS-006118,PRD-00120,ITM-000059440,2026-02-11,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000959,CUS-005093,PRD-00592,ITM-000059174,2021-12-22,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000960,CUS-004078,PRD-00021,ITM-000055863,2021-12-26,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000961,CUS-000492,PRD-00542,ITM-000076345,2023-02-16,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000962,CUS-003582,PRD-00379,ITM-000010956,2026-07-05,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000963,CUS-011134,PRD-00399,ITM-000024420,2025-10-27,5,,,True
REV-0000964,CUS-000713,PRD-00582,ITM-000003043,2025-09-10,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000965,CUS-005868,PRD-00857,ITM-000004470,2021-08-11,5,,,True
REV-0000966,CUS-002784,PRD-00813,ITM-000014868,2025-05-21,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000967,CUS-000339,PRD-00042,ITM-000002539,2021-10-06,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000968,CUS-006458,PRD-00266,ITM-000013186,2022-12-04,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000969,CUS-006285,PRD-00469,ITM-000050235,2021-06-30,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000970,CUS-005432,PRD-00880,ITM-000040790,2025-09-24,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000971,CUS-002034,PRD-00592,ITM-000027364,2021-01-02,2,Product quality was disap,Product quality was disappointing.,True
REV-0000972,CUS-008129,PRD-00267,ITM-000078476,2020-10-30,3,,,True
REV-0000973,CUS-004511,PRD-00652,ITM-000044326,2020-07-28,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000974,CUS-006195,PRD-00524,ITM-000040617,2023-04-23,1,,,True
REV-0000975,CUS-010328,PRD-00138,ITM-000049198,2020-11-17,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000976,CUS-003622,PRD-00742,ITM-000054551,2026-07-18,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000977,CUS-009679,PRD-00178,ITM-000036746,2025-06-03,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000978,CUS-002509,PRD-00229,ITM-000059781,2024-12-27,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000979,CUS-002404,PRD-00591,ITM-000058523,2023-10-07,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000980,CUS-010288,PRD-00317,ITM-000077589,2022-12-23,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000981,CUS-001694,PRD-00017,ITM-000036441,2020-11-10,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000982,CUS-008804,PRD-00897,ITM-000037592,2024-01-13,4,,,True
REV-0000983,CUS-005875,PRD-00207,ITM-000027131,2020-06-29,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000984,CUS-002254,PRD-00245,ITM-000048605,2025-10-15,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000985,CUS-008802,PRD-00027,ITM-000062613,2022-08-07,2,,,True
REV-0000986,CUS-004917,PRD-00782,ITM-000010910,2024-10-08,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000987,CUS-004085,PRD-00884,ITM-000034258,2024-07-30,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000988,CUS-004974,PRD-00752,ITM-000048494,2020-05-16,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000989,CUS-008645,PRD-00140,ITM-000004821,2024-11-04,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000990,CUS-009908,PRD-00100,ITM-000006533,2021-09-15,4,,,True
REV-0000991,CUS-008934,PRD-00488,ITM-000000161,2021-02-13,1,Product quality was disap,Product quality was disappointing.,True
REV-0000992,CUS-011930,PRD-00580,ITM-000064764,2024-07-01,3,,,True
REV-0000993,CUS-004085,PRD-00188,ITM-000037785,2025-04-14,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000994,CUS-008821,PRD-00840,ITM-000044667,2025-07-21,4,,,True
REV-0000995,CUS-005117,PRD-00126,ITM-000055299,2022-10-16,1,Product quality was disap,Product quality was disappointing.,True
REV-0000996,CUS-008892,PRD-00698,ITM-000052716,2020-10-29,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000997,CUS-001412,PRD-00202,ITM-000050799,2024-06-12,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0000998,CUS-002008,PRD-00413,ITM-000073163,2021-01-07,5,,,True
REV-0000999,CUS-001571,PRD-00218,ITM-000042979,2026-03-31,4,,,True
REV-0001000,CUS-005054,PRD-00683,ITM-000013444,2024-12-23,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0001001,CUS-001715,PRD-00391,ITM-000051666,2020-03-05,2,Product quality was disap,Product quality was disappointing.,True
REV-0001002,CUS-004295,PRD-00893,ITM-000073316,2021-06-29,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0001003,CUS-010800,PRD-00094,ITM-000023713,2020-10-09,2,Product quality was disap,Product quality was disappointing.,True
REV-0001004,CUS-010492,PRD-00695,ITM-000011317,2023-01-31,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0001005,CUS-009335,PRD-00489,ITM-000036957,2024-10-04,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0001006,CUS-010413,PRD-00303,ITM-000036380,2022-11-18,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0001007,CUS-010472,PRD-00270,ITM-000030220,2020-07-09,5,,,True
REV-0001008,CUS-001639,PRD-00612,ITM-000057864,2020-03-16,4,,,True
REV-0001009,CUS-002610,PRD-00724,ITM-000068076,2026-06-29,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0001010,CUS-005652,PRD-00293,ITM-000076118,2024-03-23,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0001011,CUS-005299,PRD-00865,ITM-000040121,2021-11-06,4,,,True
REV-0001012,CUS-011128,PRD-00131,ITM-000002109,2020-02-15,1,Product quality was disap,Product quality was disappointing.,True
REV-0001013,CUS-000371,PRD-00201,ITM-000018202,2020-09-13,1,Product quality was disap,Product quality was disappointing.,True
