order_item_id,order_id,product_id,quantity,unit_price,discount_amount,unit_cost,fulfillment_status,returned,customer_id,channel,fulfillment_method,payment_method,department,category,brand
ITM-000019278,ORD-00010987,PRD-00848,1,61.91,0.0,37.06,Fulfilled,0,CUS-005947,Store,In Store,Buy Now Pay Later,Beauty & Personal Care,Cosmetics,Mira
ITM-000019279,ORD-00010988,PRD-00346,2,622.1,0.0,330.76,Fulfilled,0,CUS-011023,Website,Click & Collect,Cash,Electronics & Accessories,Audio,Orion
ITM-000019280,ORD-00010989,PRD-00771,1,62.62,0.0,27.42,Fulfilled,0,CUS-010341,Store,In Store,Card,Electronics & Accessories,Smart Devices,Aurelia Select
ITM-000019281,ORD-00010990,PRD-00078,2,108.26,32.48,81.54,Cancelled,0,CUS-009450,Website,Courier,Buy Now Pay Later,Fashion & Accessories,Women's Clothing,Mira
ITM-000019282,ORD-00010991,PRD-00688,2,181.38,54.41,83.73,Fulfilled,0,CUS-005635,Mobile,Click & Collect,Card,Home & Living,Bedding,Orion
ITM-000019283,ORD-00010992,PRD-00190,1,53.98,0.0,32.84,Fulfilled,0,CUS-004345,Store,In Store,Card,Electronics & Accessories,Computer Accessories,Pulse
ITM-000019284,ORD-00010993,PRD-00033,1,26.85,4.03,19.75,Fulfilled,0,CUS-000835,website,Courier,Buy Now Pay Later,Home & Living,Bedding,Orion
ITM-000019285,ORD-00010993,PRD-00012,1,45.54,0.0,23.03,Fulfilled,0,CUS-000835,website,Courier,Buy Now Pay Later,Fashion & Accessories,Men's Clothing,Solara
ITM-000019286,ORD-00010994,PRD-00515,2,54.41,0.0,30.63,Fulfilled,0,CUS-006938,Store,In Store,Cash,Electronics & Accessories,Chargers,Nova
ITM-000019287,ORD-00010994,PRD-00204,1,243.5,0.0,210.64,Fulfilled,0,CUS-006938,Store,In Store,Cash,Sport & Lifestyle,Fitness,Vela
ITM-000019288,ORD-00010995,PRD-00155,1,69.44,6.94,37.09,Fulfilled,0,CUS-011062,Website,Click & Collect,Buy Now Pay Later,Fashion & Accessories,Men's Clothing,Solara
ITM-000019289,ORD-00010996,PRD-00694,1,141.71,0.0,70.34,Fulfilled,1,CUS-002411,Store,In Store,Card,Fashion & Accessories,Bags,Pulse
ITM-000019290,ORD-00010997,PRD-00761,1,54.84,0.0,36.53,Fulfilled,0,CUS-003316,Store,In Store,Card,Electronics & Accessories,Chargers,Pulse
ITM-000019291,ORD-00010998,PRD-00129,2,242.98,24.3,125.01,Fulfilled,0,CUS-009898,Store,In Store,Card,Fashion & Accessories,Men's Clothing,Solara
ITM-000019292,ORD-00010998,PRD-00689,1,67.01,10.05,44.19,Fulfilled,0,CUS-009898,Store,In Store,Card,Home & Living,Furniture,Vela
ITM-000019293,ORD-00010999,PRD-00033,2,26.85,0.0,19.57,Fulfilled,0,CUS-009668,Store,In Store,EFT,Home & Living,Bedding,Orion
ITM-000019294,ORD-00011000,PRD-00377,1,323.29,0.0,153.06,Cancelled,0,CUS-000138,Website,Home Delivery,EFT,Beauty & Personal Care,Skincare,Luma 
ITM-000019295,ORD-00011001,PRD-00304,2,57.17,22.87,44.42,Fulfilled,0,CUS-001579,Store,In Store,EFT,Beauty & Personal Care,Fragrance,Mira
ITM-000019296,ORD-00011001,PRD-00042,1,89.21,0.0,68.74,Fulfilled,0,CUS-001579,Store,In Store,EFT,Beauty & Personal Care,Cosmetics,Pulse
ITM-000019297,ORD-00011002,PRD-00386,1,253.02,0.0,191.18,Fulfilled,0,CUS-007325,Marketplace,Click & Collect,Card,Beauty & Personal Care,Skincare,Pulse
ITM-000019298,ORD-00011002,PRD-00654,1,177.08,26.56,118.2,Fulfilled,0,CUS-007325,Marketplace,Click & Collect,Card,Electronics & Accessories,Smart Devices,Nova
ITM-000019299,ORD-00011003,PRD-00039,3,164.5,0.0,112.31,Fulfilled,0,CUS-009868,Store,In Store,Cash,Home & Living,Bedding,Aurelia Select
ITM-000019300,ORD-00011003,PRD-00225,1,110.46,0.0,82.84,Fulfilled,0,CUS-009868,Store,In Store,Cash,Sport & Lifestyle,Fitness,Nova
ITM-000019301,ORD-00011004,PRD-00081,1,30.11,0.0,23.48,Fulfilled,0,CUS-004838,Website,Home Delivery,Digital Wallet,Sport & Lifestyle,Travel,Mira
ITM-000019302,ORD-00011004,PRD-00688,1,181.38,9.07,81.8,Fulfilled,0,CUS-004838,Website,Home Delivery,Digital Wallet,Home & Living,Bedding,Orion
ITM-000019303,ORD-00011005,PRD-00842,1,36.55,0.0,30.91,Cancelled,0,CUS-004428,Store,In Store,Buy Now Pay Later,Home & Living,Home Décor,Nova
ITM-000019304,ORD-00011006,PRD-00608,2,46.51,13.95,32.22,Fulfilled,0,CUS-005426,Website,Home Delivery,EFT,Sport & Lifestyle,Fitness,Vela
ITM-000019305,ORD-00011006,PRD-00815,1,110.47,11.05,64.05,Fulfilled,1,CUS-005426,Website,Home Delivery,EFT,Fashion & Accessories,Bags,Aurelia Select
ITM-000019306,ORD-00011006,PRD-00673,1,94.15,18.83,65.05,Fulfilled,0,CUS-005426,Website,Home Delivery,EFT,Electronics & Accessories,Chargers,Vela
ITM-000019307,ORD-00011007,PRD-00542,1,85.18,0.0,37.04,Fulfilled,0,CUS-000620,Store,In Store,Card,Beauty & Personal Care,Cosmetics,Solara
ITM-000019308,ORD-00011008,PRD-00098,1,45.59,0.0,28.86,Fulfilled,0,CUS-004141,Website,Courier,EFT,Beauty & Personal Care,Skincare,Orion
ITM-000019309,ORD-00011008,PRD-00615,1,130.21,0.0,84.19,Fulfilled,0,CUS-004141,Website,Courier,EFT,Home & Living,Home Décor,Vela
ITM-000019310,ORD-00011009,PRD-00506,1,49.67,0.0,37.07,Fulfilled,0,CUS-004932,Website,Home Delivery,Cash,Electronics & Accessories,Audio,Nova
ITM-000019311,ORD-00011010,PRD-00237,2,270.9,0.0,141.47,Fulfilled,0,CUS-008812,Store,In Store,EFT,Beauty & Personal Care,Skincare,Vela
ITM-000019312,ORD-00011010,PRD-00820,1,93.27,0.0,40.99,Fulfilled,0,CUS-008812,Store,In Store,EFT,Sport & Lifestyle,Travel,Aurelia Select
ITM-000019313,ORD-00011011,PRD-00003,2,17.02,0.0,11.61,Fulfilled,0,CUS-011786,Website,Click & Collect,Card,Sport & Lifestyle,Fitness,Nova
ITM-000019314,ORD-00011012,PRD-00846,1,180.05,0.0,106.99,Fulfilled,0,CUS-008534,Website,Home Delivery,Digital Wallet,Electronics & Accessories,Computer Accessories,Luma
ITM-000019315,ORD-00011012,PRD-00884,2,39.68,0.0,29.2,Fulfilled,0,CUS-008534,Website,Home Delivery,Digital Wallet,Sport & Lifestyle,Outdoor,Solara
ITM-000019316,ORD-00011013,PRD-00269,3,147.35,0.0,71.48,Fulfilled,0,CUS-000414,Store,In Store,EFT,Beauty & Personal Care,Haircare,Nova
ITM-000019317,ORD-00011013,PRD-00879,1,148.87,29.77,114.48,Fulfilled,0,CUS-000414,Store,In Store,EFT,Fashion & Accessories,Footwear,Aurelia Select
ITM-000019318,ORD-00011013,PRD-00403,1,321.6,0.0,167.33,Fulfilled,0,CUS-000414,Store,In Store,EFT,Home & Living,Kitchen,Pulse
ITM-000019319,ORD-00011014,PRD-00233,1,170.66,0.0,102.33,Fulfilled,1,CUS-007424,Store,In Store,EFT,Home & Living,Home Décor,Nova
ITM-000019320,ORD-00011015,PRD-00612,1,29.89,0.0,21.95,Fulfilled,0,CUS-001904,Mobile,Home Delivery,Cash,Electronics & Accessories,Computer Accessories,Luma
ITM-000019321,ORD-00011016,PRD-00782,1,126.27,0.0,81.11,Fulfilled,0,CUS-011728,Website,Courier,Digital Wallet,Beauty & Personal Care,Haircare,Orion
ITM-000019322,ORD-00011017,PRD-00854,3,39.26,0.0,23.68,Fulfilled,0,CUS-003024,Marketplace,Courier,Cash,Sport & Lifestyle,Fitness,Mira
ITM-000019323,ORD-00011018,PRD-00698,2,82.7,0.0,50.14,Cancelled,0,CUS-007025,Store,In Store,Digital Wallet,Home & Living,Kitchen,Luma
ITM-000019324,ORD-00011019,PRD-00303,1,170.92,0.0,79.41,Fulfilled,0,CUS-005465,Store,In Store,EFT,Beauty & Personal Care,Skincare,Solara
ITM-000019325,ORD-00011019,PRD-00786,1,244.56,73.37,124.82,Fulfilled,0,CUS-005465,Store,In Store,EFT,Beauty & Personal Care,Fragrance,Pulse
ITM-000019326,ORD-00011020,PRD-00582,1,51.51,0.0,34.34,Fulfilled,0,CUS-007401,Mobile,Click & Collect,Buy Now Pay Later,Home & Living,Home Décor,Nova
ITM-000019327,ORD-00011021,PRD-00710,1,202.39,0.0,103.78,Fulfilled,0,CUS-000260,Website,Click & Collect,Buy Now Pay Later,Home & Living,Furniture,Luma
ITM-000019328,ORD-00011022,PRD-00202,2,208.47,0.0,162.81,Fulfilled,0,,Marketplace,Home Delivery,Digital Wallet,Beauty & Personal Care,Cosmetics,Aurelia Select
ITM-000019329,ORD-00011022,PRD-00384,1,99.52,14.93,55.87,Fulfilled,0,,Marketplace,Home Delivery,Digital Wallet,Home & Living,Home Décor,Luma
ITM-000019330,ORD-00011022,PRD-00399,1,147.08,0.0,108.65,Fulfilled,0,,Marketplace,Home Delivery,Digital Wallet,Home & Living,Home Décor,Solara
ITM-000019331,ORD-00011023,PRD-00560,1,180.6,0.0,92.97,Fulfilled,0,CUS-011935,Store,In Store,Card,Electronics & Accessories,Audio,Pulse
ITM-000019332,ORD-00011023,PRD-00651,1,197.77,0.0,115.22,Fulfilled,1,CUS-011935,Store,In Store,Card,Fashion & Accessories,Women's Clothing,Mira
ITM-000019333,ORD-00011023,PRD-00858,1,45.27,4.53,35.55,Fulfilled,0,CUS-011935,Store,In Store,Card,Home & Living,Kitchen,Pulse
ITM-000019334,ORD-00011024,PRD-00094,2,86.36,25.91,63.37,Fulfilled,0,CUS-008442,Store ,In Store,Cash,Beauty & Personal Care,Cosmetics,Luma
ITM-000019335,ORD-00011024,PRD-00174,1,81.23,0.0,67.67,Fulfilled,0,CUS-008442,Store ,In Store,Cash,Sport & Lifestyle,Outdoor,Aurelia Select
ITM-000019336,ORD-00011024,PRD-00135,1,83.29,0.0,36.98,Fulfilled,0,CUS-008442,Store ,In Store,Cash,Electronics & Accessories,Computer Accessories,Vela
ITM-000019337,ORD-00011025,PRD-00191,3,19.22,0.0,15.7,Fulfilled,0,CUS-000945,Store,In Store,Buy Now Pay Later,Fashion & Accessories,Bags,Solara
ITM-000019338,ORD-00011025,PRD-00283,2,158.19,0.0,122.22,Fulfilled,0,CUS-000945,Store,In Store,Buy Now Pay Later,Home & Living,Kitchen,Solara
ITM-000019339,ORD-00011025,PRD-00852,3,232.03,69.61,128.13,Fulfilled,0,CUS-000945,Store,In Store,Buy Now Pay Later,Beauty & Personal Care,Fragrance,Orion
ITM-000019340,ORD-00011026,PRD-00129,1,242.98,12.15,134.82,Fulfilled,0,CUS-005195,Website,Home Delivery,Card,Fashion & Accessories,Men's Clothing,Solara
ITM-000019341,ORD-00011027,PRD-00062,1,109.53,0.0,57.78,Fulfilled,0,CUS-008986,Store,In Store,Card,Beauty & Personal Care,Fragrance,Mira
ITM-000019342,ORD-00011028,PRD-00116,1,58.33,0.0,27.69,Fulfilled,0,CUS-010210,Website,Click & Collect,Digital Wallet,Home & Living,Furniture,Orion
ITM-000019343,ORD-00011028,PRD-00858,1,45.27,9.05,36.24,Fulfilled,1,CUS-010210,Website,Click & Collect,Digital Wallet,Home & Living,Kitchen,Pulse
ITM-000019344,ORD-00011029,PRD-00765,1,28.17,0.0,21.03,Fulfilled,0,CUS-002449,Store,In Store,EFT,Home & Living,Furniture,Vela
ITM-000019345,ORD-00011029,PRD-00460,1,57.07,8.56,39.21,Fulfilled,0,CUS-002449,Store,In Store,EFT,Fashion & Accessories,Bags,Solara
ITM-000019346,ORD-00011029,PRD-00778,2,201.26,0.0,149.07,Fulfilled,0,CUS-002449,Store,In Store,EFT,Beauty & Personal Care,Skincare,Nova
ITM-000019347,ORD-00011030,PRD-00766,1,45.84,0.0,38.27,Fulfilled,1,CUS-009180,Website,Click & Collect,Buy Now Pay Later,Home & Living,Home Décor,Nova
ITM-000019348,ORD-00011031,PRD-00734,1,149.81,0.0,73.31,Fulfilled,0,CUS-000215,Store,In Store,EFT,Beauty & Personal Care,Haircare,Luma
ITM-000019349,ORD-00011032,PRD-00879,1,148.87,0.0,112.43,Fulfilled,1,CUS-010830,Website,Courier,Card,Fashion & Accessories,Footwear,Aurelia Select
ITM-000019350,ORD-00011032,PRD-00668,1,141.29,7.06,68.97,Fulfilled,0,CUS-010830,Website,Courier,Card,Electronics & Accessories,Computer Accessories,Pulse
ITM-000019351,ORD-00011032,PRD-00277,1,164.15,0.0,146.9,Fulfilled,1,CUS-010830,Website,Courier,Card,Fashion & Accessories,Men's Clothing,Luma
ITM-000019352,ORD-00011033,PRD-00479,1,29.35,0.0,13.69,Cancelled,0,CUS-005638,Store,In Store,Digital Wallet,Home & Living,Bedding,Nova
ITM-000019353,ORD-00011034,PRD-00155,1,69.44,0.0,37.6,Fulfilled,0,CUS-000451,Store,In Store,Card,Fashion & Accessories,Men's Clothing,Solara
ITM-000019354,ORD-00011034,PRD-00374,1,10.78,0.0,6.95,Fulfilled,0,CUS-000451,Store,In Store,Card,Electronics & Accessories,Computer Accessories,Solara
ITM-000019355,ORD-00011034,PRD-00893,2,250.15,0.0,167.13,Fulfilled,0,CUS-000451,Store,In Store,Card,Fashion & Accessories,Women's Clothing,Mira
ITM-000019356,ORD-00011034,PRD-00354,1,31.6,0.0,25.98,Fulfilled,0,CUS-000451,Store,In Store,Card,Beauty & Personal Care,Haircare,Mira
ITM-000019357,ORD-00011035,PRD-00399,1,147.08,0.0,130.76,Fulfilled,0,CUS-010018,Mobile,Click & Collect,Cash,Home & Living,Home Décor,Solara
ITM-000019358,ORD-00011036,PRD-00155,1,69.44,0.0,38.71,Fulfilled,0,CUS-004508,Website,Click & Collect,Cash,Fashion & Accessories,Men's Clothing,Solara
ITM-000019359,ORD-00011037,PRD-00579,1,48.5,0.0,38.38,Fulfilled,1,CUS-005749,Store,In Store,Card,Fashion & Accessories,Women's Clothing,Mira
ITM-000019360,ORD-00011038,PRD-00074,1,44.21,0.0,32.51,Fulfilled,0,CUS-008873,Mobile,Home Delivery,Cash,Sport & Lifestyle,Outdoor,Aurelia Select
ITM-000019361,ORD-00011038,PRD-00228,1,58.23,0.0,34.42,Fulfilled,0,CUS-008873,Mobile,Home Delivery,Cash,Fashion & Accessories,Bags,Vela
ITM-000019362,ORD-00011039,PRD-00083,1,229.5,11.48,118.7,Fulfilled,0,CUS-000085,Website,Home Delivery,Cash,Home & Living,Home Décor,Nova
ITM-000019363,ORD-00011040,PRD-00785,1,108.32,16.25,77.62,Fulfilled,0,CUS-008710,Store,In Store,Buy Now Pay Later,Electronics & Accessories,Computer Accessories,Nova
ITM-000019364,ORD-00011040,PRD-00194,1,220.31,0.0,130.82,Fulfilled,0,CUS-008710,Store,In Store,Buy Now Pay Later,Fashion & Accessories,Bags,Solara
ITM-000019365,ORD-00011040,PRD-00844,1,80.25,12.04,61.9,Fulfilled,0,CUS-008710,Store,In Store,Buy Now Pay Later,Sport & Lifestyle,Fitness,Orion
ITM-000019366,ORD-00011041,PRD-00201,1,232.46,0.0,138.0,Fulfilled,1,CUS-007238,Store,In Store,Buy Now Pay Later,Electronics & Accessories,Audio,Nova
ITM-000019367,ORD-00011041,PRD-00609,2,125.59,0.0,92.64,Fulfilled,0,CUS-007238,Store,In Store,Buy Now Pay Later,Fashion & Accessories,Men's Clothing,Mira
ITM-000019368,ORD-00011041,PRD-00311,3,14.59,0.0,10.54,Fulfilled,0,CUS-007238,Store,In Store,Buy Now Pay Later,Home & Living,Bedding,Solara
ITM-000019369,ORD-00011042,PRD-00523,2,45.43,0.0,33.82,Fulfilled,0,CUS-002422,Marketplace,Click & Collect,Digital Wallet,Sport & Lifestyle,Travel,Mira
ITM-000019370,ORD-00011043,PRD-00777,1,295.03,0.0,145.76,Fulfilled,0,CUS-004359,Website,Home Delivery,Buy Now Pay Later,Sport & Lifestyle,Travel,Nova
ITM-000019371,ORD-00011044,PRD-00310,1,42.31,0.0,34.27,Fulfilled,0,CUS-003660,Marketplace,Click & Collect,Card,Home & Living,Kitchen,Pulse
ITM-000019372,ORD-00011044,PRD-00505,1,99.35,0.0,70.64,Fulfilled,0,CUS-003660,Marketplace,Click & Collect,Card,Electronics & Accessories,Audio,Solara
ITM-000019373,ORD-00011045,PRD-00154,2,23.65,0.0,16.03,Fulfilled,0,CUS-008834,Mobile,Click & Collect,Card,Home & Living,Home Décor,Luma
ITM-000019374,ORD-00011046,PRD-00231,1,227.76,0.0,172.57,Fulfilled,0,CUS-003110,Store,In Store,Card,Electronics & Accessories,Computer Accessories,Mira
ITM-000019375,ORD-00011047,PRD-00243,2,205.46,20.55,110.07,Fulfilled,0,CUS-011262,Store,In Store,Digital Wallet,Beauty & Personal Care,Cosmetics,Luma
ITM-000019376,ORD-00011047,PRD-00728,1,99.23,4.96,80.05,Fulfilled,0,CUS-011262,Store,In Store,Digital Wallet,Fashion & Accessories,Men's Clothing,Nova
ITM-000019377,ORD-00011048,PRD-00206,1,118.56,0.0,67.63,Fulfilled,0,CUS-011754,Store,In Store,EFT,Fashion & Accessories,Footwear,Luma
ITM-000019378,ORD-00011048,PRD-00002,1,887.45,133.12,420.22,Fulfilled,1,CUS-011754,Store,In Store,EFT,Home & Living,Kitchen,Mira
ITM-000019379,ORD-00011049,PRD-00328,1,68.88,10.33,57.07,Fulfilled,0,CUS-005672,Website,Click & Collect,Cash,Sport & Lifestyle,Travel,Mira
ITM-000019380,ORD-00011050,PRD-00798,1,48.21,0.0,32.81,Fulfilled,0,CUS-004829,marketplace,Home Delivery,Card,Home & Living,Furniture,Nova
ITM-000019381,ORD-00011051,PRD-00830,1,39.75,0.0,23.35,Fulfilled,0,CUS-000895,Store,In Store,Digital Wallet,Electronics & Accessories,Audio,Nova
ITM-000019382,ORD-00011052,PRD-00844,1,80.25,0.0,65.74,Cancelled,0,CUS-006860,Store,In Store,Digital Wallet,Sport & Lifestyle,Fitness,Orion
ITM-000019383,ORD-00011052,PRD-00226,1,239.29,0.0,147.97,Cancelled,0,CUS-006860,Store,In Store,Digital Wallet,Electronics & Accessories,Computer Accessories,Pulse
ITM-000019384,ORD-00011053,PRD-00789,1,66.52,0.0,33.79,Fulfilled,0,CUS-006007,Store,In Store,Cash,Electronics & Accessories,Chargers,Pulse
ITM-000019385,ORD-00011053,PRD-00837,1,49.98,0.0,38.75,Fulfilled,0,CUS-006007,Store,In Store,Cash,Electronics & Accessories,Computer Accessories,Nova
ITM-000019386,ORD-00011054,PRD-00488,1,83.92,4.2,47.28,Fulfilled,0,CUS-005617,Store,In Store,Cash,Home & Living,Furniture,Solara
ITM-000019387,ORD-00011055,PRD-00858,1,45.27,0.0,34.36,Fulfilled,0,,Marketplace,Home Delivery,Card,Home & Living,Kitchen,Pulse
ITM-000019388,ORD-00011055,PRD-00355,1,208.39,0.0,104.89,Fulfilled,0,,Marketplace,Home Delivery,Card,Home & Living,Kitchen,Nova
ITM-000019389,ORD-00011056,PRD-00575,1,56.08,8.41,33.08,Fulfilled,0,CUS-010824,Store,In Store,EFT,Home & Living,Furniture,Solara
ITM-000019390,ORD-00011057,PRD-00218,1,51.48,7.72,40.98,Fulfilled,0,CUS-000341,Website,Home Delivery,EFT,Home & Living,Home Décor,Luma
ITM-000019391,ORD-00011058,PRD-00347,1,119.32,0.0,71.61,Fulfilled,0,CUS-004423,Mobile,Click & Collect,EFT,Home & Living,Furniture,Pulse
ITM-000019392,ORD-00011058,PRD-00386,1,253.02,0.0,187.33,Fulfilled,0,CUS-004423,Mobile,Click & Collect,EFT,Beauty & Personal Care,Skincare,Pulse
ITM-000019393,ORD-00011059,PRD-00119,1,111.99,0.0,62.42,Fulfilled,0,CUS-000290,Store,In Store,Card,Home & Living,Kitchen,Nova
ITM-000019394,ORD-00011059,PRD-00362,1,32.1,0.0,15.45,Fulfilled,0,CUS-000290,Store,In Store,Card,Fashion & Accessories,Men's Clothing,Mira
ITM-000019395,ORD-00011059,PRD-00085,1,65.7,0.0,36.18,Fulfilled,0,CUS-000290,Store,In Store,Card,Beauty & Personal Care,Cosmetics,Orion
ITM-000019396,ORD-00011059,PRD-00485,1,219.01,10.95,95.11,Fulfilled,0,CUS-000290,Store,In Store,Card,Home & Living,Home Décor,Aurelia Select
ITM-000019397,ORD-00011060,PRD-00233,1,170.66,0.0,102.56,Fulfilled,0,CUS-004500,Mobile,Home Delivery,Card,Home & Living,Home Décor,Nova
ITM-000019398,ORD-00011061,PRD-00520,1,79.49,0.0,55.1,Fulfilled,0,CUS-002219,Store,In Store,EFT,Fashion & Accessories,Bags,Nova
ITM-000019399,ORD-00011061,PRD-00866,2,112.02,0.0,82.25,Fulfilled,0,CUS-002219,Store,In Store,EFT,Electronics & Accessories,Computer Accessories,Mira
ITM-000019400,ORD-00011062,PRD-00359,3,70.9,21.27,46.04,Fulfilled,0,CUS-008302,Website,Click & Collect,Card,Home & Living,Furniture,Orion
ITM-000019401,ORD-00011062,PRD-00175,1,123.29,0.0,101.41,Fulfilled,0,CUS-008302,Website,Click & Collect,Card,Fashion & Accessories,Men's Clothing,Orion
ITM-000019402,ORD-00011062,PRD-00220,1,86.96,4.35,43.52,Fulfilled,0,CUS-008302,Website,Click & Collect,Card,Sport & Lifestyle,Sports Accessories,Vela
ITM-000019403,ORD-00011063,PRD-00866,1,112.02,0.0,84.45,Fulfilled,0,CUS-011140,Store,In Store,Card,Electronics & Accessories,Computer Accessories,Mira
ITM-000019404,ORD-00011064,PRD-00721,3,182.51,0.0,133.42,Fulfilled,0,CUS-003782,Website,Click & Collect,EFT,Beauty & Personal Care,Skincare,Orion
ITM-000019405,ORD-00011064,PRD-00609,1,125.59,0.0,94.06,Fulfilled,0,CUS-003782,Website,Click & Collect,EFT,Fashion & Accessories,Men's Clothing,Mira
ITM-000019406,ORD-00011064,PRD-00101,2,533.76,213.5,335.35,Fulfilled,0,CUS-003782,Website,Click & Collect,EFT,Fashion & Accessories,Men's Clothing,Luma
ITM-000019407,ORD-00011064,PRD-00056,1,157.93,0.0,126.59,Fulfilled,0,CUS-003782,Website,Click & Collect,EFT,Beauty & Personal Care,Fragrance,Solara
ITM-000019408,ORD-00011065,PRD-00230,2,117.24,0.0,55.61,Fulfilled,0,CUS-010685,Store,In Store,Card,Fashion & Accessories,Footwear,Luma
ITM-000019409,ORD-00011066,PRD-00171,2,17.22,0.0,10.65,Fulfilled,0,CUS-005329,Store,In Store,EFT,Beauty & Personal Care,Skincare,Orion
ITM-000019410,ORD-00011066,PRD-00163,1,38.03,0.0,28.38,Fulfilled,0,CUS-005329,Store,In Store,EFT,Sport & Lifestyle,Sports Accessories,Orion
ITM-000019411,ORD-00011066,PRD-00182,1,115.86,0.0,89.98,Fulfilled,0,CUS-005329,Store,In Store,EFT,Beauty & Personal Care,Fragrance,Nova
ITM-000019412,ORD-00011067,PRD-00008,1,29.55,0.0,22.76,Fulfilled,0,CUS-004473,Website,Click & Collect,Cash,Home & Living,Bedding,Luma
ITM-000019413,ORD-00011068,PRD-00522,1,40.62,0.0,23.4,Fulfilled,0,CUS-000125,Store,In Store,Card,Home & Living,Kitchen,Aurelia Select
ITM-000019414,ORD-00011068,PRD-00713,1,266.58,0.0,142.9,Fulfilled,0,CUS-000125,Store,In Store,Card,Fashion & Accessories,Footwear,Luma
ITM-000019415,ORD-00011069,PRD-00774,3,147.24,22.09,115.95,Fulfilled,0,CUS-006921,Store,In Store,EFT,Sport & Lifestyle,Sports Accessories,Solara
ITM-000019416,ORD-00011069,PRD-00279,2,145.29,0.0,82.81,Fulfilled,0,CUS-006921,Store,In Store,EFT,Sport & Lifestyle,Sports Accessories,Pulse
ITM-000019417,ORD-00011070,PRD-00418,1,85.63,4.28,48.92,Fulfilled,0,CUS-009227,Store,In Store,Cash,Electronics & Accessories,Computer Accessories,Mira
ITM-000019418,ORD-00011070,PRD-00203,1,37.28,0.0,28.9,Fulfilled,0,CUS-009227,Store,In Store,Cash,Electronics & Accessories,Audio,Pulse
ITM-000019419,ORD-00011071,PRD-00764,1,99.85,4.99,58.14,Fulfilled,0,CUS-008811,Website,Click & Collect,Buy Now Pay Later,Beauty & Personal Care,Skincare,Mira
ITM-000019420,ORD-00011071,PRD-00147,1,36.8,0.0,19.19,Fulfilled,0,CUS-008811,Website,Click & Collect,Buy Now Pay Later,Beauty & Personal Care,Cosmetics,Aurelia Select
ITM-000019421,ORD-00011072,PRD-00460,2,57.07,0.0,38.65,Fulfilled,0,CUS-002153,Website,Home Delivery,Cash,Fashion & Accessories,Bags,Solara
ITM-000019422,ORD-00011073,PRD-00432,1,12.98,0.0,9.18,Fulfilled,0,CUS-007718,Website,Home Delivery,Card,Beauty & Personal Care,Haircare,Aurelia Select
ITM-000019423,ORD-00011073,PRD-00713,1,266.58,0.0,149.56,Fulfilled,0,CUS-007718,Website,Home Delivery,Card,Fashion & Accessories,Footwear,Luma
ITM-000019424,ORD-00011074,PRD-00013,2,124.78,0.0,55.64,Fulfilled,1,CUS-006357,Website,Home Delivery,Card,Fashion & Accessories,Footwear,Pulse
ITM-000019425,ORD-00011075,PRD-00132,3,52.56,31.54,32.31,Fulfilled,0,CUS-007881,Store,In Store,Digital Wallet,Sport & Lifestyle,Sports Accessories,Vela
ITM-000019426,ORD-00011076,PRD-00616,1,93.95,0.0,73.57,Fulfilled,0,CUS-009684,Marketplace,Click & Collect,Card,Electronics & Accessories,Computer Accessories,Aurelia Select
ITM-000019427,ORD-00011076,PRD-00847,3,39.83,0.0,33.1,Fulfilled,0,CUS-009684,Marketplace,Click & Collect,Card,Home & Living,Furniture,Solara
ITM-000019428,ORD-00011077,PRD-00484,1,167.49,0.0,85.67,Fulfilled,0,CUS-002883,Store,In Store,Buy Now Pay Later,Electronics & Accessories,Chargers,Luma
ITM-000019429,ORD-00011077,PRD-00437,1,131.06,0.0,62.76,Fulfilled,0,CUS-002883,Store,In Store,Buy Now Pay Later,Fashion & Accessories,Women's Clothing,Solara
ITM-000019430,ORD-00011078,PRD-00892,1,149.49,0.0,104.33,Fulfilled,0,CUS-008462,Mobile,Home Delivery,Cash,Fashion & Accessories,Men's Clothing,Mira
ITM-000019431,ORD-00011078,PRD-00284,1,91.28,0.0,74.25,Fulfilled,0,CUS-008462,Mobile,Home Delivery,Cash,Electronics & Accessories,Computer Accessories,Solara
