order_id,customer_id,order_date,channel,store_id,fulfillment_method,order_status,payment_method,gross_order_value,discount_amount,shipping_fee,tax_amount
ORD-00006609,CUS-005013,2024-02-03,Store,STR-007,In Store,Cancelled,Cash,66.56,6.66,0.0,8.98
ORD-00006610,CUS-008229,2020-06-19,marketplace,,Home Delivery,Completed,Card,379.32,7.65,89.0,55.75
ORD-00006611,CUS-009208,2020-02-27,Store,STR-035,In Store,Completed,Card,184.08,0.0,0.0,27.61
ORD-00006612,CUS-001008,2023-12-19,Store,STR-019,In Store,Completed,Cash,374.18,6.53,0.0,55.15
ORD-00006613,,2023-03-09,Marketplace,,Home Delivery,Completed,EFT,37.92,5.69,89.0,4.83
ORD-00006614,CUS-005574,2026-07-26,Store,STR-010,In Store,Completed,EFT,73.6,11.04,0.0,9.38
ORD-00006615,CUS-000616,2023-03-06,Store,STR-008,In Store,Completed,Card,221.78,0.0,0.0,33.27
ORD-00006616,CUS-009585,2025-08-05,Website,,Home Delivery,Pending,Digital Wallet,139.32,0.0,69.0,20.9
ORD-00006617,CUS-011935,2024-05-23,Website,,Courier,Completed,Card,113.2,0.0,89.0,16.98
ORD-00006618,CUS-010635,2022-01-08,Store,STR-031,In Store,Completed,EFT,123.67,0.0,0.0,18.55
ORD-00006619,CUS-011454,2025-10-01,Store,STR-003,In Store,Pending,Buy Now Pay Later,59.31,0.0,0.0,8.9
ORD-00006620,CUS-002032,2020-08-20,Store,STR-035,In Store,Completed,Card,55.47,0.0,0.0,8.32
ORD-00006621,CUS-009579,2024-08-20,Website,,Home Delivery,Completed,Card,248.64,1.34,89.0,37.1
ORD-00006622,CUS-010752,2023-01-25,Website,,Home Delivery,Completed,Cash,363.36,0.0,89.0,54.5
ORD-00006623,CUS-007772,2024-10-25,Marketplace,,Home Delivery,Completed,Buy Now Pay Later,36.8,0.0,69.0,5.52
ORD-00006624,CUS-000921,2020-08-28,Website,,Home Delivery,Completed,Digital Wallet,110.82,0.0,49.0,16.62
ORD-00006625,CUS-003532,2021-05-07,Store,STR-020,In Store,Completed,Cash,589.26,45.48,0.0,81.57
ORD-00006626,CUS-009113,2021-12-25,Website,,Home Delivery,Completed,Card,71.93,0.0,69.0,10.79
ORD-00006627,CUS-004869,2023-10-08,Store,STR-001,In Store,Cancelled,Card,312.9,0.0,0.0,46.93
ORD-00006628,CUS-008042,2026-02-12,Mobile,,Click & Collect,Completed,Cash,80.27,0.0,0.0,12.04
ORD-00006629,CUS-009487,2026-01-18,Store,STR-049,In Store,Completed,Buy Now Pay Later,93.12,0.0,0.0,13.97
ORD-00006630,CUS-002741,2024-05-09,Store,STR-038,In Store,Completed,Cash,324.59,0.0,0.0,48.69
ORD-00006631,CUS-005230,2020-10-04,Mobile,,Home Delivery,Completed,Cash,355.51,25.89,89.0,49.44
ORD-00006632,CUS-003314,2025-03-21,Store,STR-034,In Store,Completed,Digital Wallet,102.11,2.25,0.0,14.98
ORD-00006633,CUS-011459,2025-08-29,Store,STR-038,In Store,Completed,Cash,161.64,18.61,0.0,21.45
ORD-00006634,CUS-000258,2023-08-08,Store,STR-030,In Store,Completed,Buy Now Pay Later,280.86,0.0,0.0,42.13
ORD-00006635,CUS-002728,2020-06-10,Website,,Home Delivery,Completed,Cash,169.56,0.0,49.0,25.43
ORD-00006636,CUS-009776,2021-02-13,Website,,Home Delivery,Completed,Card,562.77,5.96,0.0,83.52
ORD-00006637,CUS-007109,2025-05-17,Mobile,,Courier,Completed,Card,82.49,12.37,69.0,10.52
ORD-00006638,CUS-010086,2021-01-01,Store,STR-048,In Store,Completed,Cash,77.59,0.0,0.0,11.64
ORD-00006639,CUS-006928,2022-04-04,Website,,Home Delivery,Completed,Cash,221.86,15.75,49.0,30.92
ORD-00006640,CUS-005657,2025-02-06,Website,,Click & Collect,Completed,Buy Now Pay Later,89.15,0.0,0.0,13.37
ORD-00006641,CUS-008270,2021-01-04,Store,STR-008,In Store,Completed,Buy Now Pay Later,628.64,0.0,0.0,94.3
ORD-00006642,CUS-000255,2022-11-10,Website,,Home Delivery,Completed,Buy Now Pay Later,203.47,23.69,69.0,26.97
ORD-00006643,CUS-009960,2024-07-23,Store,STR-042,In Store,Completed,Digital Wallet,143.9,0.0,0.0,21.58
ORD-00006644,CUS-006879,2023-05-01,Store,STR-028,In Store,Completed,EFT,34.46,0.0,0.0,5.17
ORD-00006645,CUS-009816,2025-11-04,Store,STR-028,In Store,Completed,Cash,437.36,0.0,0.0,65.6
ORD-00006646,CUS-006639,2021-03-11,Website,,Home Delivery,Completed,Digital Wallet,698.38,24.85,0.0,101.03
ORD-00006647,CUS-005203,2023-10-24,Marketplace,,Home Delivery,Pending,Buy Now Pay Later,474.03,13.72,49.0,69.05
ORD-00006648,CUS-004890,2022-05-30,Website,,Click & Collect,Completed,EFT,430.54,0.0,0.0,64.58
ORD-00006649,CUS-000801,2023-09-24,Store,STR-017,In Store,Completed,Digital Wallet,510.62,16.82,0.0,74.07
ORD-00006650,CUS-005780,2020-11-17,Store,STR-032,In Store,Completed,Card,129.72,25.94,0.0,15.57
ORD-00006651,CUS-008579,2024-07-29,Store,STR-043,In Store,Completed,EFT,51.4,0.0,0.0,7.71
ORD-00006652,CUS-004627,2021-05-12,Mobile,,Click & Collect,Completed,Cash,593.81,0.0,0.0,89.07
ORD-00006653,CUS-002021,2025-05-23,Store,STR-005,In Store,Completed,Cash,482.82,12.57,0.0,70.54
ORD-00006654,CUS-005303,2025-12-03,Mobile,,Courier,Completed,Card,229.13,0.0,89.0,34.37
ORD-00006655,CUS-001469,2022-04-08,Store,STR-017,In Store,Pending,Cash,57.65,0.0,0.0,8.65
ORD-00006656,CUS-001319,2024-10-10,Store,STR-038,In Store,Completed,Card,200.3,6.47,0.0,29.07
ORD-00006657,CUS-006860,2023-08-22,Mobile,,Click & Collect,Completed,EFT,51.4,0.0,0.0,7.71
ORD-00006658,CUS-005732,2025-09-04,Mobile,,Home Delivery,Completed,Buy Now Pay Later,179.18,0.0,49.0,26.88
ORD-00006659,CUS-000112,2026-03-04,Website,,Click & Collect,Completed,EFT,292.72,0.0,0.0,43.91
ORD-00006660,CUS-001841,2025-10-28,Store,STR-018,In Store,Completed,Buy Now Pay Later,1157.81,0.0,0.0,173.67
ORD-00006661,CUS-010799,2021-09-24,Mobile,,Click & Collect,Completed,Card,88.37,0.0,0.0,13.26
ORD-00006662,CUS-004249,2023-12-06,Marketplace,,Home Delivery,Completed,EFT,84.16,0.0,89.0,12.62
ORD-00006663,CUS-005606,2020-08-14,Store,STR-014,In Store,Completed,Card,157.15,13.38,0.0,21.57
ORD-00006664,CUS-010229,2022-01-10,Website,,Click & Collect,Pending,Buy Now Pay Later,75.68,4.87,0.0,10.62
ORD-00006665,CUS-007579,2022-06-02,Website,,Home Delivery,Completed,Digital Wallet,587.88,58.79,0.0,79.36
ORD-00006666,CUS-009279,2023-04-13,Store,STR-046,In Store,Completed,EFT,218.99,3.73,0.0,32.29
ORD-00006667,CUS-009031,2025-07-18,Store,STR-001,In Store,Completed,Buy Now Pay Later,525.74,82.0,0.0,66.56
ORD-00006668,CUS-004265,2020-02-15,Store,STR-010,In Store,Completed,Digital Wallet,23.6,0.0,0.0,3.54
ORD-00006669,CUS-002532,2023-04-15,Store,STR-018,In Store,Completed,Digital Wallet,155.47,35.57,0.0,17.98
ORD-00006670,CUS-004765,2025-06-12,Store,STR-029,In Store,Completed,EFT,173.37,17.34,0.0,23.4
ORD-00006671,CUS-002199,2021-07-15,Store,STR-028,In Store,Completed,Buy Now Pay Later,331.41,16.57,0.0,47.23
ORD-00006672,CUS-008064,2025-05-07,Marketplace,,Home Delivery,Completed,Card,885.1,0.0,0.0,132.76
ORD-00006673,CUS-008334,2020-07-06,Website,,Home Delivery,Completed,Card,133.58,0.0,89.0,20.04
ORD-00006674,CUS-010853,2023-05-22,Mobile,,Home Delivery,Completed,Card,195.69,0.0,89.0,29.35
ORD-00006675,CUS-010864,2026-07-28,Store,STR-010,In Store,Completed,Card,57.63,0.0,0.0,8.64
ORD-00006676,CUS-005897,2022-07-07,Store,STR-013,In Store,Cancelled,Cash,126.11,15.68,0.0,16.56
ORD-00006677,CUS-002162,2024-04-07,Website,,Click & Collect,Completed,EFT,743.14,35.62,0.0,106.13
ORD-00006678,CUS-008444,2021-02-24,Website,,Courier,Pending,EFT,102.38,0.0,49.0,15.36
ORD-00006679,CUS-006206,2022-10-23,Mobile,,Home Delivery,Completed,Digital Wallet,65.28,0.0,89.0,9.79
ORD-00006680,CUS-001300,2020-07-02,Store,STR-030,In Store,Completed,Buy Now Pay Later,28.66,0.0,0.0,4.3
ORD-00006681,CUS-002881,2020-10-08,Store,STR-028,In Store,Completed,Buy Now Pay Later,70.96,10.64,0.0,9.05
ORD-00006682,CUS-001515,2022-03-01,Website,,Home Delivery,Completed,Card,243.69,5.91,49.0,35.67
ORD-00006683,CUS-011653,2026-07-16,Store,STR-031,In Store,Completed,Digital Wallet,32.47,0.0,0.0,4.87
ORD-00006684,CUS-008238,2026-03-31,Store,STR-043,In Store,Completed,Card,928.34,102.59,0.0,123.86
ORD-00006685,CUS-003277,2020-05-22,Mobile,,Click & Collect,Completed,Digital Wallet,99.13,0.0,0.0,14.87
ORD-00006686,CUS-010517,2020-06-16,Website,,Home Delivery,Completed,Digital Wallet,855.39,0.0,0.0,128.31
ORD-00006687,CUS-009940,2024-07-31,Website,,Home Delivery,Completed,Card,507.94,25.4,69.0,72.38
ORD-00006688,CUS-009404,2026-04-29,Store,STR-044,In Store,Completed,Digital Wallet,230.37,0.0,0.0,34.56
ORD-00006689,CUS-001185,2023-05-16,Store,STR-041,In Store,Completed,Card,133.55,11.33,0.0,18.33
ORD-00006690,,2023-07-10,Marketplace,,Courier,Pending,Digital Wallet,143.88,14.39,49.0,19.42
ORD-00006691,CUS-007055,2024-01-04,Store,STR-014,In Store,Completed,Digital Wallet,142.64,1.38,0.0,21.19
ORD-00006692,CUS-011459,2022-12-09,Store,STR-033,In Store,Completed,Cash,443.26,19.04,0.0,63.63
ORD-00006693,CUS-009330,2024-12-17,Store,STR-006,In Store,Completed,Cash,362.83,21.96,0.0,51.13
ORD-00006694,CUS-001771,2020-10-26,Website,,Home Delivery,Completed,Buy Now Pay Later,1167.06,55.34,0.0,166.76
ORD-00006695,CUS-011628,2020-05-24,Mobile,,Click & Collect,Completed,Cash,356.52,11.81,0.0,51.71
ORD-00006696,CUS-000683,2020-06-22,Store,STR-050,In Store,Completed,EFT,92.04,0.0,0.0,13.81
ORD-00006697,CUS-004528,2021-06-25,Store,STR-025,In Store,Completed,Cash,182.24,0.0,0.0,27.34
ORD-00006698,CUS-008555,2023-08-18,Website,,Home Delivery,Completed,Card,708.2299999999999,0.0,0.0,106.23
ORD-00006699,CUS-004399,2021-09-30,Website,,Click & Collect,Completed,Buy Now Pay Later,192.77,0.0,0.0,28.92
ORD-00006700,CUS-007230,2023-12-28,Store,STR-024,In Store,Completed,Digital Wallet,302.17,25.61,0.0,41.48
ORD-00006701,CUS-003067,2020-02-15,Website,,Courier,Completed,EFT,731.23,54.99,0.0,101.44
ORD-00006702,CUS-001571,2022-11-22,Store,STR-042,In Store,Completed,Digital Wallet,378.71,23.34,0.0,53.31
ORD-00006703,CUS-003511,2020-12-24,Website,,Click & Collect,Completed,Cash,99.52,0.0,0.0,14.93
ORD-00006704,CUS-009085,2021-11-30,Store,STR-018,In Store,Completed,Card,304.0,21.13,0.0,42.43
ORD-00006705,CUS-005682,2024-04-22,Store,STR-013,In Store,Completed,Card,214.78,4.61,0.0,31.53
ORD-00006706,CUS-008948,2020-02-02,Website,,Courier,Completed,EFT,195.01,0.0,69.0,29.25
ORD-00006707,CUS-001650,2025-02-17,Store,STR-024,In Store,Completed,Cash,243.5,0.0,0.0,36.52
ORD-00006708,CUS-000100,2021-10-11,Website,,Click & Collect,Cancelled,Buy Now Pay Later,251.23,0.0,0.0,37.68
ORD-00006709,CUS-002875,2025-09-27,Store,STR-018,In Store,Completed,EFT,353.49,41.68,0.0,46.77
ORD-00006710,CUS-004932,2024-10-05,Store,STR-042,In Store,Completed,Card,118.1,0.0,0.0,17.72
ORD-00006711,CUS-011978,2026-01-10,Mobile,,Home Delivery,Completed,Card,231.37,0.0,49.0,34.71
ORD-00006712,CUS-002266,2024-01-15,Mobile,,Click & Collect,Completed,Buy Now Pay Later,334.98,0.0,0.0,50.25
ORD-00006713,CUS-009084,2022-09-24,Store,STR-042,In Store,Completed,Card,61.61,0.0,0.0,9.24
ORD-00006714,CUS-006118,2021-01-19,Mobile,,Courier,Completed,Cash,357.15,53.57,49.0,45.54
ORD-00006715,CUS-004161,2020-06-25,Store,STR-008,In Store,Completed,Cash,46.12,0.0,0.0,6.92
ORD-00006716,CUS-001134,2025-04-15,Marketplace,,Click & Collect,Completed,Card,128.06,0.0,0.0,19.21
ORD-00006717,CUS-000067,2024-04-18,Store,STR-029,In Store,Completed,Cash,81.95,0.0,0.0,12.29
ORD-00006718,CUS-004188,2020-12-27,Store,STR-039,In Store,Completed,EFT,197.99,9.9,0.0,28.21
ORD-00006719,CUS-009478,2020-08-20,Store,STR-011,In Store,Completed,EFT,250.15,0.0,0.0,37.52
ORD-00006720,CUS-001481,2025-04-20,Store,STR-029,In Store,Cancelled,Digital Wallet,247.1,0.0,0.0,37.06
ORD-00006721,CUS-007827,2020-05-25,Mobile,,Home Delivery,Completed,Digital Wallet,77.68,4.85,49.0,10.92
ORD-00006722,CUS-000773,2023-06-01,Mobile,,Home Delivery,Completed,Buy Now Pay Later,89.59,8.96,49.0,12.09
ORD-00006723,CUS-009478,2022-03-01,Store,STR-042,In Store,Completed,Digital Wallet,478.96,16.6,0.0,69.35
ORD-00006724,CUS-000811,2024-10-11,Mobile,,Home Delivery,Completed,Cash,179.68,0.0,49.0,26.95
ORD-00006725,CUS-002471,2020-05-21,Website,,Courier,Completed,Card,441.7,0.0,49.0,66.26
ORD-00006726,CUS-004472,2020-07-21,Mobile,,Courier,Completed,Card,178.41,0.0,89.0,26.76
ORD-00006727,CUS-009497,2020-12-06,Store,STR-028,In Store,Completed,EFT,84.3,16.86,0.0,10.12
ORD-00006728,CUS-008920,2024-12-08,Store,STR-022,In Store,Completed,Cash,215.84,0.0,0.0,32.38
ORD-00006729,CUS-008318,2024-09-29,Store,STR-037,In Store,Completed,Cash,83.58,0.0,0.0,12.54
ORD-00006730,CUS-009322,2024-10-22,Store,STR-023,In Store,Completed,Buy Now Pay Later,167.0,0.0,0.0,25.05
ORD-00006731,CUS-000270,2023-11-01,Mobile,,Home Delivery,Completed,EFT,59.26,2.96,89.0,8.44
ORD-00006732,CUS-009746,2021-03-02,Website,,Home Delivery,Completed,Digital Wallet,43.21,0.0,69.0,6.48
ORD-00006733,CUS-007377,2021-07-07,Mobile,,Click & Collect,Completed,Digital Wallet,21.56,2.16,0.0,2.91
ORD-00006734,CUS-004844,2020-11-30,Store,STR-047,In Store,Cancelled,Cash,360.03,0.0,0.0,54.0
ORD-00006735,CUS-001127,2020-11-01,Website,,Click & Collect,Completed,Cash,1135.46,0.0,0.0,170.32
ORD-00006736,CUS-000692,2024-12-27,Website,,Click & Collect,Completed,Card,48.69,0.0,0.0,7.3
ORD-00006737,CUS-000514,2023-01-16,Store,STR-013,In Store,Completed,Cash,89.21,0.0,0.0,13.38
ORD-00006738,CUS-007281,2022-10-09,Store,STR-035,In Store,Completed,Card,61.6,0.0,0.0,9.24
ORD-00006739,CUS-004754,2020-12-24,Website,,Home Delivery,Completed,Digital Wallet,419.42,0.0,49.0,62.91
ORD-00006740,CUS-009999,2024-04-25,Store,STR-044,In Store,Completed,Card,69.66,0.0,0.0,10.45
ORD-00006741,CUS-000298,2025-07-16,Mobile,,Click & Collect,Completed,Card,109.44,0.0,0.0,16.42
ORD-00006742,CUS-010689,2020-01-23,Store,STR-008,In Store,Pending,Digital Wallet,112.02,0.0,0.0,16.8
ORD-00006743,CUS-006160,2026-03-17,Marketplace,,Click & Collect,Completed,EFT,60.87,6.09,0.0,8.22
ORD-00006744,CUS-008026,2021-03-23,Website,,Courier,Completed,Cash,719.8499999999999,0.0,0.0,107.98
ORD-00006745,CUS-003633,2026-01-26,Website,,Click & Collect,Completed,Card,414.14,41.41,0.0,55.91
ORD-00006746,CUS-002649,2024-12-20,Website,,Home Delivery,Completed,Cash,491.24,0.0,69.0,73.69
ORD-00006747,CUS-004601,2025-12-06,Store,STR-039,In Store,Completed,Cash,23.75,7.12,0.0,2.49
ORD-00006748,CUS-007240,2021-04-29,Website,,Home Delivery,Completed,Card,234.62,0.0,49.0,35.19
ORD-00006749,CUS-005624,2023-10-04,Website,,Home Delivery,Completed,EFT,236.1,10.02,69.0,33.91
ORD-00006750,CUS-004871,2020-07-14,Mobile,,Home Delivery,Completed,Cash,204.76,40.95,49.0,24.57
ORD-00006751,CUS-007148,2022-12-25,Marketplace,,Home Delivery,Completed,EFT,265.76,33.47,69.0,34.84
ORD-00006752,CUS-010805,2021-03-02,Store,STR-038,In Store,Completed,EFT,238.28000000000003,0.0,0.0,35.74
ORD-00006753,CUS-011337,2020-06-21,Store,STR-024,In Store,Completed,EFT,142.55,0.0,0.0,21.38
ORD-00006754,CUS-002202,2025-07-19,Store,STR-021,In Store,Cancelled,Digital Wallet,279.26,0.0,0.0,41.89
ORD-00006755,CUS-000263,2025-01-14,Store,STR-039,In Store,Completed,EFT,127.18,0.0,0.0,19.08
ORD-00006756,CUS-006265,2022-04-23,Store,STR-045,In Store,Completed,Buy Now Pay Later,138.63,16.06,0.0,18.39
ORD-00006757,CUS-008976,2022-10-05,Website,,Click & Collect,Completed,Buy Now Pay Later,179.22,0.0,0.0,26.88
ORD-00006758,CUS-001090,2023-07-14,Store,STR-020,In Store,Completed,EFT,409.95,60.45,0.0,52.42
ORD-00006759,CUS-001158,2024-01-16,Store,STR-005,In Store,Completed,Card,44.39,0.0,0.0,6.66
ORD-00006760,CUS-008064,2023-11-06,Store,STR-008,In Store,Completed,Card,199.37,12.48,0.0,28.03
ORD-00006761,CUS-000563,2022-01-12,Mobile,,Home Delivery,Completed,Card,478.43,95.69,89.0,57.41
ORD-00006762,CUS-007862,2022-06-26,Store,STR-025,In Store,Completed,Digital Wallet,416.15,35.24,0.0,57.14
ORD-00006763,CUS-008684,2026-08-04,Website,,Click & Collect,Completed,Digital Wallet,186.23,5.0,0.0,27.18
ORD-00006764,CUS-010782,2020-08-16,Mobile,,Home Delivery,Completed,Card,165.27,8.36,49.0,23.54
ORD-00006765,CUS-001801,2022-09-11,Mobile,,Home Delivery,Completed,Cash,134.57999999999998,0.0,49.0,20.19
ORD-00006766,CUS-008348,2021-09-17,Store,STR-023,In Store,Completed,Card,526.09,0.0,0.0,78.91
ORD-00006767,CUS-005833,2021-08-16,Store,STR-043,In Store,Completed,Buy Now Pay Later,301.59000000000003,49.3,0.0,37.84
ORD-00006768,CUS-008206,2021-01-19,Store,STR-025,In Store,Completed,EFT,130.17,0.0,0.0,19.53
ORD-00006769,CUS-011651,2020-08-28,Store,STR-019,In Store,Completed,Cash,362.4,40.87,0.0,48.23
ORD-00006770,CUS-010902,2026-01-22,Mobile,,Home Delivery,Completed,Digital Wallet,332.95,0.0,89.0,49.94
ORD-00006771,CUS-011188,2025-10-19,Website,,Click & Collect,Pending,Card,70.96,0.0,0.0,10.64
ORD-00006772,CUS-000476,2024-12-06,Marketplace,,Click & Collect,Completed,Digital Wallet,151.14,0.0,0.0,22.67
ORD-00006773,CUS-007819,2026-03-07,Website,,Home Delivery,Completed,Digital Wallet,243.5,48.7,89.0,29.22
ORD-00006774,CUS-001072,2025-06-26,Store,STR-012,In Store,Completed,Card,19.25,0.0,0.0,2.89
ORD-00006775,CUS-010587,2020-11-08,Website,,Home Delivery,Completed,Digital Wallet,108.94,0.0,69.0,16.34
ORD-00006776,CUS-003081,2025-05-31,Website,,Home Delivery,Completed,Buy Now Pay Later,187.42,9.37,89.0,26.71
ORD-00006777,CUS-007705,2025-05-20,Mobile,,Click & Collect,Completed,Card,581.45,55.15,0.0,78.95
ORD-00006778,CUS-004732,2020-01-06,Store,STR-039,In Store,Completed,Buy Now Pay Later,328.13,7.94,0.0,48.03
ORD-00006779,CUS-006566,2025-11-09,Mobile,,Home Delivery,Completed,EFT,118.16,2.7,89.0,17.32
ORD-00006780,CUS-008282,2024-12-28,Store,STR-048,In Store,Cancelled,Digital Wallet,255.09,51.02,0.0,30.61
ORD-00006781,CUS-009575,2026-08-16,Website,,Home Delivery,Completed,EFT,66.0,13.2,49.0,7.92
ORD-00006782,CUS-000773,2023-03-19,Store,STR-003,In Store,Cancelled,EFT,143.03,0.0,0.0,21.45
ORD-00006783,CUS-008385,2024-12-11,Store,STR-050,In Store,Completed,Cash,545.6700000000001,0.0,0.0,81.85
ORD-00006784,CUS-009665,2025-02-28,Store,STR-008,In Store,Completed,Buy Now Pay Later,533.76,0.0,0.0,80.06
ORD-00006785,CUS-006562,2024-06-10,Store,STR-030,In Store,Completed,EFT,305.54999999999995,61.11,0.0,36.67
ORD-00006786,CUS-011066,2026-05-25,Store,STR-036,In Store,Completed,Card,320.42,24.98,0.0,44.32
ORD-00006787,CUS-000643,2020-12-13,Store ,STR-007,In Store,Completed,EFT,327.33,0.0,0.0,49.1
ORD-00006788,CUS-001684,2022-05-20,Website,,Home Delivery,Cancelled,Buy Now Pay Later,336.13,30.67,69.0,45.82
ORD-00006789,CUS-008209,2020-08-21,Store,STR-002,In Store,Completed,Digital Wallet,71.47,14.69,0.0,8.52
ORD-00006790,CUS-004948,2024-01-12,Store,STR-024,In Store,Completed,Cash,154.21,0.0,0.0,23.13
ORD-00006791,CUS-011840,2020-02-29,Store,STR-034,In Store,Completed,Card,249.82,0.0,0.0,37.47
ORD-00006792,CUS-006377,2022-01-11,Website,,Home Delivery,Completed,Digital Wallet,124.29,14.03,89.0,16.54
ORD-00006793,,2024-12-05,Marketplace,,Click & Collect,Completed,Digital Wallet,390.0,0.0,0.0,58.5
ORD-00006794,CUS-004920,2025-12-15,Store,STR-020,In Store,Completed,Cash,321.5,0.0,0.0,48.22
ORD-00006795,CUS-002578,2021-06-24,Website,,Click & Collect,Completed,Cash,62.97,0.0,0.0,9.45
ORD-00006796,CUS-006446,2021-09-10,Mobile,,Home Delivery,Completed,EFT,108.1,0.0,49.0,16.22
ORD-00006797,CUS-005345,2020-03-05,Website,,Courier,Completed,Card,67.85,0.0,49.0,10.18
ORD-00006798,CUS-002081,2022-05-04,Mobile,,Home Delivery,Completed,Buy Now Pay Later,383.5700000000001,0.0,69.0,57.54
ORD-00006799,CUS-007096,2024-09-07,Marketplace,,Home Delivery,Completed,EFT,323.55,0.0,89.0,48.53
ORD-00006800,,2025-12-01,Marketplace,,Home Delivery,Completed,Cash,182.51,27.38,89.0,23.27
ORD-00006801,CUS-003052,2022-10-20,Store,STR-042,In Store,Completed,Buy Now Pay Later,177.29,0.0,0.0,26.59
ORD-00006802,CUS-000925,2020-09-02,Website,,Home Delivery,Completed,Buy Now Pay Later,195.74,0.0,49.0,29.36
ORD-00006803,CUS-008279,2022-02-20,Store,STR-017,In Store,Completed,Buy Now Pay Later,156.18,0.0,0.0,23.43
ORD-00006804,CUS-010967,2023-04-17,Website,,Home Delivery,Completed,Cash,204.78,0.0,89.0,30.72
ORD-00006805,CUS-011436,2024-01-14,Store,STR-045,In Store,Completed,Buy Now Pay Later,656.21,32.26,0.0,93.59
ORD-00006806,CUS-000492,2023-11-15,Website,,Home Delivery,Completed,EFT,76.85,0.0,49.0,11.53
ORD-00006807,CUS-003523,2025-05-02,Store,STR-037,In Store,Completed,Card,293.70000000000005,0.0,0.0,44.06
ORD-00006808,CUS-009916,2023-11-10,Store,STR-048,In Store,Completed,EFT,105.15,0.0,0.0,15.77
ORD-00006809,CUS-007830,2022-09-08,Website,,Click & Collect,Completed,Card,26.55,0.0,0.0,3.98
ORD-00006810,,2020-10-19,Marketplace,,Home Delivery,Completed,Digital Wallet,288.05,0.0,69.0,43.21
ORD-00006811,CUS-011910,2026-03-28,Store,STR-026,In Store,Pending,Digital Wallet,367.96,0.0,0.0,55.19
ORD-00006812,CUS-006574,2020-04-06,Marketplace,,Home Delivery,Completed,Card,151.38,0.0,49.0,22.71
ORD-00006813,CUS-009979,2022-03-11,Mobile,,Home Delivery,Completed,EFT,66.6,13.32,89.0,7.99
ORD-00006814,CUS-002072,2022-10-11,Store,STR-001,In Store,Completed,Digital Wallet,148.38,11.92,0.0,20.47
ORD-00006815,CUS-003333,2025-12-06,Store,STR-010,In Store,Completed,Digital Wallet,91.8,0.0,0.0,13.77
ORD-00006816,CUS-010140,2023-01-09,Store,STR-003,In Store,Completed,Buy Now Pay Later,152.26999999999998,12.97,0.0,20.9
ORD-00006817,CUS-005295,2022-10-02,Mobile,,Home Delivery,Completed,Cash,161.06,12.29,49.0,22.32
ORD-00006818,CUS-009218,2026-04-13,Store,STR-048,In Store,Completed,Card,110.68,0.0,0.0,16.6
ORD-00006819,CUS-006417,2022-06-07,Store,STR-008,In Store,Completed,Digital Wallet,75.84,0.0,0.0,11.38
ORD-00006820,CUS-006414,2025-01-13,Store,STR-007,In Store,Completed,Card,242.98,0.0,0.0,36.45
ORD-00006821,CUS-007276,2020-03-20,Mobile,,Courier,Completed,Card,245.21,0.0,89.0,36.78
ORD-00006822,CUS-005006,2023-12-28,Website,,Click & Collect,Completed,EFT,31.7,0.0,0.0,4.76
ORD-00006823,CUS-003545,2024-11-07,Marketplace,,Click & Collect,Completed,Cash,232.03,34.8,0.0,29.58
ORD-00006824,CUS-011517,2021-05-26,Website,,Home Delivery,Completed,EFT,245.84,10.75,49.0,35.26
ORD-00006825,,2025-01-22,Marketplace,,Click & Collect,Completed,Card,38.14,0.0,0.0,5.72
ORD-00006826,CUS-011813,2026-01-03,Mobile,,Home Delivery,Completed,EFT,180.26,36.05,69.0,21.63
ORD-00006827,CUS-008485,2020-05-10,Marketplace,,Click & Collect,Completed,Cash,201.73,0.0,0.0,30.26
ORD-00006828,CUS-007784,2021-04-16,Marketplace,,Home Delivery,Completed,Cash,382.53,0.0,69.0,57.38
ORD-00006829,CUS-000822,2020-12-17,Store,STR-043,In Store,Completed,Buy Now Pay Later,258.48,0.0,0.0,38.77
ORD-00006830,CUS-007952,2026-04-24,Store,STR-048,In Store,Completed,Card,91.67,9.17,0.0,12.38
ORD-00006831,CUS-010214,2021-12-10,Store,STR-038,In Store,Completed,Digital Wallet,340.49,35.98,0.0,45.68
