event_id,customer_id,campaign_id,event_timestamp,event_type,device_type,channel,session_id
EVT-00002715,CUS-002197,CMP-0024,2022-06-04 17:37:00,Product View,Desktop,Paid Search,SES-302274025
EVT-00002716,CUS-003690,CMP-0012,2021-09-23 17:09:00,Impression,Mobile,Paid Search,SES-306835112
EVT-00002717,CUS-008782,CMP-0002,2020-04-01 23:05:00,Open,Mobile,Social,SES-693033871
EVT-00002718,CUS-010864,CMP-0005,2026-07-02 02:22:00,Impression,Tablet,SMS,SES-327910561
EVT-00002719,CUS-011041,CMP-0029,2026-06-27 14:40:00,Click,Desktop,Email,SES-197860243
EVT-00002720,CUS-007263,CMP-0036,2023-10-16 13:08:00,Conversion,Desktop,SMS,SES-825230590
EVT-00002721,CUS-000271,CMP-0036,2023-10-11 01:09:00,Product View,Mobile,SMS,SES-237767607
EVT-00002722,CUS-005870,CMP-0009,2022-02-21 09:27:00,Impression,Mobile,Push,SES-800952071
EVT-00002723,CUS-011739,CMP-0034,2025-11-24 15:15:00,Impression,Desktop,Social,SES-992588474
EVT-00002724,CUS-003604,CMP-0029,2026-07-10 04:50:00,Conversion,Desktop,Email,SES-347763065
EVT-00002725,CUS-005862,CMP-0046,2022-09-06 08:45:00,Product View,Tablet,Email,SES-872601186
EVT-00002726,CUS-008574,CMP-0017,2023-11-21 15:14:00,Open,Desktop,Paid Search,SES-453016931
EVT-00002727,CUS-000398,CMP-0047,2023-03-26 20:09:00,Impression,Mobile,Social,SES-842437777
EVT-00002728,CUS-009681,CMP-0038,2022-11-20 08:49:00,Impression,Mobile,Paid Search,SES-989153806
EVT-00002729,CUS-006614,CMP-0035,2021-03-16 03:43:00,Product View,Tablet,Email,SES-579968849
EVT-00002730,CUS-004931,CMP-0039,2024-12-17 13:29:00,Product View,Desktop,Push,SES-514714554
EVT-00002731,CUS-008828,CMP-0008,2023-05-26 11:30:00,Impression,Mobile,Email,SES-202878044
EVT-00002732,CUS-009236,CMP-0014,2025-08-21 10:44:00,Impression,Mobile,Email,SES-174543748
EVT-00002733,CUS-008362,CMP-0038,2022-11-13 15:43:00,Impression,Desktop,Paid Search,SES-206480229
EVT-00002734,CUS-000427,CMP-0014,2025-08-07 19:04:00,Impression,Tablet,Email,SES-849445294
EVT-00002735,CUS-008463,CMP-0019,2024-01-18 08:05:00,Impression,Mobile,Social,SES-882739506
EVT-00002736,CUS-007351,CMP-0028,2021-11-29 08:23:00,Impression,Desktop,Social,SES-644888665
EVT-00002737,CUS-003587,CMP-0041,2024-01-20 03:46:00,Open,Mobile,Push,SES-437133631
EVT-00002738,CUS-005921,CMP-0007,2022-02-09 23:56:00,Impression,Desktop,Social,SES-151984949
EVT-00002739,CUS-010207,CMP-0042,2022-05-31 19:06:00,Impression,Mobile,Paid Search,SES-336317826
EVT-00002740,CUS-002398,CMP-0047,2023-03-28 11:27:00,Add To Cart,Tablet,Social,SES-678640741
EVT-00002741,CUS-008860,CMP-0030,2020-10-05 06:52:00,Add To Cart,Desktop,Email,SES-163838287
EVT-00002742,CUS-007739,CMP-0038,2022-10-28 17:51:00,Impression,Tablet,Paid Search,SES-384675853
EVT-00002743,CUS-008548,CMP-0048,2023-03-17 09:51:00,Impression,Desktop,Social,SES-180533832
EVT-00002744,CUS-008256,CMP-0030,2020-10-15 16:08:00,Add To Cart,Desktop,Email,SES-128608246
EVT-00002745,CUS-002078,CMP-0018,2026-05-20 12:17:00,Conversion,Mobile,Push,SES-410786368
EVT-00002746,CUS-003683,CMP-0040,2023-11-05 07:54:00,Open,Desktop,Email,SES-481663954
EVT-00002747,CUS-003317,CMP-0005,2026-06-27 00:35:00,Impression,Tablet,SMS,SES-582406740
EVT-00002748,CUS-001126,CMP-0026,2024-12-11 12:28:00,Click,Tablet,SMS,SES-304176995
EVT-00002749,CUS-006239,CMP-0037,2024-10-19 19:56:00,Impression,Tablet,Push,SES-381789625
EVT-00002750,CUS-010814,CMP-0037,2024-11-24 03:50:00,Product View,Tablet,Push,SES-170793487
EVT-00002751,CUS-011563,CMP-0043,2021-07-22 21:35:00,Impression,Tablet,Paid Search,SES-113111847
EVT-00002752,CUS-000449,CMP-0015,2024-09-09 16:24:00,Impression,Tablet,SMS,SES-208753206
EVT-00002753,CUS-002321,CMP-0011,2023-10-08 19:21:00,Impression,Tablet,Paid Search,SES-102823235
EVT-00002754,CUS-000370,CMP-0034,2025-11-26 07:23:00,Product View,Tablet,Social,SES-460071076
EVT-00002755,CUS-005878,CMP-0002,2020-03-27 16:33:00,Open,Mobile,Social,SES-991795526
EVT-00002756,CUS-008260,CMP-0003,2021-03-07 19:00:00,Impression,Mobile,Social,SES-869911302
EVT-00002757,CUS-009401,CMP-0009,2022-02-03 20:47:00,Impression,Desktop,Push,SES-429404463
EVT-00002758,CUS-006637,CMP-0042,2022-05-29 16:51:00,Impression,Tablet,Paid Search,SES-786783995
EVT-00002759,CUS-007031,CMP-0013,2026-01-30 11:11:00,Impression,Desktop,Push,SES-835102475
EVT-00002760,CUS-000885,CMP-0036,2023-10-13 04:15:00,Conversion,Desktop,SMS,SES-520135265
EVT-00002761,CUS-006437,CMP-0020,2024-01-30 10:39:00,Impression,Mobile,Social,SES-937018633
EVT-00002762,CUS-003193,CMP-0050,2020-04-02 11:32:00,Impression,Tablet,Push,SES-566703094
EVT-00002763,CUS-005982,CMP-0015,2024-09-19 14:02:00,Open,Mobile,SMS,SES-869559877
EVT-00002764,CUS-006298,CMP-0008,2023-05-24 13:24:00,Add To Cart,Tablet,Email,SES-798746481
EVT-00002765,CUS-009105,CMP-0013,2026-02-05 04:42:00,Impression,Desktop,Push,SES-871422951
EVT-00002766,CUS-004457,CMP-0036,2023-11-11 13:52:00,Click,Mobile,SMS,SES-334377973
EVT-00002767,CUS-009504,CMP-0003,2021-02-11 13:43:00,Open,Mobile,Social,SES-374427496
EVT-00002768,CUS-001191,CMP-0008,2023-05-31 15:33:00,Product View,Tablet,Email,SES-418657932
EVT-00002769,CUS-007523,CMP-0046,2022-08-21 17:25:00,Open,Tablet,Email,SES-880697580
EVT-00002770,CUS-011079,CMP-0043,2021-08-05 01:31:00,Conversion,Tablet,Paid Search,SES-219304113
EVT-00002771,CUS-007616,CMP-0008,2023-06-10 05:04:00,Impression,Mobile,Email,SES-431039420
EVT-00002772,CUS-011480,CMP-0017,2023-11-24 22:49:00,Impression,Desktop,Paid Search,SES-835046725
EVT-00002773,CUS-000745,CMP-0050,2020-05-05 22:35:00,Conversion,Desktop,Push,SES-630729194
EVT-00002774,CUS-008015,CMP-0038,2022-10-23 17:12:00,Conversion,Desktop,Paid Search,SES-610327579
EVT-00002775,CUS-011780,CMP-0032,2020-02-03 04:05:00,Impression,Mobile,SMS,SES-784507389
EVT-00002776,CUS-010618,CMP-0014,2025-08-27 18:37:00,Open,Desktop,Email,SES-250942576
EVT-00002777,CUS-008244,CMP-0016,2023-05-08 20:28:00,Product View,Tablet,SMS,SES-203229901
EVT-00002778,CUS-004249,CMP-0005,2026-07-11 09:39:00,Impression,Tablet,SMS,SES-890080654
EVT-00002779,CUS-003353,CMP-0029,2026-06-28 07:11:00,Impression,Desktop,Email,SES-683359835
EVT-00002780,CUS-003346,CMP-0034,2025-11-23 16:47:00,Impression,Mobile,Social,SES-506699806
EVT-00002781,CUS-002520,CMP-0021,2024-10-17 23:42:00,Impression,Mobile,SMS,SES-979692466
EVT-00002782,CUS-010641,CMP-0049,2024-07-06 06:23:00,Impression,Mobile,SMS,SES-634058224
EVT-00002783,CUS-000911,CMP-0015,2024-09-16 18:09:00,Product View,Desktop,SMS,SES-233906329
EVT-00002784,CUS-009979,CMP-0042,2022-05-30 13:34:00,Click,Desktop ,Paid Search,SES-533653282
EVT-00002785,CUS-005737,CMP-0019,2024-02-02 22:09:00,Impression,Mobile,Social,SES-452936591
EVT-00002786,CUS-003321,CMP-0013,2026-02-08 06:45:00,Click,Desktop,Push,SES-481255441
EVT-00002787,CUS-003547,CMP-0003,2021-03-02 00:31:00,Click,Tablet,Social,SES-186627190
EVT-00002788,CUS-004315,CMP-0025,2024-03-31 12:56:00,Open,Tablet,Paid Search,SES-993842162
EVT-00002789,CUS-006407,CMP-0047,2023-04-04 16:39:00,Open,Mobile,Social,SES-742112885
EVT-00002790,CUS-010523,CMP-0009,2022-02-23 18:16:00,Click,Tablet,Push,SES-584731798
EVT-00002791,CUS-011498,CMP-0013,2026-02-05 00:34:00,Product View,Desktop,Push,SES-106769935
EVT-00002792,CUS-008023,CMP-0002,2020-04-12 05:36:00,Add To Cart,Mobile,Social,SES-577100861
EVT-00002793,CUS-007737,CMP-0049,2024-06-30 06:43:00,Product View,Tablet,SMS,SES-744003139
EVT-00002794,CUS-002163,CMP-0018,2026-05-27 01:51:00,Impression,Tablet,Push,SES-939602939
EVT-00002795,CUS-008081,CMP-0023,2020-02-05 05:22:00,Impression,Mobile,Email,SES-277548684
EVT-00002796,CUS-005139,CMP-0032,2020-01-27 17:07:00,Impression,Tablet,SMS,SES-912098649
EVT-00002797,CUS-000134,CMP-0005,2026-07-15 07:59:00,Click,Tablet,SMS,SES-324565321
EVT-00002798,CUS-011741,CMP-0026,2024-12-13 00:50:00,Impression,Tablet,SMS,SES-667129553
EVT-00002799,CUS-005433,CMP-0029,2026-07-05 16:38:00,Click,Mobile,Email,SES-707242991
EVT-00002800,CUS-001589,CMP-0004,2024-04-27 05:07:00,Product View,Desktop,Paid Search,SES-512446956
EVT-00002801,CUS-000043,CMP-0022,2024-10-13 17:31:00,Impression,Tablet,SMS,SES-797672822
EVT-00002802,CUS-010734,CMP-0045,2022-02-25 17:11:00,Open,Mobile,Social,SES-639642119
EVT-00002803,CUS-008831,CMP-0014,2025-08-20 04:05:00,Impression,Tablet,Email,SES-703829770
EVT-00002804,CUS-007664,CMP-0025,2024-04-08 17:35:00,Open,Desktop,Paid Search,SES-694410621
EVT-00002805,CUS-000220,CMP-0046,2022-09-11 07:28:00,Impression,Desktop,Email,SES-479919381
EVT-00002806,CUS-002599,CMP-0038,2022-10-17 23:56:00,Open,Tablet,Paid Search,SES-550403637
EVT-00002807,CUS-010549,CMP-0002,2020-04-11 16:51:00,Product View,Mobile,Social,SES-321250993
EVT-00002808,CUS-005778,CMP-0042,2022-06-03 21:06:00,Product View,Tablet,Paid Search,SES-708517506
EVT-00002809,CUS-002826,CMP-0014,2025-08-08 10:18:00,Impression,Mobile,Email,SES-997768579
EVT-00002810,CUS-000720,CMP-0046,2022-08-27 07:55:00,Open,Tablet,Email,SES-960958291
EVT-00002811,CUS-010931,CMP-0039,2024-12-17 15:43:00,Impression,Tablet,Push,SES-243762620
EVT-00002812,CUS-003113,CMP-0034,2025-11-18 17:12:00,Impression,Tablet,Social,SES-949927081
EVT-00002813,CUS-003563,CMP-0049,2024-07-08 10:48:00,Open,Desktop,SMS,SES-802571047
EVT-00002814,CUS-010445,CMP-0014,2025-08-05 04:52:00,Impression,Tablet,Email,SES-411353203
EVT-00002815,CUS-009945,CMP-0040,2023-10-31 06:38:00,Impression,Mobile,Email,SES-937588163
EVT-00002816,CUS-010691,CMP-0050,2020-04-13 04:08:00,Impression,Desktop,Push,SES-720968022
EVT-00002817,CUS-000517,CMP-0010,2021-06-05 23:25:00,Impression,Tablet,SMS,SES-697262454
EVT-00002818,CUS-010253,CMP-0013,2026-02-05 19:50:00,Add To Cart,Desktop,Push,SES-931211144
EVT-00002819,CUS-002048,CMP-0011,2023-10-13 07:56:00,Conversion,Mobile,Paid Search,SES-413466532
EVT-00002820,CUS-011851,CMP-0011,2023-10-02 07:46:00,Product View,Desktop,Paid Search,SES-819016148
EVT-00002821,CUS-010478,CMP-0044,2025-05-13 15:26:00,Conversion,Desktop,Email,SES-212049507
EVT-00002822,CUS-002159,CMP-0018,2026-05-30 21:02:00,Click,Mobile,Push,SES-646716657
EVT-00002823,CUS-010072,CMP-0017,2023-10-29 05:46:00,Impression,Desktop,Paid Search,SES-356619932
EVT-00002824,CUS-003257,CMP-0009,2022-02-02 06:05:00,Conversion,Tablet,Push,SES-389440810
EVT-00002825,CUS-006611,CMP-0022,2024-10-10 12:53:00,Conversion,Mobile,SMS,SES-187751218
EVT-00002826,CUS-000335,CMP-0037,2024-11-19 11:36:00,Click,Mobile,Push,SES-150163582
EVT-00002827,CUS-005661,CMP-0036,2023-10-08 03:47:00,Impression,Mobile,SMS,SES-775651187
EVT-00002828,CUS-010477,CMP-0030,2020-10-03 19:16:00,Impression,Tablet,Email,SES-211347536
EVT-00002829,CUS-011619,CMP-0011,2023-09-27 07:09:00,Impression,Tablet,Paid Search,SES-714814378
EVT-00002830,CUS-006284,CMP-0009,2022-02-06 17:11:00,Product View,Desktop,Push,SES-424801287
EVT-00002831,CUS-000900,CMP-0035,2021-03-11 16:25:00,Impression,Desktop,Email,SES-654232617
EVT-00002832,CUS-004446,CMP-0018,2026-05-20 13:21:00,Click,Desktop,Push,SES-205847352
EVT-00002833,CUS-011901,CMP-0014,2025-08-12 22:35:00,Open,Tablet,Email,SES-244880673
EVT-00002834,CUS-001153,CMP-0049,2024-07-05 21:25:00,Impression,Desktop,SMS,SES-302569935
EVT-00002835,CUS-002985,CMP-0012,2021-09-20 19:06:00,Impression,Tablet,Paid Search,SES-858495496
EVT-00002836,CUS-012000,CMP-0041,2024-01-29 06:12:00,Impression,Desktop,Push,SES-632226606
EVT-00002837,CUS-006152,CMP-0003,2021-01-28 18:30:00,Open,Tablet,Social,SES-984166909
EVT-00002838,CUS-006571,CMP-0045,2022-02-14 06:47:00,Impression,Desktop,Social,SES-892744662
EVT-00002839,CUS-009471,CMP-0021,2024-10-03 06:58:00,Impression,Desktop,SMS,SES-633959850
EVT-00002840,CUS-007524,CMP-0035,2021-04-10 20:44:00,Product View,Desktop,Email,SES-904735938
EVT-00002841,CUS-002329,CMP-0022,2024-11-03 11:07:00,Conversion,Mobile,SMS,SES-165665804
EVT-00002842,CUS-002054,CMP-0028,2021-12-07 22:59:00,Product View,Desktop,Social,SES-537849196
EVT-00002843,CUS-001693,CMP-0020,2024-02-06 12:48:00,Conversion,Mobile,Social,SES-923972219
EVT-00002844,CUS-006237,CMP-0009,2022-02-04 23:54:00,Product View,Desktop,Push,SES-828331140
EVT-00002845,CUS-011661,CMP-0032,2020-01-23 12:53:00,Impression,Tablet,SMS,SES-592285056
EVT-00002846,CUS-005690,CMP-0005,2026-07-01 08:34:00,Impression,Desktop,SMS,SES-791761337
EVT-00002847,CUS-002157,CMP-0032,2020-01-19 03:53:00,Product View,Desktop,SMS,SES-129019802
EVT-00002848,CUS-000950,CMP-0001,2022-10-06 13:13:00,Product View,Desktop,Social,SES-684377666
EVT-00002849,CUS-003547,CMP-0003,2021-02-12 09:29:00,Product View,Mobile,Social,SES-761377456
EVT-00002850,CUS-000884,CMP-0007,2022-01-24 12:15:00,Product View,Desktop,Social,SES-715811198
EVT-00002851,CUS-003083,CMP-0028,2021-12-10 05:21:00,Add To Cart,Tablet,Social,SES-290308935
EVT-00002852,CUS-010684,CMP-0036,2023-11-11 01:43:00,Impression,Mobile,SMS,SES-268460569
EVT-00002853,CUS-010565,CMP-0032,2020-02-04 22:35:00,Product View,Tablet,SMS,SES-468879578
EVT-00002854,CUS-011779,CMP-0001,2022-09-25 07:27:00,Impression,Mobile,Social,SES-957680322
EVT-00002855,CUS-010456,CMP-0012,2021-09-22 09:06:00,Product View,Tablet,Paid Search,SES-574705401
EVT-00002856,CUS-010705,CMP-0008,2023-05-28 03:05:00,Impression,Desktop,Email,SES-562146370
EVT-00002857,CUS-010893,CMP-0033,2020-12-31 19:17:00,Add To Cart,Mobile,SMS,SES-782981143
EVT-00002858,CUS-005783,CMP-0013,2026-02-10 05:45:00,Click,Tablet,Push,SES-442966681
EVT-00002859,CUS-006463,CMP-0027,2023-05-23 22:49:00,Open,Tablet,SMS,SES-772668317
EVT-00002860,CUS-002846,CMP-0021,2024-10-20 22:47:00,Impression,Mobile,SMS,SES-684460317
EVT-00002861,CUS-008672,CMP-0041,2024-01-18 15:35:00,Product View,Desktop,Push,SES-643019305
EVT-00002862,CUS-003672,CMP-0030,2020-10-13 00:42:00,Click,Mobile,Email,SES-765650722
EVT-00002863,CUS-008389,CMP-0024,2022-06-06 11:12:00,Product View,Mobile,Paid Search,SES-440616859
EVT-00002864,CUS-006964,CMP-0046,2022-09-03 03:27:00,Product View,Tablet,Email,SES-631534672
EVT-00002865,CUS-006707,CMP-0008,2023-06-04 13:59:00,Impression,Tablet,Email,SES-399178052
EVT-00002866,CUS-000346,CMP-0049,2024-07-03 16:25:00,Product View,Mobile,SMS,SES-220410622
EVT-00002867,CUS-004495,CMP-0005,2026-07-18 16:41:00,Impression,Tablet,SMS,SES-615656836
EVT-00002868,CUS-005257,CMP-0009,2022-02-10 00:48:00,Impression,Mobile,Push,SES-454676960
EVT-00002869,CUS-000090,CMP-0012,2021-09-14 23:25:00,Conversion,Mobile,Paid Search,SES-465155611
EVT-00002870,CUS-001577,CMP-0017,2023-10-26 13:34:00,Impression,Desktop,Paid Search,SES-232191949
EVT-00002871,CUS-009421,CMP-0023,2020-02-21 08:12:00,Impression,Mobile,Email,SES-986916707
EVT-00002872,CUS-006874,CMP-0017,2023-11-20 11:42:00,Product View,Mobile,Paid Search,SES-255641273
EVT-00002873,CUS-010266,CMP-0012,2021-09-04 10:00:00,Open,Mobile,Paid Search,SES-526461824
EVT-00002874,CUS-008687,CMP-0045,2022-02-20 01:01:00,Impression,Desktop,Social,SES-965669842
EVT-00002875,CUS-007787,CMP-0023,2020-02-05 13:52:00,Conversion,Desktop,Email,SES-405194577
EVT-00002876,CUS-004732,CMP-0049,2024-07-13 08:22:00,Click,Tablet,SMS,SES-307670202
EVT-00002877,CUS-002989,CMP-0037,2024-11-29 20:28:00,Impression,Desktop,Push,SES-421727938
EVT-00002878,CUS-005703,CMP-0012,2021-09-05 07:24:00,Click,Desktop,Paid Search,SES-496768375
EVT-00002879,CUS-005203,CMP-0008,2023-06-02 07:02:00,Impression,Desktop,Email,SES-559846351
EVT-00002880,CUS-003879,CMP-0023,2020-02-12 08:44:00,Open,Desktop,Email,SES-379755106
EVT-00002881,CUS-002488,CMP-0034,2025-11-23 09:00:00,Impression,Desktop,Social,SES-660577364
EVT-00002882,CUS-009704,CMP-0025,2024-04-11 09:49:00,Add To Cart,Desktop,Paid Search,SES-135934061
EVT-00002883,CUS-009487,CMP-0002,2020-04-09 11:54:00,Impression,Tablet,Social,SES-734257855
EVT-00002884,CUS-000076,CMP-0030,2020-10-03 13:10:00,Impression,Mobile,Email,SES-825758857
EVT-00002885,CUS-002855,CMP-0019,2024-02-02 11:26:00,Impression,Desktop,Social,SES-854202826
EVT-00002886,CUS-000650,CMP-0041,2024-01-19 02:41:00,Product View,Mobile,Push,SES-213906899
EVT-00002887,CUS-010799,CMP-0013,2026-02-11 03:25:00,Click,Tablet,Push,SES-432245184
EVT-00002888,CUS-010881,CMP-0021,2024-10-20 06:43:00,Click,Mobile,SMS,SES-212819146
EVT-00002889,CUS-004750,CMP-0038,2022-11-14 20:54:00,Impression,Tablet,Paid Search,SES-939449652
EVT-00002890,CUS-011373,CMP-0009,2022-02-16 14:15:00,Product View,Tablet,Push,SES-511337863
EVT-00002891,CUS-009063,CMP-0034,2025-11-15 20:05:00,Add To Cart,Desktop,Social,SES-348517698
EVT-00002892,CUS-009687,CMP-0040,2023-11-02 22:49:00,Product View,Desktop,Email,SES-662420905
EVT-00002893,CUS-005424,CMP-0041,2024-01-25 03:35:00,Impression,Desktop,Push,SES-278285252
EVT-00002894,CUS-001548,CMP-0022,2024-10-21 12:35:00,Product View,Tablet,SMS,SES-163942041
EVT-00002895,CUS-011530,CMP-0004,2024-04-22 19:21:00,Click,Tablet,Paid Search,SES-723382481
EVT-00002896,CUS-010836,CMP-0039,2024-12-17 10:23:00,Impression,Tablet,Push,SES-872508198
EVT-00002897,CUS-010031,CMP-0027,2023-05-21 22:01:00,Open,Mobile,SMS,SES-680165529
EVT-00002898,CUS-000599,CMP-0027,2023-05-18 05:21:00,Impression,Desktop,SMS,SES-495411681
EVT-00002899,CUS-005620,CMP-0027,2023-05-15 14:27:00,Open,Mobile,SMS,SES-372089462
EVT-00002900,CUS-009100,CMP-0031,2022-01-08 18:47:00,Impression,Tablet,Paid Search,SES-955195810
EVT-00002901,CUS-007204,CMP-0005,2026-07-15 22:10:00,Impression,Tablet,SMS,SES-182816852
EVT-00002902,CUS-011370,CMP-0015,2024-09-17 03:51:00,Product View,Desktop,SMS,SES-274560580
EVT-00002903,CUS-003250,CMP-0007,2022-02-27 01:36:00,Click,Desktop,Social,SES-713223365
EVT-00002904,CUS-002762,CMP-0037,2024-11-29 10:21:00,Impression,Mobile,Push,SES-773051118
EVT-00002905,CUS-004627,CMP-0017,2023-11-14 04:05:00,Add To Cart,Mobile,Paid Search,SES-528553682
EVT-00002906,CUS-000582,CMP-0047,2023-04-14 11:50:00,Open,Mobile,Social,SES-535616481
EVT-00002907,CUS-011194,CMP-0033,2021-01-06 02:13:00,Product View,Desktop,SMS,SES-557040350
EVT-00002908,CUS-000583,CMP-0002,2020-04-20 17:19:00,Click,Desktop,Social,SES-389865861
EVT-00002909,CUS-006742,CMP-0013,2026-02-12 18:54:00,Conversion,Tablet,Push,SES-891467832
EVT-00002910,CUS-002956,CMP-0017,2023-11-04 13:47:00,Product View,Mobile,Paid Search,SES-381796077
EVT-00002911,CUS-011220,CMP-0003,2021-02-23 16:17:00,Impression,Mobile,Social,SES-889851721
EVT-00002912,CUS-011629,CMP-0035,2021-03-17 19:59:00,Impression,Tablet,Email,SES-598177132
EVT-00002913,CUS-006205,CMP-0029,2026-07-09 02:17:00,Impression,Desktop,Email,SES-205054501
EVT-00002914,CUS-000619,CMP-0037,2024-11-29 15:19:00,Product View,Tablet,Push,SES-979837029
EVT-00002915,CUS-001657,CMP-0032,2020-02-09 17:14:00,Open,Tablet,SMS,SES-123712027
EVT-00002916,CUS-007065,CMP-0033,2021-01-10 02:24:00,Product View,Desktop,SMS,SES-485018464
EVT-00002917,CUS-008138,CMP-0035,2021-04-05 07:28:00,Product View,Mobile,Email,SES-751362999
EVT-00002918,CUS-001132,CMP-0036,2023-10-19 11:48:00,Product View,Mobile,SMS,SES-341926815
EVT-00002919,CUS-006484,CMP-0038,2022-11-04 22:04:00,Open,Desktop,Paid Search,SES-405310310
EVT-00002920,CUS-006545,CMP-0045,2022-01-30 10:43:00,Impression,Tablet,Social,SES-277940392
EVT-00002921,CUS-010765,CMP-0044,2025-05-10 19:46:00,Impression,Mobile,Email,SES-469157488
EVT-00002922,CUS-006726,CMP-0005,2026-07-14 08:56:00,Open,Tablet,SMS,SES-401870726
EVT-00002923,CUS-005380,CMP-0026,2024-12-11 10:47:00,Product View,Tablet,SMS,SES-625461824
EVT-00002924,CUS-008244,CMP-0007,2022-02-08 17:13:00,Impression,Mobile,Social,SES-480391132
EVT-00002925,CUS-002502,CMP-0021,2024-10-06 15:31:00,Product View,Mobile,SMS,SES-684693392
EVT-00002926,CUS-008853,CMP-0018,2026-05-31 04:18:00,Click,Tablet,Push,SES-213890738
EVT-00002927,CUS-003106,CMP-0002,2020-04-19 03:40:00,Product View,Desktop,Social,SES-608974272
EVT-00002928,CUS-010789,CMP-0031,2021-12-30 09:38:00,Product View,Desktop,Paid Search,SES-610913134
EVT-00002929,CUS-003073,CMP-0007,2022-02-26 22:50:00,Click,Desktop,Social,SES-740153299
EVT-00002930,CUS-009454,CMP-0025,2024-03-18 03:09:00,Impression,Desktop,Paid Search,SES-730338476
EVT-00002931,CUS-006090,CMP-0048,2023-03-04 12:21:00,Product View,Mobile,Social,SES-386632753
EVT-00002932,CUS-001390,CMP-0011,2023-10-03 07:20:00,Conversion,Desktop,Paid Search,SES-204254607
EVT-00002933,CUS-009335,CMP-0025,2024-03-28 19:26:00,Product View,Tablet,Paid Search,SES-508705162
EVT-00002934,CUS-003996,CMP-0009,2022-01-31 00:10:00,Product View,Tablet,Push,SES-843367168
EVT-00002935,CUS-004156,CMP-0042,2022-05-30 12:16:00,Impression,Tablet,Paid Search,SES-555162015
EVT-00002936,CUS-004695,CMP-0039,2024-12-20 21:51:00,Product View,Desktop,Push,SES-290738886
EVT-00002937,CUS-005505,CMP-0036,2023-11-10 06:16:00,Product View,Desktop,SMS,SES-974624972
EVT-00002938,CUS-002790,CMP-0003,2021-02-25 05:54:00,Product View,Desktop,Social,SES-438211451
EVT-00002939,CUS-002688,CMP-0027,2023-05-21 23:55:00,Click,Tablet,SMS,SES-673848692
EVT-00002940,CUS-002777,CMP-0037,2024-11-01 13:47:00,Impression,Desktop,Push,SES-562145518
EVT-00002941,CUS-004108,CMP-0021,2024-10-01 00:55:00,Conversion,Tablet,SMS,SES-568679446
EVT-00002942,CUS-002731,CMP-0049,2024-07-05 03:47:00,Click,Desktop,SMS,SES-723541593
EVT-00002943,CUS-001538,CMP-0035,2021-03-13 08:43:00,Impression,Mobile,Email,SES-203631408
EVT-00002944,CUS-011186,CMP-0013,2026-02-08 21:06:00,Conversion,Mobile,Push,SES-412674252
EVT-00002945,CUS-009412,CMP-0033,2020-12-20 06:54:00,Open,Tablet,SMS,SES-924485661
EVT-00002946,CUS-006504,CMP-0049,2024-07-01 08:51:00,Add To Cart,Tablet,SMS,SES-479350492
EVT-00002947,CUS-010772,CMP-0047,2023-04-11 14:04:00,Impression,Mobile,Social,SES-404317815
EVT-00002948,CUS-008025,CMP-0003,2021-02-04 15:39:00,Add To Cart,Desktop,Social,SES-713512396
EVT-00002949,CUS-006703,CMP-0009,2022-02-03 06:09:00,Open,Desktop,Push,SES-457261329
EVT-00002950,CUS-003112,CMP-0042,2022-05-29 01:32:00,Product View,Tablet,Paid Search,SES-476918837
EVT-00002951,CUS-003169,CMP-0014,2025-08-21 15:11:00,Product View,Tablet,Email,SES-336851063
EVT-00002952,CUS-008846,CMP-0016,2023-05-03 22:42:00,Product View,Tablet,SMS,SES-179215968
EVT-00002953,CUS-011609,CMP-0019,2024-01-28 03:33:00,Click,Mobile,Social,SES-813644304
EVT-00002954,CUS-004666,CMP-0033,2020-12-26 02:30:00,Click,Mobile,SMS,SES-242551266
