payment_id,order_id,customer_id,payment_date,payment_method,payment_provider,payment_status,transaction_reference,amount,refund_amount,failed
PAY-00010769,ORD-00010769,CUS-006795,2021-05-22,Cash,Store POS,Successful,TXN-98540759985,131.31,0.0,0
PAY-00010770,ORD-00010770,CUS-000785,2024-02-26,EFT,Bank Transfer,Successful,TXN-63196039971,250.42,0.0,0
PAY-00010771,ORD-00010771,CUS-011866,2022-04-03,Digital Wallet,WalletPay,Successful,TXN-36111631162,175.17,0.0,0
PAY-00010772,ORD-00010772,CUS-008867,2026-08-04,Card,Bank Gateway,Successful,TXN-26014378907,77.88,0.0,0
PAY-00010773,ORD-00010773,CUS-000542,2023-02-24,Cash,Store POS,Successful,TXN-10914766103,263.45,0.0,0
PAY-00010774,ORD-00010774,CUS-000726,2022-12-14,EFT,Bank Transfer,Successful,TXN-21781144950,528.96,0.0,0
PAY-00010775,ORD-00010775,CUS-003815,2020-02-18,EFT,Bank Transfer,Successful,TXN-68390934113,45.32,0.0,0
PAY-00010776,ORD-00010776,CUS-000510,2021-11-11,Cash,Store POS,Successful,TXN-12822986199,71.04,0.0,0
PAY-00010777,ORD-00010777,CUS-001088,2020-02-13,Cash,Store POS,Successful,TXN-56104932017,234.55,0.0,0
PAY-00010778,ORD-00010778,CUS-004063,2025-11-11,EFT,Bank Transfer,Successful,TXN-70197191586,118.07,0.0,0
PAY-00010779,ORD-00010779,CUS-010062,2023-03-08,Buy Now Pay Later,FlexPay,Successful,TXN-24561315409,346.94,0.0,0
PAY-00010780,ORD-00010780,CUS-004082,2022-03-03,Digital Wallet,WalletPay,Reversed,TXN-90093982934,546.54,546.54,1
PAY-00010781,ORD-00010781,CUS-010894,2021-08-22,EFT,Bank Transfer,Successful,TXN-77509425714,225.87,0.0,0
PAY-00010782,ORD-00010782,CUS-003139,2024-09-06,Card,Bank Gateway,Successful,TXN-14953132175,45.99,0.0,0
PAY-00010783,ORD-00010783,CUS-006524,2024-04-12,Digital Wallet,WalletPay,Successful,TXN-35098949229,211.9,0.0,0
PAY-00010784,ORD-00010784,CUS-011396,2022-03-18,Card,Bank Gateway,Successful,TXN-33888238338,302.59,0.0,0
PAY-00010785,ORD-00010785,CUS-010495,2021-11-23,EFT,Bank Transfer,Successful,TXN-36524129522,552.6,0.0,0
PAY-00010786,ORD-00010786,CUS-010216,2026-04-20,Digital Wallet,WalletPay,Successful,TXN-79988680710,276.19,0.0,0
PAY-00010787,ORD-00010787,CUS-003361,2020-05-23,Digital Wallet,WalletPay,Successful,TXN-27021431106,103.31,0.0,0
PAY-00010788,ORD-00010788,CUS-008968,2023-07-04,Cash,Store POS,Successful,TXN-16850805777,71.22,0.0,0
PAY-00010789,ORD-00010789,CUS-005322,2026-06-10,Card,Bank Gateway,Successful,TXN-20304195692,229.8,0.0,0
PAY-00010790,ORD-00010790,CUS-005667,2022-02-17,Buy Now Pay Later,FlexPay,Successful,TXN-68690584819,174.1,0.0,0
PAY-00010791,ORD-00010791,CUS-000619,2020-05-24,Card,Bank Gateway,Reversed,TXN-39314296428,178.57,178.57,1
PAY-00010792,ORD-00010792,CUS-009396,2025-06-24,Digital Wallet,WalletPay,Successful,TXN-11834083376,264.55,0.0,0
PAY-00010793,ORD-00010793,CUS-002298,2026-01-09,Buy Now Pay Later,FlexPay,Reversed,TXN-14183031208,147.03,147.03,1
PAY-00010794,ORD-00010794,CUS-000182,2020-06-01,EFT,Bank Transfer,Successful,TXN-82096799615,161.47,0.0,0
PAY-00010795,ORD-00010795,CUS-005891,2022-07-09,Digital Wallet,WalletPay,Successful,TXN-12021645187,30.46,0.0,0
PAY-00010796,ORD-00010796,CUS-005088,2020-08-16,Card,Bank Gateway,Successful,TXN-50624681799,125.67,0.0,0
PAY-00010797,ORD-00010797,CUS-011835,2025-12-29,Cash,Store POS,Successful,TXN-61212451787,137.1,0.0,0
PAY-00010798,ORD-00010798,CUS-007625,2025-07-29,EFT,Bank Transfer,Successful,TXN-87615613608,202.39,0.0,0
PAY-00010799,ORD-00010799,CUS-002120,2025-06-06,Digital Wallet,WalletPay,Successful,TXN-94443018498,77.33,0.0,0
PAY-00010800,ORD-00010800,CUS-001315,2022-02-26,EFT,Bank Transfer,Reversed,TXN-64031707982,281.77,281.77,1
PAY-00010801,ORD-00010801,CUS-001898,2024-10-05,EFT,Bank Transfer,Successful,TXN-17469439774,517.65,0.0,0
PAY-00010802,ORD-00010802,CUS-005534,2021-03-05,EFT,Bank Transfer,Successful,TXN-23179781077,89.22,0.0,0
PAY-00010803,ORD-00010803,CUS-005744,2020-12-25,Cash,Store POS ,Successful,TXN-45715293803,162.1,0.0,0
PAY-00010804,ORD-00010804,CUS-010252,2023-11-30,Buy Now Pay Later,FlexPay,Successful,TXN-91705892073,270.33,0.0,0
PAY-00010805,ORD-00010805,CUS-005288,2026-06-12,Buy Now Pay Later,FlexPay,Successful,TXN-47472020192,128.25,0.0,0
PAY-00010806,ORD-00010806,CUS-008081,2021-09-11,Buy Now Pay Later,FlexPay,Successful,TXN-75209543636,129.43,0.0,0
PAY-00010807,ORD-00010807,CUS-000036,2023-02-14,Buy Now Pay Later,FlexPay,Successful,TXN-21141955109,377.08,0.0,0
PAY-00010808,ORD-00010808,CUS-001932,2026-07-30,Buy Now Pay Later,FlexPay,Successful,TXN-91994173182,480.92,0.0,0
PAY-00010809,ORD-00010809,CUS-008869,2022-10-31,Card,Bank Gateway,Successful,TXN-32551061970,49.67,0.0,0
PAY-00010810,ORD-00010810,CUS-010648,2025-06-20,Digital Wallet,WalletPay,Successful,TXN-51720187445,464.12,0.0,0
PAY-00010811,ORD-00010811,CUS-010720,2024-07-25,Buy Now Pay Later,FlexPay,Successful,TXN-18204597406,126.72,0.0,0
PAY-00010812,ORD-00010812,CUS-007904,2025-12-04,Digital Wallet,WalletPay,Successful,TXN-80394436372,307.05,0.0,0
PAY-00010813,ORD-00010813,CUS-001059,2022-03-26,Cash,Store POS,Successful,TXN-49765316922,204.75,0.0,0
PAY-00010814,ORD-00010814,CUS-007511,2025-07-21,Card,Bank Gateway,Successful,TXN-89392665585,114.6,0.0,0
PAY-00010815,ORD-00010815,CUS-010639,2025-06-28,Card,Bank Gateway,Successful,TXN-37116142489,94.15,0.0,0
PAY-00010816,ORD-00010816,CUS-001571,2025-11-26,Digital Wallet,WalletPay,Successful,TXN-13523336374,347.26,0.0,0
PAY-00010817,ORD-00010817,CUS-005633,2026-01-13,Digital Wallet,WalletPay,Successful,TXN-29411551603,235.64,0.0,0
PAY-00010818,ORD-00010818,CUS-002760,2022-04-02,Digital Wallet,WalletPay,Successful,TXN-66868073447,224.16,0.0,0
PAY-00010819,ORD-00010819,CUS-006760,2025-07-06,Cash,Store POS,Reversed,TXN-63519100434,219.28,219.28,1
PAY-00010820,ORD-00010820,CUS-006867,2024-06-27,EFT,Bank Transfer,Successful,TXN-38153145350,178.09,0.0,0
PAY-00010821,ORD-00010821,CUS-010142,2020-08-07,Digital Wallet,WalletPay,Successful,TXN-14383564109,558.99,0.0,0
PAY-00010822,ORD-00010822,CUS-004386,2026-01-16,EFT,Bank Transfer,Successful,TXN-82284699399,293.91,0.0,0
PAY-00010823,ORD-00010823,CUS-007454,2024-10-21,Digital Wallet,WalletPay,Successful,TXN-35643439750,212.62,0.0,0
PAY-00010824,ORD-00010824,CUS-006439,2024-07-27,Card,Bank Gateway,Successful,TXN-57644240818,63.81,0.0,0
PAY-00010825,ORD-00010825,CUS-004249,2020-06-14,Card,Bank Gateway,Successful,TXN-52906494320,869.36,0.0,0
PAY-00010826,ORD-00010826,CUS-008541,2026-08-24,Cash,Store POS,Successful,TXN-69388610235,185.22,0.0,0
PAY-00010827,ORD-00010827,CUS-010970,2026-06-15,Digital Wallet,WalletPay,Successful,TXN-95254294660,267.63,0.0,0
PAY-00010828,ORD-00010828,CUS-001312,2025-10-07,Buy Now Pay Later,FlexPay,Successful,TXN-38756247229,211.6,0.0,0
PAY-00010829,ORD-00010829,CUS-008942,2022-03-31,Digital Wallet,WalletPay,Successful,TXN-95045159697,256.98,0.0,0
PAY-00010830,ORD-00010830,CUS-000865,2020-06-21,Buy Now Pay Later,FlexPay,Successful,TXN-91186922424,64.28,0.0,0
PAY-00010831,ORD-00010831,CUS-005652,2024-12-12,Card,Bank Gateway,Successful,TXN-94837456277,70.22,0.0,0
PAY-00010832,ORD-00010832,CUS-002254,2023-05-06,Cash,Store POS,Successful,TXN-96268594704,214.22,0.0,0
PAY-00010833,ORD-00010833,CUS-002545,2021-09-07,Digital Wallet,WalletPay,Successful,TXN-61859724309,720.62,0.0,0
PAY-00010834,ORD-00010834,CUS-006375,2021-11-01,Buy Now Pay Later,FlexPay,Successful,TXN-20829355339,283.71,0.0,0
PAY-00010835,ORD-00010835,CUS-009253,2024-06-29,EFT,Bank Transfer,Successful,TXN-52343384800,571.68,0.0,0
PAY-00010836,ORD-00010836,CUS-007564,2025-10-30,Buy Now Pay Later,FlexPay,Successful,TXN-64826575679,50.06,0.0,0
PAY-00010837,ORD-00010837,CUS-010281,2023-11-07,Card,Bank Gateway,Successful,TXN-73709263005,326.61,0.0,0
PAY-00010838,ORD-00010838,CUS-001273,2026-03-31,EFT,Bank Transfer,Successful,TXN-59300166522,598.96,0.0,0
PAY-00010839,ORD-00010839,CUS-000149,2023-10-06,Card,Bank Gateway,Successful,TXN-11866227236,315.74,0.0,0
PAY-00010840,ORD-00010840,CUS-000142,2023-10-11,Cash,Store POS,Successful,TXN-36465988288,123.36,0.0,0
PAY-00010841,ORD-00010841,CUS-002850,2022-05-29,EFT,Bank Transfer,Successful,TXN-43045352593,269.18,0.0,0
PAY-00010842,ORD-00010842,CUS-009165,2020-05-21,Buy Now Pay Later,FlexPay,Successful,TXN-59395151517,348.61,0.0,0
PAY-00010843,ORD-00010843,CUS-007172,2021-09-17,Buy Now Pay Later,FlexPay,Successful,TXN-94113907531,127.83,0.0,0
PAY-00010844,ORD-00010844,CUS-009037,2022-04-23,Card,Bank Gateway,Successful,TXN-34287163026,142.25,0.0,0
PAY-00010845,ORD-00010845,CUS-005489,2024-02-19,Buy Now Pay Later,FlexPay,Successful,TXN-53721712897,107.47,0.0,0
PAY-00010846,ORD-00010846,CUS-008389,2021-04-03,Digital Wallet,WalletPay,Successful,TXN-96547657189,628.71,0.0,0
PAY-00010847,ORD-00010847,CUS-006464,2023-05-24,Cash,Store POS,Successful,TXN-37951458012,231.91,0.0,0
PAY-00010848,ORD-00010848,CUS-007413,2023-07-12,EFT,Bank Transfer,Successful,TXN-72108479474,66.88,0.0,0
PAY-00010849,ORD-00010849,CUS-007983,2023-05-28,Cash,Store POS,Successful,TXN-18884035403,181.93,0.0,0
PAY-00010850,ORD-00010850,CUS-005921,2026-07-25,Buy Now Pay Later,FlexPay,Successful,TXN-31738449941,986.65,0.0,0
PAY-00010851,ORD-00010851,CUS-002613,2021-04-01,Buy Now Pay Later,FlexPay,Successful,TXN-25651540760,144.9,0.0,0
PAY-00010852,ORD-00010852,CUS-006434,2022-04-15,Digital Wallet,WalletPay,Successful,TXN-11401749854,346.75,0.0,0
PAY-00010853,ORD-00010853,CUS-008742,2022-06-12,Cash,Store POS,Successful,TXN-80934229153,290.78,0.0,0
PAY-00010854,ORD-00010854,CUS-003853,2024-11-21,Digital Wallet,WalletPay,Successful,TXN-40163857172,109.54,0.0,0
PAY-00010855,ORD-00010855,CUS-006341,2024-05-29,Digital Wallet,WalletPay,Pending,TXN-12250554305,101.02,0.0,1
PAY-00010856,ORD-00010856,CUS-007660,2025-07-15,Buy Now Pay Later,FlexPay,Successful,TXN-12325444444,134.03,0.0,0
PAY-00010857,ORD-00010857,CUS-007154,2023-07-14,Card,Bank Gateway,Successful,TXN-49975610601,421.17,0.0,0
PAY-00010858,ORD-00010858,,2025-07-13,Buy Now Pay Later,FlexPay,Successful,TXN-48514241614,439.23,0.0,0
PAY-00010859,ORD-00010859,CUS-006305,2020-03-08,Digital Wallet,WalletPay,Successful,TXN-15863651443,223.33,0.0,0
PAY-00010860,ORD-00010860,CUS-000990,2020-12-29,Digital Wallet,WalletPay,Successful,TXN-94945708048,67.99,0.0,0
PAY-00010861,ORD-00010861,CUS-004274,2024-01-22,Buy Now Pay Later,FlexPay,Successful,TXN-35606704388,73.46,0.0,0
PAY-00010862,ORD-00010862,CUS-004588,2021-07-31,Card,Bank Gateway,Successful,TXN-43767722009,515.87,0.0,0
PAY-00010863,ORD-00010863,CUS-008520,2021-12-16,Digital Wallet,WalletPay,Reversed,TXN-66057605803,652.57,652.57,1
PAY-00010864,ORD-00010864,CUS-008784,2021-06-27,Digital Wallet,WalletPay,Successful,TXN-42687717633,229.5,0.0,0
PAY-00010865,ORD-00010865,CUS-001099,2020-12-02,Digital Wallet,WalletPay,Successful,TXN-29638812461,100.17,0.0,0
PAY-00010866,ORD-00010866,CUS-002672,2021-12-24,Card,Bank Gateway,Successful,TXN-16225805745,80.75,0.0,0
PAY-00010867,ORD-00010867,CUS-002442,2026-02-08,Digital Wallet,WalletPay,Successful,TXN-66698852986,282.5,0.0,0
PAY-00010868,ORD-00010868,,2020-04-23,EFT,Bank Transfer,Successful,TXN-78277550158,409.0,0.0,0
PAY-00010869,ORD-00010869,CUS-008530,2026-08-16,Card,Bank Gateway,Successful,TXN-71618220716,97.46,0.0,0
PAY-00010870,ORD-00010870,CUS-003925,2023-08-05,Cash,Store POS,Successful,TXN-75305866608,40.43,0.0,0
PAY-00010871,ORD-00010871,CUS-003239,2025-02-17,Buy Now Pay Later,FlexPay,Successful,TXN-75201466759,72.83,0.0,0
PAY-00010872,ORD-00010872,CUS-005501,2024-12-08,Cash,Store POS,Pending,TXN-39436043677,25.9,0.0,1
PAY-00010873,ORD-00010873,CUS-004011,2020-05-29,Buy Now Pay Later,FlexPay,Successful,TXN-18473698661,637.21,0.0,0
PAY-00010874,ORD-00010874,CUS-007432,2021-09-26,Cash,Store POS,Successful,TXN-55716522515,55.83,0.0,0
PAY-00010875,ORD-00010875,CUS-006450,2025-10-18,Card,Bank Gateway,Successful,TXN-81968941282,107.5,0.0,0
PAY-00010876,ORD-00010876,CUS-005449,2024-04-06,Buy Now Pay Later,FlexPay,Successful,TXN-84766348953,43.21,0.0,0
PAY-00010877,ORD-00010877,CUS-002508,2022-06-24,EFT,Bank Transfer,Successful,TXN-13761178206,271.94,0.0,0
PAY-00010878,ORD-00010878,CUS-002493,2023-08-20,Buy Now Pay Later,FlexPay,Successful,TXN-41275106844,350.66,0.0,0
PAY-00010879,ORD-00010879,CUS-009396,2022-11-13,EFT,Bank Transfer,Successful,TXN-74261495604,112.31,0.0,0
PAY-00010880,ORD-00010880,CUS-000982,2020-08-29,Buy Now Pay Later,FlexPay,Successful,TXN-54998306518,293.37,0.0,0
PAY-00010881,ORD-00010881,CUS-011787,2026-03-29,EFT,Bank Transfer,Successful,TXN-52362902814,476.65,0.0,0
PAY-00010882,ORD-00010882,CUS-011146,2021-08-06,Digital Wallet,WalletPay,Successful,TXN-52022774415,251.31,0.0,0
PAY-00010883,ORD-00010883,CUS-004519,2025-10-02,Cash,Store POS,Successful,TXN-74944216519,346.28,0.0,0
PAY-00010884,ORD-00010884,CUS-011257,2021-08-10,EFT,Bank Transfer,Successful,TXN-62078881052,399.13,0.0,0
PAY-00010885,ORD-00010885,CUS-011662,2024-01-12,EFT,Bank Transfer,Successful,TXN-12720624346,180.03,0.0,0
PAY-00010886,ORD-00010886,CUS-009823,2023-04-04,Digital Wallet,WALLETPAY,Successful,TXN-37660732020,118.56,0.0,0
PAY-00010887,ORD-00010887,CUS-000576,2025-11-20,EFT,Bank Transfer,Successful,TXN-22436171725,289.06,0.0,0
PAY-00010888,ORD-00010888,CUS-002406,2024-03-08,Buy Now Pay Later,FlexPay,Successful,TXN-62149500762,168.86,0.0,0
PAY-00010889,ORD-00010889,CUS-000344,2023-12-18,Buy Now Pay Later,FlexPay,Reversed,TXN-53968683439,314.41,314.41,1
PAY-00010890,ORD-00010890,CUS-000152,2022-01-03,Card,Bank Gateway,Successful,TXN-54226467258,278.91,0.0,0
PAY-00010891,ORD-00010891,CUS-003073,2025-10-07,Cash,Store POS,Successful,TXN-59597181277,134.68,0.0,0
PAY-00010892,ORD-00010892,CUS-006554,2020-11-05,Digital Wallet,WalletPay,Successful,TXN-78328918363,268.62,0.0,0
PAY-00010893,ORD-00010893,CUS-000988,2023-05-17,EFT,Bank Transfer,Successful,TXN-43585017340,533.76,0.0,0
PAY-00010894,ORD-00010894,CUS-004908,2021-10-17,EFT,Bank Transfer,Successful,TXN-50411423914,64.12,0.0,0
PAY-00010895,ORD-00010895,CUS-003134,2023-01-21,Cash,Store POS,Successful,TXN-56758414652,518.89,0.0,0
PAY-00010896,ORD-00010896,,2020-04-07,Cash,Store POS,Successful,TXN-12359285613,382.89,0.0,0
PAY-00010897,ORD-00010897,CUS-001397,2024-08-10,Buy Now Pay Later,FlexPay,Reversed,TXN-90775709626,165.06,165.06,1
PAY-00010898,ORD-00010898,CUS-005152,2024-12-27,Card,Bank Gateway,Successful,TXN-94717271289,273.26,0.0,0
PAY-00010899,ORD-00010899,CUS-011598,2024-08-26,Card,Bank Gateway,Successful,TXN-22794228985,639.8,0.0,0
PAY-00010900,ORD-00010900,CUS-008574,2024-08-29,Cash,Store POS,Successful,TXN-73958263893,229.02,0.0,0
PAY-00010901,ORD-00010901,CUS-009301,2020-03-31,Digital Wallet,WalletPay,Successful,TXN-57824487918,29.35,0.0,0
PAY-00010902,ORD-00010902,CUS-001329,2024-06-20,EFT,Bank Transfer,Successful,TXN-89800153045,123.35,0.0,0
PAY-00010903,ORD-00010903,,2022-03-11,EFT,Bank Transfer,Successful,TXN-42786300443,526.38,0.0,0
PAY-00010904,ORD-00010904,CUS-008178,2024-02-12,Buy Now Pay Later,FlexPay,Successful,TXN-82727790834,366.59,0.0,0
PAY-00010905,ORD-00010905,CUS-010422,2024-04-14,Cash,Store POS,Successful,TXN-56223972505,338.7,0.0,0
PAY-00010906,ORD-00010906,CUS-006230,2021-12-25,Digital Wallet,WalletPay,Successful,TXN-32127584274,434.7,0.0,0
PAY-00010907,ORD-00010907,CUS-004156,2020-11-23,Digital Wallet,WalletPay,Reversed,TXN-32513412525,529.67,529.67,1
PAY-00010908,ORD-00010908,CUS-003554,2020-10-08,Buy Now Pay Later,FlexPay,Successful,TXN-48588482832,39.58,0.0,0
PAY-00010909,ORD-00010909,CUS-006933,2022-12-22,Digital Wallet,WalletPay,Successful,TXN-31645646310,335.62,0.0,0
PAY-00010910,ORD-00010910,,2023-12-29,Card,Bank Gateway,Successful,TXN-45297541449,124.05,0.0,0
PAY-00010911,ORD-00010911,CUS-010531,2020-01-20,Digital Wallet,WalletPay,Successful,TXN-61049928739,275.24,0.0,0
PAY-00010912,ORD-00010912,CUS-002254,2024-11-18,Card,Bank Gateway,Successful,TXN-85889748629,75.95,0.0,0
PAY-00010913,ORD-00010913,CUS-005180,2021-08-28,Digital Wallet,WalletPay,Successful,TXN-95271748567,31.24,0.0,0
PAY-00010914,ORD-00010914,CUS-010082,2025-05-27,Cash,Store POS,Successful,TXN-34727696361,296.69,0.0,0
PAY-00010915,ORD-00010915,CUS-002597,2024-08-29,Card,Bank Gateway,Successful,TXN-60868488875,174.91,0.0,0
PAY-00010916,ORD-00010916,CUS-009296,2024-11-03,Cash,Store POS,Successful,TXN-55070120965,103.86,0.0,0
PAY-00010917,ORD-00010917,CUS-004986,2021-05-20,Cash,Store POS,Successful,TXN-82469062843,329.64,0.0,0
PAY-00010918,ORD-00010918,CUS-004885,2024-05-22,Digital Wallet,WalletPay,Successful,TXN-50427447204,169.85,0.0,0
PAY-00010919,ORD-00010919,CUS-010809,2024-07-08,Card,Bank Gateway,Successful,TXN-54849636216,243.31,0.0,0
PAY-00010920,ORD-00010920,CUS-006679,2025-06-29,EFT,Bank Transfer,Successful,TXN-70805300451,172.08,0.0,0
PAY-00010921,ORD-00010921,CUS-001571,2023-10-14,Digital Wallet,WalletPay,Successful,TXN-29858445220,347.32,0.0,0
PAY-00010922,ORD-00010922,CUS-011388,2025-01-28,Cash,Store POS,Successful,TXN-73038418543,151.18,0.0,0
PAY-00010923,ORD-00010923,,2023-01-30,Buy Now Pay Later,FlexPay,Successful,TXN-89311620599,259.35,0.0,0
PAY-00010924,ORD-00010924,CUS-001259,2026-04-18,Buy Now Pay Later,FlexPay,Successful,TXN-34679605772,258.4,0.0,0
PAY-00010925,ORD-00010925,CUS-009051,2024-09-21,Card,Bank Gateway,Successful,TXN-73828996803,242.51,0.0,0
PAY-00010926,ORD-00010926,CUS-007528,2020-01-15,Card,Bank Gateway,Successful,TXN-57304436636,114.18,0.0,0
PAY-00010927,ORD-00010927,CUS-003108,2025-04-06,Card,Bank Gateway,Successful,TXN-29970590847,68.97,0.0,0
PAY-00010928,ORD-00010928,CUS-006008,2020-12-22,Buy Now Pay Later,FlexPay,Successful,TXN-25631165342,174.44,0.0,0
PAY-00010929,ORD-00010929,CUS-008786,2020-06-09,Digital Wallet,WalletPay,Successful,TXN-67073088609,332.82,0.0,0
PAY-00010930,ORD-00010930,CUS-006177,2023-11-12,Buy Now Pay Later,FlexPay,Successful,TXN-45321349586,1091.01,0.0,0
PAY-00010931,ORD-00010931,CUS-007824,2023-04-16,Buy Now Pay Later,FlexPay,Successful,TXN-43140266666,292.42,0.0,0
PAY-00010932,ORD-00010932,CUS-011379,2022-09-03,Card,Bank Gateway,Successful,TXN-36990879308,56.92,0.0,0
PAY-00010933,ORD-00010933,,2022-10-08,Card,Bank Gateway,Successful,TXN-72743326802,160.36,0.0,0
PAY-00010934,ORD-00010934,CUS-009403,2022-04-08,Card,Bank Gateway,Successful,TXN-12305118052,234.15,0.0,0
PAY-00010935,ORD-00010935,CUS-007780,2026-02-12,Card,Bank Gateway,Successful,TXN-51034194873,754.98,0.0,0
PAY-00010936,ORD-00010936,CUS-007125,2024-12-20,Digital Wallet,WalletPay,Successful,TXN-72139272983,84.98,0.0,0
PAY-00010937,ORD-00010937,CUS-003506,2025-04-12,Card,Bank Gateway,Successful,TXN-12345375283,502.2,0.0,0
PAY-00010938,ORD-00010938,CUS-007801,2023-07-27,Digital Wallet,WalletPay,Successful,TXN-13277332618,124.53,0.0,0
PAY-00010939,ORD-00010939,CUS-008199,2024-12-23,Digital Wallet,WalletPay,Successful,TXN-69269688979,562.26,0.0,0
PAY-00010940,ORD-00010940,CUS-000432,2023-07-05,Cash,Store POS,Successful,TXN-17543193697,134.46,0.0,0
PAY-00010941,ORD-00010941,CUS-010803,2026-01-15,Cash,Store POS,Successful,TXN-47939005302,75.08,0.0,0
PAY-00010942,ORD-00010942,CUS-009251,2020-05-01,Buy Now Pay Later,FlexPay,Successful,TXN-47054646315,258.87,0.0,0
PAY-00010943,ORD-00010943,CUS-002080,2025-04-12,Digital Wallet,WalletPay,Successful,TXN-20150918810,480.38,0.0,0
PAY-00010944,ORD-00010944,CUS-005361,2023-01-27,Digital Wallet,WalletPay,Successful,TXN-12072463717,123.55,0.0,0
PAY-00010945,ORD-00010945,CUS-003158,2022-02-26,Card,Bank Gateway,Successful,TXN-10051410715,589.49,0.0,0
PAY-00010946,ORD-00010946,CUS-002731,2024-01-19,EFT,Bank Transfer,Successful,TXN-68482291804,380.6,0.0,0
PAY-00010947,ORD-00010947,CUS-006118,2026-02-07,Cash,Store POS,Successful,TXN-52639621069,634.83,0.0,0
PAY-00010948,ORD-00010948,CUS-002739,2021-11-12,Buy Now Pay Later,FlexPay,Successful,TXN-46771360106,133.73,0.0,0
PAY-00010949,ORD-00010949,CUS-000098,2023-03-12,Card,Bank Gateway,Successful,TXN-13979426410,111.73,0.0,0
PAY-00010950,ORD-00010950,CUS-008478,2021-08-04,Card,Bank Gateway,Successful,TXN-18977206017,634.4,0.0,0
PAY-00010951,ORD-00010951,CUS-011999,2025-06-14,Cash,Store POS,Successful,TXN-20006372675,290.02,0.0,0
PAY-00010952,ORD-00010952,CUS-001041,2023-09-02,Card,Bank Gateway,Successful,TXN-40130646930,592.79,0.0,0
PAY-00010953,ORD-00010953,CUS-006840,2021-12-12,Card,Bank Gateway,Successful,TXN-22874060171,153.29,0.0,0
PAY-00010954,ORD-00010954,CUS-008965,2026-01-28,Buy Now Pay Later,FlexPay,Successful,TXN-88430307241,950.36,0.0,0
PAY-00010955,ORD-00010955,CUS-002681,2021-07-02,Digital Wallet,WalletPay,Successful,TXN-30615330702,202.04,0.0,0
PAY-00010956,ORD-00010956,CUS-011747,2020-10-10,EFT,Bank Transfer,Successful,TXN-93163181427,191.92,0.0,0
PAY-00010957,ORD-00010957,CUS-010689,2021-09-18,Card,Bank Gateway,Successful,TXN-94181823463,1075.82,0.0,0
PAY-00010958,ORD-00010958,CUS-000813,2022-01-22,EFT,Bank Transfer,Successful,TXN-91340165732,282.2,0.0,0
PAY-00010959,ORD-00010959,CUS-004491,2021-09-21,Cash,Store POS,Successful,TXN-40316313592,272.86,0.0,0
PAY-00010960,ORD-00010960,CUS-006852,2020-05-21,EFT,Bank Transfer,Successful,TXN-20884240292,167.62,0.0,0
PAY-00010961,ORD-00010961,CUS-007455,2026-07-29,Digital Wallet,WalletPay,Successful,TXN-86821914161,251.45,0.0,0
PAY-00010962,ORD-00010962,CUS-010550,2022-03-02,Card,Bank Gateway,Successful,TXN-25041391982,224.78,0.0,0
PAY-00010963,ORD-00010963,CUS-006762,2026-05-24,EFT,Bank Transfer,Successful,TXN-56474626400,616.56,0.0,0
PAY-00010964,ORD-00010964,CUS-007073,2024-08-18,Digital Wallet,WalletPay,Successful,TXN-93826127397,258.37,0.0,0
PAY-00010965,ORD-00010965,CUS-004342,2025-05-02,Buy Now Pay Later,FlexPay,Successful,TXN-85549903087,916.0,0.0,0
PAY-00010966,ORD-00010966,CUS-003864,2022-02-14,Card,Bank Gateway,Reversed,TXN-96912476415,187.11,187.11,1
PAY-00010967,ORD-00010967,CUS-006180,2024-05-15,Cash,Store POS,Successful,TXN-34900043305,262.14,0.0,0
PAY-00010968,ORD-00010968,CUS-001401,2022-08-27,Buy Now Pay Later,FlexPay,Successful,TXN-15105808892,35.54,0.0,0
PAY-00010969,ORD-00010969,CUS-002439,2022-06-04,EFT,Bank Transfer,Reversed,TXN-53882427467,113.04,113.04,1
PAY-00010970,ORD-00010970,CUS-004624,2026-03-26,EFT,Bank Transfer,Successful,TXN-22035297989,226.01,0.0,0
PAY-00010971,ORD-00010971,CUS-007690,2025-09-22,Card,Bank Gateway,Successful,TXN-93386918799,236.1,0.0,0
PAY-00010972,ORD-00010972,CUS-007031,2022-04-24,Digital Wallet,WalletPay,Successful,TXN-48517533349,247.43,0.0,0
PAY-00010973,ORD-00010973,CUS-000563,2020-01-09,Digital Wallet,WalletPay,Successful,TXN-13514760383,296.56,0.0,0
