inventory_date,product_id,location_id,opening_stock,stock_received,units_sold,units_reserved,stock_adjustment,closing_stock,reorder_point,safety_stock,demand_lag_1,demand_lag_7,demand_lag_14,demand_roll_7,next_demand,next_stockout
2024-09-16,PRD-00249,STR-038,41,5,5,0,1,42,10,6,8.0,3.0,6.0,5.714285714285714,7.0,0
2024-09-23,PRD-00249,STR-038,42,1,7,0,0,36,10,6,5.0,7.0,4.0,6.0,8.0,0
2024-09-30,PRD-00249,STR-038,36,4,8,0,0,32,9,5,7.0,2.0,3.0,6.0,2.0,0
2024-10-07,PRD-00249,STR-038,32,2,2,0,-2,30,8,4,8.0,5.0,7.0,6.857142857142857,4.0,0
2024-10-14,PRD-00249,STR-038,30,3,4,0,0,29,7,4,2.0,6.0,6.0,6.428571428571429,7.0,0
2024-10-21,PRD-00249,STR-038,29,5,7,0,2,29,7,4,4.0,9.0,7.0,6.142857142857143,4.0,0
2024-10-28,PRD-00249,STR-038,29,3,4,0,-1,27,7,4,7.0,8.0,4.0,5.857142857142857,5.0,0
2024-11-04,PRD-00249,STR-038,27,2,5,0,-1,23,6,4,4.0,5.0,3.0,5.285714285714286,5.0,0
2024-11-11,PRD-00249,STR-038,23,3,5,0,1,22,5,3,5.0,7.0,7.0,5.285714285714286,6.0,0
2024-11-18,PRD-00249,STR-038,22,4,6,0,0,20,5,3,5.0,8.0,2.0,5.0,2.0,0
2024-11-25,PRD-00249,STR-038,20,4,2,0,0,22,5,3,6.0,2.0,5.0,4.714285714285714,1.0,0
2024-12-02,PRD-00249,STR-038,22,4,1,0,2,27,5,3,2.0,4.0,6.0,4.714285714285714,1.0,0
2024-12-09,PRD-00249,STR-038,27,1,1,0,0,27,6,4,1.0,7.0,9.0,4.285714285714286,6.0,0
2024-12-16,PRD-00249,STR-038,27,2,6,0,-1,22,6,4,1.0,4.0,8.0,3.4285714285714284,6.0,0
2024-12-23,PRD-00249,STR-038,22,2,6,0,0,18,5,3,6.0,5.0,5.0,3.7142857142857144,3.0,0
2024-12-30,PRD-00249,STR-038,18,3,3,0,1,19,5,3,6.0,5.0,7.0,3.857142857142857,3.0,0
2025-01-06,PRD-00249,STR-038,19,3,3,0,0,19,5,3,3.0,6.0,8.0,3.5714285714285716,6.0,0
2025-01-13,PRD-00249,STR-038,19,5,6,0,-1,17,5,3,3.0,2.0,2.0,3.142857142857143,5.0,0
2025-01-20,PRD-00249,STR-038,17,1,5,0,0,13,5,3,6.0,1.0,4.0,3.7142857142857144,6.0,0
2025-01-27,PRD-00249,STR-038,13,3,6,0,0,10,5,3,5.0,1.0,7.0,4.285714285714286,7.0,0
2025-02-03,PRD-00249,STR-038,10,0,7,0,-2,1,5,3,6.0,6.0,4.0,5.0,3.0,1
2025-02-10,PRD-00249,STR-038,1,2,3,0,0,0,5,3,7.0,6.0,5.0,5.142857142857143,2.0,0
2025-02-17,PRD-00249,STR-038,0,2,2,0,1,1,5,3,3.0,3.0,5.0,4.714285714285714,3.0,1
2025-02-24,PRD-00249,STR-038,1,2,3,0,0,0,5,3,2.0,3.0,6.0,4.571428571428571,1.0,1
2025-03-03,PRD-00249,STR-038,0,1,1,0,0,0,5,3,3.0,6.0,2.0,4.571428571428571,3.0,0
2025-03-10,PRD-00249,STR-038,0,3,3,0,2,2,5,3,1.0,5.0,1.0,3.857142857142857,3.0,1
2025-03-17,PRD-00249,STR-038,2,1,3,0,0,0,5,3,3.0,6.0,1.0,3.5714285714285716,3.0,0
2025-03-24,PRD-00249,STR-038,0,3,3,0,1,1,5,3,3.0,7.0,6.0,3.142857142857143,3.0,1
2025-03-31,PRD-00249,STR-038,1,2,3,0,0,0,5,3,3.0,3.0,6.0,2.5714285714285716,3.0,1
2025-04-07,PRD-00249,STR-038,0,3,3,0,0,0,5,3,3.0,2.0,3.0,2.5714285714285716,3.0,0
2025-04-14,PRD-00249,STR-038,0,3,3,0,1,1,5,3,3.0,3.0,3.0,2.7142857142857144,1.0,1
2025-04-21,PRD-00249,STR-038,1,0,1,0,0,0,5,3,3.0,1.0,6.0,2.7142857142857144,0.0,0
2025-04-28,PRD-00249,STR-038,0,0,0,0,1,1,5,3,1.0,3.0,5.0,2.7142857142857144,4.0,1
2025-05-05,PRD-00249,STR-038,1,3,4,0,0,0,5,3,0.0,3.0,6.0,2.2857142857142856,3.0,1
2025-05-12,PRD-00249,STR-038,0,3,3,0,0,0,5,3,4.0,3.0,7.0,2.4285714285714284,1.0,0
2025-05-19,PRD-00249,STR-038,0,1,1,0,1,1,5,3,3.0,3.0,3.0,2.4285714285714284,4.0,1
2025-05-26,PRD-00249,STR-038,1,4,4,0,-1,0,5,3,1.0,3.0,2.0,2.142857142857143,1.0,1
2025-06-02,PRD-00249,STR-038,0,1,1,0,0,0,5,3,4.0,3.0,3.0,2.2857142857142856,1.0,1
2025-06-09,PRD-00249,STR-038,0,1,1,0,0,0,5,3,1.0,1.0,1.0,2.0,0.0,1
2025-06-16,PRD-00249,STR-038,0,0,0,0,0,0,5,3,1.0,0.0,3.0,2.0,4.0,0
2025-06-23,PRD-00249,STR-038,0,4,4,0,1,1,5,3,0.0,4.0,3.0,2.0,2.0,1
2025-06-30,PRD-00249,STR-038,1,1,2,0,0,0,5,3,4.0,3.0,3.0,2.0,3.0,1
2025-07-07,PRD-00249,STR-038,0,3,3,0,0,0,5,3,2.0,1.0,3.0,1.8571428571428572,0.0,1
2025-07-14,PRD-00249,STR-038,0,0,0,0,0,0,5,3,3.0,4.0,3.0,2.142857142857143,1.0,1
2025-07-21,PRD-00249,STR-038,0,1,1,0,0,0,5,3,0.0,1.0,3.0,1.5714285714285714,1.0,0
2025-07-28,PRD-00249,STR-038,0,2,1,0,0,1,5,3,1.0,1.0,1.0,1.5714285714285714,2.0,0
2025-08-04,PRD-00249,STR-038,1,1,2,0,1,1,5,3,1.0,0.0,0.0,1.5714285714285714,4.0,0
2025-08-11,PRD-00249,STR-038,1,3,4,0,1,1,5,3,2.0,4.0,4.0,1.8571428571428572,4.0,1
2025-08-18,PRD-00249,STR-038,1,3,4,0,0,0,5,3,4.0,2.0,3.0,1.8571428571428572,1.0,1
2025-08-25,PRD-00249,STR-038,0,1,1,0,0,0,5,3,4.0,3.0,1.0,2.142857142857143,1.0,0
2025-09-01,PRD-00249,STR-038,0,4,1,0,0,3,5,3,1.0,0.0,4.0,1.8571428571428572,3.0,0
2025-09-08,PRD-00249,STR-038,3,2,3,0,0,2,5,3,1.0,1.0,1.0,2.0,2.0,1
2025-09-15,PRD-00249,STR-038,2,1,2,0,-1,0,5,3,3.0,1.0,1.0,2.2857142857142856,3.0,1
2025-09-22,PRD-00249,STR-038,0,4,3,0,-1,0,5,3,2.0,2.0,0.0,2.4285714285714284,4.0,1
2025-09-29,PRD-00249,STR-038,0,4,4,0,0,0,5,3,3.0,4.0,4.0,2.5714285714285716,3.0,1
2025-10-06,PRD-00249,STR-038,0,3,3,0,0,0,5,3,4.0,4.0,2.0,2.5714285714285716,2.0,1
2025-10-13,PRD-00249,STR-038,0,2,2,0,0,0,5,3,3.0,1.0,3.0,2.4285714285714284,2.0,1
2025-10-20,PRD-00249,STR-038,0,2,2,0,0,0,5,3,2.0,1.0,0.0,2.5714285714285716,2.0,0
2025-10-27,PRD-00249,STR-038,0,2,2,0,2,2,5,3,2.0,3.0,1.0,2.7142857142857144,5.0,1
2025-11-03,PRD-00249,STR-038,2,3,5,0,0,0,5,3,2.0,2.0,1.0,2.5714285714285716,0.0,1
2025-11-10,PRD-00249,STR-038,0,0,0,0,0,0,5,3,5.0,3.0,2.0,3.0,0.0,0
2025-11-17,PRD-00249,STR-038,0,0,0,0,2,2,5,3,0.0,4.0,4.0,2.5714285714285716,4.0,1
2025-11-24,PRD-00249,STR-038,2,2,4,0,0,0,5,3,0.0,3.0,4.0,2.0,1.0,1
2025-12-01,PRD-00249,STR-038,0,1,1,0,0,0,5,3,4.0,2.0,1.0,2.142857142857143,5.0,1
2025-12-08,PRD-00249,STR-038,0,5,5,0,0,0,5,3,1.0,2.0,1.0,2.0,1.0,1
2025-12-15,PRD-00249,STR-038,0,1,1,0,0,0,5,3,5.0,2.0,3.0,2.4285714285714284,0.0,1
2025-12-22,PRD-00249,STR-038,0,0,0,0,0,0,5,3,1.0,5.0,2.0,2.2857142857142856,1.0,1
2025-12-29,PRD-00249,STR-038,0,1,1,0,0,0,5,3,0.0,0.0,3.0,1.5714285714285714,1.0,0
2026-01-05,PRD-00249,STR-038,0,1,1,0,1,1,5,3,1.0,0.0,4.0,1.7142857142857142,2.0,1
2026-01-12,PRD-00249,STR-038,1,1,2,0,0,0,5,3,1.0,4.0,3.0,1.8571428571428572,3.0,0
2026-01-19,PRD-00249,STR-038,0,3,3,0,1,1,5,3,2.0,1.0,2.0,1.5714285714285714,2.0,1
2026-01-26,PRD-00249,STR-038,1,1,2,0,0,0,5,3,3.0,5.0,2.0,1.8571428571428572,3.0,1
2026-02-02,PRD-00249,STR-038,0,3,3,0,0,0,5,3,2.0,1.0,2.0,1.4285714285714286,3.0,0
2026-02-09,PRD-00249,STR-038,0,3,3,0,1,1,5,3,3.0,0.0,5.0,1.7142857142857142,0.0,1
2026-02-16,PRD-00249,STR-038,1,1,0,0,-2,0,5,3,3.0,1.0,0.0,2.142857142857143,1.0,1
2026-02-23,PRD-00249,STR-038,0,1,1,0,0,0,5,3,0.0,1.0,0.0,2.0,5.0,1
2026-03-02,PRD-00249,STR-038,0,5,5,0,0,0,5,3,1.0,2.0,4.0,2.0,1.0,1
2026-03-09,PRD-00249,STR-038,0,1,1,0,0,0,5,3,5.0,3.0,1.0,2.4285714285714284,0.0,1
2026-03-16,PRD-00249,STR-038,0,0,0,0,0,0,5,3,1.0,2.0,5.0,2.142857142857143,1.0,0
2026-03-23,PRD-00249,STR-038,0,1,1,0,2,2,5,3,0.0,3.0,1.0,1.8571428571428572,4.0,1
2026-03-30,PRD-00249,STR-038,2,2,4,0,0,0,5,3,1.0,3.0,0.0,1.5714285714285714,2.0,1
2026-04-06,PRD-00249,STR-038,0,2,2,0,0,0,5,3,4.0,0.0,1.0,1.7142857142857142,0.0,1
2026-04-13,PRD-00249,STR-038,0,0,0,0,0,0,5,3,2.0,1.0,1.0,2.0,4.0,1
2026-04-20,PRD-00249,STR-038,0,4,4,0,0,0,5,3,0.0,5.0,2.0,1.8571428571428572,3.0,1
2026-04-27,PRD-00249,STR-038,0,3,3,0,0,0,5,3,4.0,1.0,3.0,1.7142857142857142,3.0,1
2026-05-04,PRD-00249,STR-038,0,3,3,0,0,0,5,3,3.0,0.0,2.0,2.0,0.0,1
2026-05-11,PRD-00249,STR-038,0,0,0,0,0,0,5,3,3.0,1.0,3.0,2.4285714285714284,2.0,1
2026-05-18,PRD-00249,STR-038,0,2,2,0,0,0,5,3,0.0,4.0,3.0,2.2857142857142856,1.0,1
2026-05-25,PRD-00249,STR-038,0,1,1,0,0,0,5,3,2.0,2.0,0.0,2.0,3.0,1
2026-06-01,PRD-00249,STR-038,0,3,3,0,0,0,5,3,1.0,0.0,1.0,1.8571428571428572,2.0,1
2026-06-08,PRD-00249,STR-038,0,2,2,0,0,0,5,3,3.0,4.0,5.0,2.2857142857142856,4.0,1
2026-06-15,PRD-00249,STR-038,0,4,4,0,0,0,5,3,2.0,3.0,1.0,2.0,4.0,1
2026-06-22,PRD-00249,STR-038,0,4,4,0,0,0,5,3,4.0,3.0,0.0,2.142857142857143,1.0,0
2026-06-29,PRD-00249,STR-038,0,1,1,0,1,1,5,3,4.0,0.0,1.0,2.2857142857142856,1.0,1
2026-07-06,PRD-00249,STR-038,1,0,1,0,0,0,5,3,1.0,2.0,4.0,2.4285714285714284,2.0,1
2026-07-13,PRD-00249,STR-038,0,2,2,0,0,0,5,3,1.0,1.0,2.0,2.2857142857142856,1.0,1
2026-07-20,PRD-00249,STR-038,0,1,1,0,0,0,5,3,2.0,3.0,0.0,2.4285714285714284,0.0,0
2026-07-27,PRD-00249,STR-038,0,0,0,0,1,1,5,3,1.0,2.0,4.0,2.142857142857143,1.0,0
2026-08-03,PRD-00249,STR-038,1,3,1,0,-2,1,5,3,0.0,4.0,3.0,1.8571428571428572,3.0,0
2026-08-10,PRD-00249,STR-038,1,2,3,0,2,2,5,3,1.0,4.0,3.0,1.4285714285714286,3.0,1
2026-08-17,PRD-00249,STR-038,2,1,3,0,0,0,5,3,3.0,1.0,0.0,1.2857142857142858,1.0,1
2026-08-24,PRD-00249,STR-038,0,1,1,0,0,0,5,3,3.0,1.0,2.0,1.5714285714285714,2.0,1
2024-02-19,PRD-00249,STR-049,2,0,2,0,0,0,5,3,5.0,7.0,,5.285714285714286,2.0,1
2024-02-26,PRD-00249,STR-049,0,2,2,0,0,0,5,3,2.0,2.0,,4.571428571428571,4.0,0
2024-03-04,PRD-00249,STR-049,0,4,4,0,1,1,5,3,2.0,5.0,,4.571428571428571,3.0,1
2024-03-11,PRD-00249,STR-049,1,2,3,0,0,0,5,3,4.0,4.0,,4.428571428571429,1.0,1
2024-03-18,PRD-00249,STR-049,0,1,1,0,0,0,5,3,3.0,9.0,,4.285714285714286,2.0,0
2024-03-25,PRD-00249,STR-049,0,3,2,0,0,1,5,3,1.0,5.0,,3.142857142857143,3.0,1
2024-04-01,PRD-00249,STR-049,1,2,3,0,0,0,5,3,2.0,5.0,,2.7142857142857144,2.0,1
2024-04-08,PRD-00249,STR-049,0,2,2,0,0,0,5,3,3.0,2.0,7.0,2.4285714285714284,1.0,0
2024-04-15,PRD-00249,STR-049,0,3,1,0,1,3,5,3,2.0,2.0,2.0,2.4285714285714284,5.0,1
2024-04-22,PRD-00249,STR-049,3,2,5,0,0,0,5,3,1.0,4.0,5.0,2.2857142857142856,1.0,0
2024-04-29,PRD-00249,STR-049,0,1,1,0,2,2,5,3,5.0,3.0,4.0,2.4285714285714284,3.0,1
2024-05-06,PRD-00249,STR-049,2,1,3,0,0,0,5,3,1.0,1.0,9.0,2.142857142857143,2.0,1
2024-05-13,PRD-00249,STR-049,0,2,2,0,0,0,5,3,3.0,2.0,5.0,2.4285714285714284,2.0,0
2024-05-20,PRD-00249,STR-049,0,2,2,0,1,1,5,3,2.0,3.0,5.0,2.4285714285714284,3.0,1
2024-05-27,PRD-00249,STR-049,1,2,3,0,0,0,5,3,2.0,2.0,2.0,2.2857142857142856,2.0,0
2024-06-03,PRD-00249,STR-049,0,2,2,0,2,2,5,3,3.0,1.0,2.0,2.4285714285714284,3.0,1
2024-06-10,PRD-00249,STR-049,2,1,3,0,0,0,5,3,2.0,5.0,4.0,2.5714285714285716,1.0,0
2024-06-17,PRD-00249,STR-049,0,3,1,0,2,4,5,3,3.0,1.0,3.0,2.2857142857142856,6.0,0
2024-06-24,PRD-00249,STR-049,4,2,6,0,1,1,5,3,1.0,3.0,1.0,2.2857142857142856,1.0,0
2024-07-01,PRD-00249,STR-049,1,2,1,0,-1,1,5,3,6.0,2.0,2.0,2.7142857142857144,3.0,0
2024-07-08,PRD-00249,STR-049,1,2,3,0,1,1,5,3,1.0,2.0,3.0,2.5714285714285716,1.0,0
2024-07-15,PRD-00249,STR-049,1,2,1,0,0,2,5,3,3.0,3.0,2.0,2.7142857142857144,3.0,1
2024-07-22,PRD-00249,STR-049,2,1,3,0,0,0,5,3,1.0,2.0,1.0,2.4285714285714284,3.0,1
2024-07-29,PRD-00249,STR-049,0,3,3,0,0,0,5,3,3.0,3.0,5.0,2.5714285714285716,2.0,1
2024-08-05,PRD-00249,STR-049,0,2,2,0,0,0,5,3,3.0,1.0,1.0,2.5714285714285716,3.0,1
2024-08-12,PRD-00249,STR-049,0,3,3,0,0,0,5,3,2.0,6.0,3.0,2.7142857142857144,1.0,0
2024-08-19,PRD-00249,STR-049,0,1,1,0,1,1,5,3,3.0,1.0,2.0,2.2857142857142856,4.0,1
2024-08-26,PRD-00249,STR-049,1,3,4,0,0,0,5,3,1.0,3.0,2.0,2.2857142857142856,1.0,1
2024-09-02,PRD-00249,STR-049,0,1,1,0,0,0,5,3,4.0,1.0,3.0,2.4285714285714284,0.0,1
2024-09-09,PRD-00249,STR-049,0,0,0,0,0,0,5,3,1.0,3.0,2.0,2.4285714285714284,1.0,1
2024-09-16,PRD-00249,STR-049,0,1,1,0,0,0,5,3,0.0,3.0,3.0,2.0,1.0,0
2024-09-23,PRD-00249,STR-049,0,1,1,0,2,2,5,3,1.0,2.0,1.0,1.7142857142857142,3.0,1
2024-09-30,PRD-00249,STR-049,2,1,3,0,0,0,5,3,1.0,3.0,6.0,1.5714285714285714,0.0,1
2024-10-07,PRD-00249,STR-049,0,0,0,0,0,0,5,3,3.0,1.0,1.0,1.5714285714285714,2.0,0
2024-10-14,PRD-00249,STR-049,0,2,2,0,2,2,5,3,0.0,4.0,3.0,1.4285714285714286,1.0,0
2024-10-21,PRD-00249,STR-049,2,3,1,0,-2,2,5,3,2.0,1.0,1.0,1.1428571428571428,5.0,0
2024-10-28,PRD-00249,STR-049,2,3,5,0,2,2,5,3,1.0,0.0,3.0,1.1428571428571428,3.0,0
2024-11-04,PRD-00249,STR-049,2,1,3,0,2,2,5,3,5.0,1.0,3.0,1.8571428571428572,4.0,1
2024-11-11,PRD-00249,STR-049,2,2,4,0,0,0,5,3,3.0,1.0,2.0,2.142857142857143,0.0,1
2024-11-18,PRD-00249,STR-049,0,0,0,0,0,0,5,3,4.0,3.0,3.0,2.5714285714285716,5.0,1
2024-11-25,PRD-00249,STR-049,0,5,5,0,0,0,5,3,0.0,0.0,1.0,2.142857142857143,2.0,1
2024-12-02,PRD-00249,STR-049,0,2,2,0,0,0,5,3,5.0,2.0,4.0,2.857142857142857,2.0,1
2024-12-09,PRD-00249,STR-049,0,2,2,0,0,0,5,3,2.0,1.0,1.0,2.857142857142857,2.0,1
2024-12-16,PRD-00249,STR-049,0,2,2,0,0,0,5,3,2.0,5.0,0.0,3.0,1.0,1
2024-12-23,PRD-00249,STR-049,0,1,1,0,0,0,5,3,2.0,3.0,1.0,2.5714285714285716,4.0,0
2024-12-30,PRD-00249,STR-049,0,5,4,0,1,2,5,3,1.0,4.0,1.0,2.2857142857142856,4.0,1
2025-01-06,PRD-00249,STR-049,2,2,4,0,0,0,5,3,4.0,0.0,3.0,2.2857142857142856,2.0,1
2025-01-13,PRD-00249,STR-049,0,2,2,0,0,0,5,3,4.0,5.0,0.0,2.857142857142857,1.0,1
2025-01-20,PRD-00249,STR-049,0,1,1,0,0,0,5,3,2.0,2.0,2.0,2.4285714285714284,3.0,1
2025-01-27,PRD-00249,STR-049,0,3,3,0,0,0,5,3,1.0,2.0,1.0,2.2857142857142856,1.0,1
2025-02-03,PRD-00249,STR-049,0,1,1,0,0,0,5,3,3.0,2.0,5.0,2.4285714285714284,2.0,0
2025-02-10,PRD-00249,STR-049,0,3,2,0,1,2,5,3,1.0,1.0,3.0,2.2857142857142856,0.0,0
2025-02-17,PRD-00249,STR-049,2,2,0,0,-2,2,5,3,2.0,4.0,4.0,2.4285714285714284,2.0,1
2025-02-24,PRD-00249,STR-049,2,0,2,0,0,0,5,3,0.0,4.0,0.0,1.8571428571428572,1.0,1
2025-03-03,PRD-00249,STR-049,0,1,1,0,0,0,5,3,2.0,2.0,5.0,1.5714285714285714,2.0,1
2025-03-10,PRD-00249,STR-049,0,2,2,0,0,0,5,3,1.0,1.0,2.0,1.4285714285714286,1.0,1
2025-03-17,PRD-00249,STR-049,0,1,1,0,0,0,5,3,2.0,3.0,2.0,1.5714285714285714,3.0,1
2025-03-24,PRD-00249,STR-049,0,3,3,0,0,0,5,3,1.0,1.0,2.0,1.2857142857142858,2.0,1
2025-03-31,PRD-00249,STR-049,0,2,2,0,0,0,5,3,3.0,2.0,1.0,1.5714285714285714,1.0,1
2025-04-07,PRD-00249,STR-049,0,1,1,0,0,0,5,3,2.0,0.0,4.0,1.5714285714285714,2.0,0
2025-04-14,PRD-00249,STR-049,0,4,2,0,-1,1,5,3,1.0,2.0,4.0,1.7142857142857142,2.0,0
2025-04-21,PRD-00249,STR-049,1,3,2,0,0,2,5,3,2.0,1.0,2.0,1.7142857142857142,4.0,1
2025-04-28,PRD-00249,STR-049,2,2,4,0,0,0,5,3,2.0,2.0,1.0,1.8571428571428572,2.0,1
2025-05-05,PRD-00249,STR-049,0,2,2,0,0,0,5,3,4.0,1.0,3.0,2.142857142857143,2.0,1
2025-05-12,PRD-00249,STR-049,0,2,2,0,0,0,5,3,2.0,3.0,1.0,2.2857142857142856,1.0,0
2025-05-19,PRD-00249,STR-049,0,3,1,0,2,4,5,3,2.0,2.0,2.0,2.142857142857143,3.0,0
2025-05-26,PRD-00249,STR-049,4,4,3,0,-1,4,5,3,1.0,1.0,0.0,2.0,4.0,0
2025-06-02,PRD-00249,STR-049,4,1,4,0,0,1,5,3,3.0,2.0,2.0,2.2857142857142856,1.0,1
2025-06-09,PRD-00249,STR-049,1,0,1,0,0,0,5,3,4.0,2.0,1.0,2.5714285714285716,3.0,1
2025-06-16,PRD-00249,STR-049,0,3,3,0,0,0,5,3,1.0,4.0,2.0,2.4285714285714284,5.0,1
2025-06-23,PRD-00249,STR-049,0,5,5,0,0,0,5,3,3.0,2.0,1.0,2.2857142857142856,0.0,1
2025-06-30,PRD-00249,STR-049,0,0,0,0,0,0,5,3,5.0,2.0,3.0,2.7142857142857144,2.0,0
2025-07-07,PRD-00249,STR-049,0,2,2,0,2,2,5,3,0.0,1.0,2.0,2.4285714285714284,4.0,0
2025-07-14,PRD-00249,STR-049,2,2,4,0,1,1,5,3,2.0,3.0,1.0,2.5714285714285716,1.0,1
2025-07-21,PRD-00249,STR-049,1,0,1,0,0,0,5,3,4.0,4.0,2.0,2.7142857142857144,2.0,0
2025-07-28,PRD-00249,STR-049,0,2,2,0,2,2,5,3,1.0,1.0,2.0,2.2857142857142856,2.0,0
2025-08-04,PRD-00249,STR-049,2,0,2,0,1,1,5,3,2.0,3.0,4.0,2.4285714285714284,3.0,1
2025-08-11,PRD-00249,STR-049,1,2,3,0,0,0,5,3,2.0,5.0,2.0,2.2857142857142856,1.0,0
2025-08-18,PRD-00249,STR-049,0,1,1,0,1,1,5,3,3.0,0.0,2.0,2.0,3.0,1
2025-08-25,PRD-00249,STR-049,1,2,3,0,0,0,5,3,1.0,2.0,1.0,2.142857142857143,1.0,1
2025-09-01,PRD-00249,STR-049,0,1,1,0,0,0,5,3,3.0,4.0,3.0,2.2857142857142856,0.0,1
2025-09-08,PRD-00249,STR-049,0,0,0,0,0,0,5,3,1.0,1.0,4.0,1.8571428571428572,2.0,0
2025-09-15,PRD-00249,STR-049,0,2,2,0,2,2,5,3,0.0,2.0,1.0,1.7142857142857142,3.0,1
2025-09-22,PRD-00249,STR-049,2,1,3,0,0,0,5,3,2.0,2.0,3.0,1.7142857142857142,1.0,0
2025-09-29,PRD-00249,STR-049,0,1,1,0,1,1,5,3,3.0,3.0,5.0,1.8571428571428572,2.0,1
2025-10-06,PRD-00249,STR-049,1,1,2,0,0,0,5,3,1.0,1.0,0.0,1.5714285714285714,0.0,1
2025-10-13,PRD-00249,STR-049,0,0,0,0,0,0,5,3,2.0,3.0,2.0,1.7142857142857142,4.0,0
2025-10-20,PRD-00249,STR-049,0,4,4,0,2,2,5,3,0.0,1.0,4.0,1.2857142857142858,4.0,1
2025-10-27,PRD-00249,STR-049,2,2,4,0,0,0,5,3,4.0,0.0,1.0,1.7142857142857142,1.0,1
2025-11-03,PRD-00249,STR-049,0,1,1,0,0,0,5,3,4.0,2.0,2.0,2.2857142857142856,0.0,1
2025-11-10,PRD-00249,STR-049,0,0,0,0,0,0,5,3,1.0,3.0,2.0,2.142857142857143,1.0,0
2025-11-17,PRD-00249,STR-049,0,3,1,0,0,2,5,3,0.0,1.0,3.0,1.7142857142857142,5.0,1
2025-11-24,PRD-00249,STR-049,2,3,5,0,0,0,5,3,1.0,2.0,1.0,1.7142857142857142,1.0,0
2025-12-01,PRD-00249,STR-049,0,1,1,0,2,2,5,3,5.0,0.0,3.0,2.142857142857143,6.0,0
2025-12-08,PRD-00249,STR-049,2,5,6,0,0,1,5,3,1.0,4.0,1.0,2.2857142857142856,2.0,1
2025-12-15,PRD-00249,STR-049,1,1,2,0,0,0,5,3,6.0,4.0,0.0,2.5714285714285716,2.0,1
2025-12-22,PRD-00249,STR-049,0,2,2,0,0,0,5,3,2.0,1.0,2.0,2.2857142857142856,1.0,1
2025-12-29,PRD-00249,STR-049,0,1,1,0,0,0,5,3,2.0,0.0,3.0,2.4285714285714284,2.0,0
2026-01-05,PRD-00249,STR-049,0,2,2,0,1,1,5,3,1.0,1.0,1.0,2.5714285714285716,3.0,1
2026-01-12,PRD-00249,STR-049,1,2,3,0,0,0,5,3,2.0,5.0,2.0,2.7142857142857144,2.0,0
2026-01-19,PRD-00249,STR-049,0,2,2,0,1,1,5,3,3.0,1.0,0.0,2.4285714285714284,4.0,0
2026-01-26,PRD-00249,STR-049,1,3,4,0,1,1,5,3,2.0,6.0,4.0,2.5714285714285716,2.0,1
2026-02-02,PRD-00249,STR-049,1,1,2,0,0,0,5,3,4.0,2.0,4.0,2.2857142857142856,4.0,1
2026-02-09,PRD-00249,STR-049,0,4,4,0,0,0,5,3,2.0,2.0,1.0,2.2857142857142856,0.0,1
2026-02-16,PRD-00249,STR-049,0,0,0,0,0,0,5,3,4.0,1.0,0.0,2.5714285714285716,1.0,1
2026-02-23,PRD-00249,STR-049,0,1,1,0,0,0,5,3,0.0,2.0,1.0,2.4285714285714284,1.0,1
2026-03-02,PRD-00249,STR-049,0,1,1,0,0,0,5,3,1.0,3.0,5.0,2.2857142857142856,1.0,1
2026-03-09,PRD-00249,STR-049,0,1,1,0,0,0,5,3,1.0,2.0,1.0,2.0,1.0,0
2026-03-16,PRD-00249,STR-049,0,1,1,0,2,2,5,3,1.0,4.0,6.0,1.8571428571428572,4.0,0
2026-03-23,PRD-00249,STR-049,2,3,4,0,0,1,5,3,1.0,2.0,2.0,1.4285714285714286,3.0,1
2026-03-30,PRD-00249,STR-049,1,2,3,0,0,0,5,3,4.0,4.0,2.0,1.7142857142857142,0.0,0
2026-04-06,PRD-00249,STR-049,0,0,0,0,1,1,5,3,3.0,0.0,1.0,1.5714285714285714,3.0,1
2026-04-13,PRD-00249,STR-049,1,2,3,0,0,0,5,3,0.0,1.0,2.0,1.5714285714285714,2.0,1
2026-04-20,PRD-00249,STR-049,0,4,2,0,-2,0,5,3,3.0,1.0,3.0,1.8571428571428572,1.0,0
2026-04-27,PRD-00249,STR-049,0,1,1,0,1,1,5,3,2.0,1.0,2.0,2.0,1.0,0
2026-05-04,PRD-00249,STR-049,1,4,1,0,0,4,5,3,1.0,1.0,4.0,2.0,2.0,0
2026-05-11,PRD-00249,STR-049,4,2,2,0,-1,3,5,3,1.0,4.0,2.0,2.0,4.0,0
2026-05-18,PRD-00249,STR-049,3,3,4,0,-1,1,5,3,2.0,3.0,4.0,1.7142857142857142,4.0,1
2026-05-25,PRD-00249,STR-049,1,4,4,0,-1,0,5,3,4.0,0.0,0.0,1.8571428571428572,3.0,1
2026-06-01,PRD-00249,STR-049,0,3,3,0,0,0,5,3,4.0,3.0,1.0,2.4285714285714284,2.0,1
2026-06-08,PRD-00249,STR-049,0,2,2,0,0,0,5,3,3.0,2.0,1.0,2.4285714285714284,0.0,1
2026-06-15,PRD-00249,STR-049,0,0,0,0,0,0,5,3,2.0,1.0,1.0,2.4285714285714284,2.0,0
2026-06-22,PRD-00249,STR-049,0,2,2,0,1,1,5,3,0.0,1.0,1.0,2.2857142857142856,2.0,1
2026-06-29,PRD-00249,STR-049,1,1,2,0,0,0,5,3,2.0,2.0,4.0,2.4285714285714284,2.0,0
