customer_id,campaign_id,event_timestamp,event_type,device_type,channel,order_date,converted
CUS-001659,CMP-0002,2020-04-18 10:01:00,Impression,Mobile,Social,,0
CUS-002368,CMP-0002,2020-04-18 10:15:00,Impression,Tablet,Social,,0
CUS-003934,CMP-0050,2020-04-18 11:19:00,Conversion,Desktop,Push,,0
CUS-008952,CMP-0050,2020-04-18 14:00:00,Impression,Mobile,Push,,0
CUS-000285,CMP-0050,2020-04-18 14:20:00,Click,Mobile,Push,,0
CUS-000183,CMP-0050,2020-04-18 14:26:00,Conversion,Desktop,Push,,0
CUS-009359,CMP-0050,2020-04-18 14:41:00,Product View,Desktop,Push,,0
CUS-011923,CMP-0050,2020-04-18 16:52:00,Product View,Mobile,Push,,0
CUS-007287,CMP-0002,2020-04-18 16:55:00,Open,Desktop,Social,,0
CUS-004373,CMP-0050,2020-04-18 17:07:00,Product View,Tablet,Push,,0
CUS-001113,CMP-0050,2020-04-18 17:08:00,Open,Mobile,Push,,0
CUS-009998,CMP-0002,2020-04-18 20:41:00,Impression,Mobile,Social,,0
CUS-009360,CMP-0002,2020-04-18 20:44:00,Click,Desktop,Social,,0
CUS-011943,CMP-0002,2020-04-18 21:09:00,Open,Desktop,Social,,0
CUS-006007,CMP-0002,2020-04-18 21:23:00,Open,Desktop,Social,,0
CUS-005567,CMP-0002,2020-04-18 21:24:00,Click,Mobile,Social,,0
CUS-007176,CMP-0050,2020-04-19 00:04:00,Click,Mobile,Push,,0
CUS-006610,CMP-0050,2020-04-19 01:38:00,Add To Cart,Desktop,Push,,0
CUS-005426,CMP-0050,2020-04-19 02:10:00,Open,Mobile,Push,,0
CUS-001601,CMP-0050,2020-04-19 03:17:00,Product View,Desktop,Push,,0
CUS-001017,CMP-0050,2020-04-19 03:23:00,Click,Tablet ,Push,,0
CUS-005966,CMP-0002,2020-04-19 03:34:00,Add To Cart,Tablet,Social,,0
CUS-003106,CMP-0002,2020-04-19 03:40:00,Product View,Desktop,Social,,0
CUS-000857,CMP-0050,2020-04-19 03:42:00,Product View,Mobile,Push,,0
CUS-010271,CMP-0050,2020-04-19 04:04:00,Product View,Desktop,Push,,0
CUS-000290,CMP-0050,2020-04-19 04:14:00,Impression,Mobile,Push,,0
CUS-004909,CMP-0050,2020-04-19 04:26:00,Product View,Mobile,Push,,0
CUS-011675,CMP-0002,2020-04-19 06:15:00,Impression,Tablet,Social,,0
CUS-005177,CMP-0050,2020-04-19 06:46:00,Conversion,Mobile,Push,,0
CUS-003363,CMP-0050,2020-04-19 07:29:00,Add To Cart,Mobile,Push,,0
CUS-008508,CMP-0050,2020-04-19 07:31:00,Impression,Mobile,Push,,0
CUS-003443,CMP-0050,2020-04-19 09:42:00,Impression,Tablet,Push,,0
CUS-000538,CMP-0050,2020-04-19 09:59:00,Conversion,Mobile,Push,,0
CUS-010383,CMP-0002,2020-04-19 10:51:00,Impression,Tablet,Social,,0
CUS-002820,CMP-0002,2020-04-19 12:02:00,Impression,Tablet,Social,,0
CUS-010003,CMP-0050,2020-04-19 12:31:00,Product View,Desktop,Push,,0
CUS-003981,CMP-0002,2020-04-19 13:10:00,Impression,Mobile,Social,,0
CUS-008143,CMP-0002,2020-04-19 13:57:00,Click,Desktop,Social,,0
CUS-011875,CMP-0050,2020-04-19 14:08:00,Impression,Tablet,Push,,0
CUS-001448,CMP-0002,2020-04-19 14:14:00,Product View,Tablet,Social,,0
CUS-002255,CMP-0002,2020-04-19 14:45:00,Conversion,Mobile,Social,,0
CUS-002353,CMP-0050,2020-04-19 15:09:00,Conversion,Tablet,Push,,0
CUS-003327,CMP-0002,2020-04-19 16:14:00,Impression,Mobile,Social,,0
CUS-004712,CMP-0002,2020-04-19 17:51:00,Conversion,Tablet,Social,,0
CUS-006935,CMP-0050,2020-04-19 18:11:00,Impression,Desktop,Push,,0
CUS-011687,CMP-0002,2020-04-19 19:38:00,Product View,Mobile,Social,,0
CUS-007139,CMP-0002,2020-04-19 21:04:00,Impression,Desktop,Social,,0
CUS-004241,CMP-0002,2020-04-19 22:26:00,Impression,Mobile,Social,,0
CUS-005135,CMP-0002,2020-04-20 01:16:00,Product View,Tablet,Social,,0
CUS-005708,CMP-0050,2020-04-20 01:31:00,Open,Mobile,Push,,0
CUS-005476,CMP-0002,2020-04-20 03:41:00,Impression,Mobile,Social,,0
CUS-011567,CMP-0050,2020-04-20 05:17:00,Conversion,Mobile,Push,,0
CUS-000729,CMP-0002,2020-04-20 06:00:00,Product View,Mobile,Social,,0
CUS-004755,CMP-0002,2020-04-20 06:02:00,Impression,Desktop,Social,,0
CUS-008343,CMP-0050,2020-04-20 06:19:00,Add To Cart,Tablet,Push,,0
CUS-006919,CMP-0050,2020-04-20 06:51:00,Impression,Tablet,Push,,0
CUS-006043,CMP-0002,2020-04-20 07:44:00,Impression,Desktop,Social,2020-05-03,1
CUS-007102,CMP-0050,2020-04-20 08:04:00,Add To Cart,Tablet,Push,,0
CUS-004349,CMP-0002,2020-04-20 10:48:00,Product View,Mobile,Social,,0
CUS-003510,CMP-0050,2020-04-20 10:52:00,Add To Cart,Tablet,Push,,0
CUS-011562,CMP-0002,2020-04-20 10:58:00,Impression,Desktop,Social,,0
CUS-010106,CMP-0050,2020-04-20 11:09:00,Impression,Desktop,Push,,0
CUS-010834,CMP-0002,2020-04-20 11:38:00,Impression,Mobile,Social,,0
CUS-006836,CMP-0050,2020-04-20 11:57:00,Click,Desktop,Push,,0
CUS-003044,CMP-0002,2020-04-20 12:17:00,Product View,Mobile,Social,,0
CUS-010170,CMP-0050,2020-04-20 12:43:00,Open,Desktop,Push,,0
CUS-004996,CMP-0050,2020-04-20 13:52:00,Click,Mobile,Push,,0
CUS-007828,CMP-0050,2020-04-20 14:23:00,Product View,Tablet,Push,,0
CUS-001176,CMP-0002,2020-04-20 14:54:00,Impression,Desktop,Social,,0
CUS-003052,CMP-0050,2020-04-20 15:17:00,Product View,Desktop,Push,,0
CUS-009738,CMP-0002,2020-04-20 15:24:00,Click,Tablet,Social,,0
CUS-005297,CMP-0050,2020-04-20 16:13:00,Open,Tablet,Push,,0
CUS-007945,CMP-0002,2020-04-20 16:31:00,Impression,Mobile,Social,,0
CUS-004945,CMP-0050,2020-04-20 17:08:00,Conversion,Tablet,Push,,0
CUS-000583,CMP-0002,2020-04-20 17:19:00,Click,Desktop,Social,,0
CUS-009607,CMP-0002,2020-04-20 17:19:00,Product View,Mobile,Social,,0
CUS-003666,CMP-0002,2020-04-20 18:05:00,Add To Cart,Mobile,Social,,0
CUS-008939,CMP-0050,2020-04-20 20:33:00,Impression,Desktop,Push,,0
CUS-008062,CMP-0002,2020-04-20 20:38:00,Open,Desktop,Social,,0
CUS-011241,CMP-0050,2020-04-20 21:08:00,Conversion,Desktop,Push,,0
CUS-000595,CMP-0050,2020-04-20 21:41:00,Click,Mobile,Push,2020-04-22,1
CUS-004196,CMP-0050,2020-04-20 21:43:00,Impression,Tablet,Push,,0
CUS-004369,CMP-0050,2020-04-20 21:50:00,Impression,Desktop,Push,,0
CUS-008183,CMP-0002,2020-04-20 21:54:00,Add To Cart,Desktop,Social,,0
CUS-001685,CMP-0050,2020-04-20 22:05:00,Product View,Tablet,Push,,0
CUS-005821,CMP-0050,2020-04-20 22:09:00,Product View,Tablet,Push,,0
CUS-009636,CMP-0002,2020-04-20 22:48:00,Impression,Tablet,Social,2020-05-02,1
CUS-009046,CMP-0002,2020-04-20 23:26:00,Product View,Mobile,Social,,0
CUS-010818,CMP-0002,2020-04-20 23:27:00,Impression,Mobile,Social,,0
CUS-002525,CMP-0002,2020-04-20 23:53:00,Impression,Mobile,Social,,0
CUS-003192,CMP-0050,2020-04-21 00:03:00,Product View,Desktop,Push,,0
CUS-002340,CMP-0002,2020-04-21 00:44:00,Impression,Tablet,Social,,0
CUS-001860,CMP-0050,2020-04-21 04:36:00,Conversion,Desktop,Push,,0
CUS-008577,CMP-0050,2020-04-21 05:48:00,Conversion,Desktop,Push,,0
CUS-006431,CMP-0050,2020-04-21 05:51:00,Click,Tablet,Push,,0
CUS-005756,CMP-0002,2020-04-21 06:21:00,Add To Cart,Desktop,Social,,0
CUS-001277,CMP-0002,2020-04-21 06:50:00,Impression,Mobile,Social,,0
CUS-002871,CMP-0002,2020-04-21 09:09:00,Product View,Desktop,Social,,0
CUS-007136,CMP-0002,2020-04-21 09:52:00,Product View,Mobile,Social,,0
CUS-003501,CMP-0002,2020-04-21 10:59:00,Impression,Desktop,Social,,0
CUS-003822,CMP-0002,2020-04-21 11:25:00,Product View,Tablet,Social,,0
CUS-006927,CMP-0002,2020-04-21 11:47:00,Impression,Tablet,Social,,0
CUS-006999,CMP-0002,2020-04-21 11:51:00,Conversion,Mobile,Social,,0
CUS-005495,CMP-0050,2020-04-21 12:10:00,Impression,Mobile,Push,,0
CUS-003610,CMP-0050,2020-04-21 12:57:00,Add To Cart,Tablet,Push,,0
CUS-008251,CMP-0050,2020-04-21 14:17:00,Add To Cart,Tablet,Push,2020-04-26,1
CUS-001899,CMP-0050,2020-04-21 14:25:00,Product View,Mobile,Push,,0
CUS-008335,CMP-0050,2020-04-21 15:14:00,Add To Cart,Mobile,Push,,0
CUS-010893,CMP-0002,2020-04-21 15:47:00,Add To Cart,Desktop,Social,,0
CUS-006237,CMP-0050,2020-04-21 16:20:00,Add To Cart,Mobile,Push,,0
CUS-003971,CMP-0050,2020-04-21 17:00:00,Product View,Desktop,Push,2020-04-22,1
CUS-005231,CMP-0002,2020-04-21 17:52:00,Impression,Mobile,Social,,0
CUS-010748,CMP-0050,2020-04-21 18:38:00,Product View,Tablet,Push,,0
CUS-008918,CMP-0050,2020-04-21 19:22:00,Impression,Mobile,Push,,0
CUS-001898,CMP-0002,2020-04-21 19:44:00,Product View,Tablet,Social,,0
CUS-002941,CMP-0050,2020-04-21 20:05:00,Impression,Tablet,Push,,0
CUS-008620,CMP-0050,2020-04-21 20:09:00,Open,Mobile,Push,,0
CUS-004343,CMP-0050,2020-04-21 22:08:00,Product View,Desktop,Push,,0
CUS-003120,CMP-0050,2020-04-21 22:27:00,Product View,Desktop,Push,,0
CUS-004540,CMP-0002,2020-04-21 23:36:00,Impression,Tablet,Social,,0
CUS-001764,CMP-0050,2020-04-21 23:55:00,Conversion,Tablet,Push,2020-04-24,1
CUS-003878,CMP-0002,2020-04-21 23:55:00,Product View,Desktop,Social,,0
CUS-011392,CMP-0002,2020-04-22 00:06:00,Click,Desktop,Social,,0
CUS-009932,CMP-0002,2020-04-22 01:22:00,Product View,Mobile,Social,,0
CUS-011702,CMP-0050,2020-04-22 02:10:00,Product View,Tablet,Push,,0
CUS-011517,CMP-0002,2020-04-22 02:40:00,Product View,Tablet,Social,,0
CUS-004513,CMP-0050,2020-04-22 05:19:00,Impression,Mobile,Push,,0
CUS-003176,CMP-0002,2020-04-22 10:06:00,Click,Mobile,Social,,0
CUS-003581,CMP-0002,2020-04-22 10:17:00,Click,Desktop,Social,,0
CUS-007612,CMP-0002,2020-04-22 11:15:00,Conversion,Mobile,Social,,0
CUS-011416,CMP-0050,2020-04-22 12:41:00,Product View,Mobile,Push,2020-05-01,1
CUS-003164,CMP-0002,2020-04-22 13:07:00,Click,Mobile,Social,,0
CUS-004268,CMP-0002,2020-04-22 13:23:00,Conversion,Tablet,Social,,0
CUS-003050,CMP-0002,2020-04-22 13:28:00,Impression,Mobile,Social,,0
CUS-004924,CMP-0002,2020-04-22 13:33:00,Impression,Tablet,Social,,0
CUS-003550,CMP-0002,2020-04-22 13:43:00,Open,Mobile,Social,,0
CUS-008933,CMP-0002,2020-04-22 14:05:00,Impression,Desktop,Social,,0
CUS-011983,CMP-0002,2020-04-22 14:15:00,Click,Mobile,Social,,0
CUS-004653,CMP-0050,2020-04-22 16:47:00,Impression,Mobile,Push,,0
CUS-010895,CMP-0002,2020-04-22 16:57:00,Conversion,Mobile,Social,,0
CUS-009266,CMP-0050,2020-04-22 17:00:00,Conversion,Tablet,Push,,0
CUS-007245,CMP-0050,2020-04-22 18:48:00,Click,Desktop,Push,,0
CUS-007718,CMP-0002,2020-04-22 18:57:00,Product View,Tablet,Social,,0
CUS-003590,CMP-0002,2020-04-22 22:06:00,Add To Cart,Mobile,Social,,0
CUS-000377,CMP-0002,2020-04-22 22:58:00,Click,Mobile,Social,,0
CUS-002084,CMP-0050,2020-04-22 23:58:00,Open,Desktop,Push,,0
CUS-004468,CMP-0002,2020-04-23 00:03:00,Click,Tablet,Social,,0
CUS-009774,CMP-0002,2020-04-23 00:16:00,Click,Desktop,Social,,0
CUS-004839,CMP-0002,2020-04-23 00:24:00,Click,Desktop,Social,,0
CUS-007330,CMP-0002,2020-04-23 00:28:00,Open,Tablet,Social,,0
CUS-007058,CMP-0050,2020-04-23 00:28:00,Impression,Desktop,Push,,0
CUS-008452,CMP-0002,2020-04-23 01:23:00,Click,Tablet,Social,,0
CUS-005628,CMP-0002,2020-04-23 02:04:00,Conversion,Tablet,Social,,0
CUS-009614,CMP-0002,2020-04-23 02:39:00,Product View,Tablet,Social,,0
CUS-009928,CMP-0002,2020-04-23 03:59:00,Product View,Mobile,Social,2020-05-04,1
CUS-011750,CMP-0002,2020-04-23 04:29:00,Impression,Tablet,Social,,0
CUS-003303,CMP-0002,2020-04-23 05:13:00,Conversion,Tablet,Social,,0
CUS-002801,CMP-0002,2020-04-23 05:43:00,Product View,Mobile,Social,,0
CUS-003360,CMP-0002,2020-04-23 06:37:00,Impression,Mobile,Social,,0
CUS-009221,CMP-0002,2020-04-23 06:57:00,Click,Desktop,Social,,0
CUS-003813,CMP-0002,2020-04-23 07:01:00,Product View,Tablet,Social,,0
CUS-007948,CMP-0002,2020-04-23 10:50:00,Product View,Desktop,Social,,0
CUS-004718,CMP-0050,2020-04-23 10:55:00,Impression,Tablet,Push,,0
CUS-011497,CMP-0002,2020-04-23 13:04:00,Impression,Mobile,Social,,0
CUS-005967,CMP-0002,2020-04-23 13:15:00,Open,Desktop,Social,,0
CUS-007334,CMP-0002,2020-04-23 13:58:00,Impression,Desktop,Social,,0
CUS-008240,CMP-0002,2020-04-23 14:04:00,Product View,Tablet,Social,,0
CUS-000565,CMP-0002,2020-04-23 14:08:00,Product View,Mobile,Social,,0
CUS-006810,CMP-0002,2020-04-23 14:21:00,Click,Tablet,Social,,0
CUS-002273,CMP-0002,2020-04-23 16:08:00,Impression,Desktop,Social,,0
CUS-009109,CMP-0002,2020-04-23 16:31:00,Add To Cart,Mobile,Social,,0
CUS-007764,CMP-0002,2020-04-23 19:56:00,Click,Mobile,Social,,0
CUS-008530,CMP-0002,2020-04-23 20:03:00,Product View,Mobile,Social,,0
CUS-009420,CMP-0002,2020-04-23 20:04:00,Click,Desktop,Social,,0
CUS-007507,CMP-0002,2020-04-23 21:46:00,Add To Cart,Mobile,Social,,0
CUS-007179,CMP-0002,2020-04-24 00:52:00,Product View,Tablet,Social,,0
CUS-009860,CMP-0050,2020-04-24 01:59:00,Open,Desktop,Push,,0
CUS-007637,CMP-0050,2020-04-24 03:51:00,Impression,Mobile,Push,,0
CUS-003506,CMP-0002,2020-04-24 06:27:00,Product View,Desktop,Social,,0
CUS-001670,CMP-0050,2020-04-24 06:32:00,Open,Desktop,Push,,0
CUS-001557,CMP-0050,2020-04-24 06:34:00,Impression,Desktop,Push,,0
CUS-001495,CMP-0002,2020-04-24 06:43:00,Impression,Tablet,Social,,0
CUS-001054,CMP-0002,2020-04-24 07:09:00,Impression,Mobile,Social,,0
CUS-010913,CMP-0050,2020-04-24 09:27:00,Add To Cart,Desktop,Push,,0
CUS-001824,CMP-0002,2020-04-24 10:16:00,Impression,Mobile,Social,,0
CUS-004246,CMP-0002,2020-04-24 11:03:00,Open,Mobile,Social,,0
CUS-011750,CMP-0050,2020-04-24 12:44:00,Conversion,Mobile,Push,,0
CUS-008164,CMP-0050,2020-04-24 12:52:00,Impression,Desktop,Push,,0
CUS-002823,CMP-0050,2020-04-24 13:08:00,Open,Mobile,Push,,0
CUS-000276,CMP-0002,2020-04-24 13:51:00,Add To Cart,Mobile,Social,,0
CUS-008686,CMP-0002,2020-04-24 14:12:00,Impression,Mobile,Social,,0
CUS-008724,CMP-0050,2020-04-24 14:20:00,Product View,Desktop,Push,,0
CUS-000083,CMP-0002,2020-04-24 14:53:00,Impression,Mobile,Social,,0
CUS-005098,CMP-0050,2020-04-24 15:34:00,Product View,Tablet,Push,,0
CUS-009798,CMP-0002,2020-04-24 15:46:00,Impression,Tablet,Social,,0
CUS-011590,CMP-0002,2020-04-24 15:47:00,Product View,Mobile,Social,,0
CUS-007782,CMP-0002,2020-04-24 15:47:00,Open,Tablet,Social,,0
CUS-009900,CMP-0002,2020-04-24 16:23:00,Product View,Tablet,Social,,0
CUS-003835,CMP-0002,2020-04-24 16:39:00,Impression,Tablet,Social,,0
CUS-001101,CMP-0002,2020-04-24 17:16:00,Impression,Mobile,Social,,0
CUS-006648,CMP-0002,2020-04-24 17:51:00,Impression,Mobile,Social,,0
CUS-004826,CMP-0002,2020-04-24 18:03:00,Product View,Tablet,Social,,0
CUS-005093,CMP-0050,2020-04-24 18:59:00,Click,Mobile,Push,,0
CUS-010607,CMP-0002,2020-04-24 19:35:00,Open,Mobile,Social,,0
CUS-001404,CMP-0050,2020-04-24 20:08:00,Impression,Mobile,Push,,0
CUS-006500,CMP-0002,2020-04-24 20:20:00,Impression,Mobile,Social,,0
CUS-000207,CMP-0002,2020-04-24 21:18:00,Open,Tablet,Social,,0
CUS-010170,CMP-0002,2020-04-24 22:37:00,Impression,Mobile,Social,,0
CUS-004692,CMP-0002,2020-04-24 22:43:00,Impression,Mobile,Social,,0
CUS-007861,CMP-0002,2020-04-24 22:53:00,Product View,Mobile,Social,,0
CUS-007643,CMP-0002,2020-04-24 23:33:00,Open,Desktop,Social,,0
CUS-006076,CMP-0050,2020-04-25 00:40:00,Impression,Desktop,Push,,0
CUS-008402,CMP-0050,2020-04-25 00:45:00,Impression,Mobile,Push,,0
CUS-004620,CMP-0050,2020-04-25 01:16:00,Impression,Tablet,Push,,0
CUS-006048,CMP-0050,2020-04-25 02:16:00,Add To Cart,Mobile,Push,,0
CUS-007874,CMP-0050,2020-04-25 02:42:00,Click,Mobile,Push,,0
CUS-006414,CMP-0050,2020-04-25 04:33:00,Open,Mobile,Push,,0
CUS-007658,CMP-0050,2020-04-25 05:18:00,Add To Cart,Tablet,Push,,0
CUS-002697,CMP-0050,2020-04-25 10:22:00,Open,Mobile,Push,,0
CUS-006829,CMP-0050,2020-04-25 11:44:00,Product View,Desktop,Push,,0
CUS-005233,CMP-0050,2020-04-25 12:48:00,Impression,Tablet,Push,,0
CUS-001831,CMP-0050,2020-04-25 13:13:00,Impression,Desktop,Push,,0
CUS-007676,CMP-0050,2020-04-25 14:28:00,Add To Cart,Tablet,Push,,0
CUS-009042,CMP-0050,2020-04-25 15:39:00,Open,Mobile,Push,,0
CUS-003295,CMP-0050,2020-04-25 16:02:00,Product View,Tablet,Push,,0
CUS-000547,CMP-0050,2020-04-25 17:27:00,Add To Cart,Mobile,Push,,0
CUS-007961,CMP-0050,2020-04-25 17:52:00,Conversion,Mobile,Push,,0
CUS-003060,CMP-0050,2020-04-25 17:59:00,Open,Mobile,Push,,0
CUS-001919,CMP-0050,2020-04-25 18:15:00,Product View,Desktop,Push,,0
CUS-000491,CMP-0050,2020-04-25 20:04:00,Click,Mobile,Push,,0
CUS-011598,CMP-0050,2020-04-25 20:53:00,Product View,Tablet,Push,,0
CUS-001653,CMP-0050,2020-04-25 23:47:00,Click,Mobile,Push,,0
CUS-002384,CMP-0050,2020-04-26 00:26:00,Open,Mobile,Push,,0
CUS-002739,CMP-0050,2020-04-26 03:07:00,Product View,Tablet,Push,,0
CUS-009836,CMP-0050,2020-04-26 03:26:00,Product View,Desktop,Push,,0
CUS-001068,CMP-0050,2020-04-26 03:50:00,Impression,Mobile,Push,,0
CUS-005858,CMP-0050,2020-04-26 04:07:00,Product View,Tablet,Push,,0
CUS-000140,CMP-0050,2020-04-26 05:34:00,Impression,Tablet,Push,,0
CUS-006896,CMP-0050,2020-04-26 09:07:00,Open,Tablet,Push,,0
CUS-002809,CMP-0050,2020-04-26 09:55:00,Add To Cart,Desktop,Push,,0
CUS-001163,CMP-0050,2020-04-26 10:43:00,Open,Mobile,Push,,0
CUS-005677,CMP-0050,2020-04-26 16:51:00,Product View,Mobile,Push,,0
CUS-010843,CMP-0050,2020-04-26 17:05:00,Impression,Desktop,Push,,0
CUS-001001,CMP-0050,2020-04-26 17:40:00,Product View,Desktop,Push,,0
CUS-007393,CMP-0050,2020-04-26 18:03:00,Product View,Mobile,Push,,0
CUS-001136,CMP-0050,2020-04-26 20:08:00,Click,Mobile,Push,,0
CUS-010532,CMP-0050,2020-04-26 20:54:00,Click,Mobile,Push,,0
CUS-006061,CMP-0050,2020-04-26 21:34:00,Product View,Mobile,Push,,0
CUS-009594,CMP-0050,2020-04-27 00:15:00,Product View,Mobile,Push,,0
CUS-005968,CMP-0050,2020-04-27 01:44:00,Product View,Tablet,Push,,0
CUS-011436,CMP-0050,2020-04-27 02:39:00,Open,Desktop,Push,,0
CUS-009102,CMP-0050,2020-04-27 04:31:00,Open,Mobile,Push,,0
CUS-003679,CMP-0050,2020-04-27 04:58:00,Conversion,Tablet,Push,,0
CUS-006243,CMP-0050,2020-04-27 08:50:00,Click,Tablet,Push,,0
CUS-010339,CMP-0050,2020-04-27 09:42:00,Product View,Mobile,Push,,0
CUS-007708,CMP-0050,2020-04-27 12:27:00,Conversion,Tablet,Push,,0
CUS-007507,CMP-0050,2020-04-27 12:27:00,Product View,Mobile,Push,,0
CUS-009000,CMP-0050,2020-04-27 13:40:00,Product View,Mobile,Push,2020-05-08,1
CUS-001925,CMP-0050,2020-04-27 14:43:00,Click,Mobile,Push,,0
CUS-000424,CMP-0050,2020-04-27 14:46:00,Impression,Mobile,Push,,0
CUS-005568,CMP-0050,2020-04-27 18:49:00,Impression,Desktop,Push,,0
CUS-009627,CMP-0050,2020-04-27 23:36:00,Product View,Mobile,Push,,0
CUS-008104,CMP-0050,2020-04-28 02:01:00,Product View,Mobile,Push,,0
CUS-001836,CMP-0050,2020-04-28 02:40:00,Impression,Mobile,Push,,0
CUS-001140,CMP-0050,2020-04-28 03:06:00,Impression,Desktop,Push,,0
CUS-008705,CMP-0050,2020-04-28 03:11:00,Open,Tablet,Push,,0
CUS-006851,CMP-0050,2020-04-28 04:18:00,Impression,Mobile,Push,,0
CUS-008615,CMP-0050,2020-04-28 04:27:00,Impression,Desktop,Push,,0
CUS-003507,CMP-0050,2020-04-28 04:36:00,Impression,Mobile,Push,,0
CUS-001000,CMP-0050,2020-04-28 07:16:00,Click,Tablet,Push,,0
CUS-008007,CMP-0050,2020-04-28 07:27:00,Product View,Mobile,Push,,0
CUS-002373,CMP-0050,2020-04-28 07:56:00,Impression,Mobile,Push,,0
CUS-006727,CMP-0050,2020-04-28 08:49:00,Add To Cart,Tablet,Push,,0
CUS-000196,CMP-0050,2020-04-28 10:24:00,Product View,Tablet,Push,,0
CUS-002089,CMP-0050,2020-04-28 13:09:00,Impression,Desktop,Push,,0
CUS-004695,CMP-0050,2020-04-28 13:31:00,Product View,Mobile,Push,,0
CUS-007345,CMP-0050,2020-04-28 15:22:00,Product View,Desktop,Push,,0
CUS-006261,CMP-0050,2020-04-28 15:44:00,Impression,Mobile,Push,,0
CUS-000692,CMP-0050,2020-04-28 15:46:00,Product View,Mobile,Push,,0
CUS-006473,CMP-0050,2020-04-28 18:04:00,Add To Cart,Mobile,Push,,0
CUS-009643,CMP-0050,2020-04-28 18:38:00,Product View,Tablet,Push,,0
CUS-009923,CMP-0050,2020-04-29 00:11:00,Product View,Desktop,Push,,0
CUS-009465,CMP-0050,2020-04-29 01:24:00,Impression,Desktop,Push,,0
CUS-003805,CMP-0050,2020-04-29 03:23:00,Product View,Mobile,Push,,0
CUS-002248,CMP-0050,2020-04-29 05:48:00,Product View,Mobile,Push,,0
CUS-001784,CMP-0050,2020-04-29 06:15:00,Impression,Mobile,Push,,0
CUS-002879,CMP-0050,2020-04-29 08:05:00,Click,Mobile,Push,,0
CUS-009590,CMP-0050,2020-04-29 09:05:00,Product View,Desktop,Push,,0
CUS-006549,CMP-0050,2020-04-29 09:12:00,Open,Mobile,Push,,0
CUS-003017,CMP-0050,2020-04-29 09:29:00,Add To Cart,Desktop,Push,,0
CUS-009553,CMP-0050,2020-04-29 11:24:00,Impression,Tablet,Push,,0
CUS-001873,CMP-0050,2020-04-29 11:44:00,Impression,Tablet,Push,,0
CUS-008165,CMP-0050,2020-04-29 15:22:00,Impression,Tablet,Push,,0
CUS-010009,CMP-0050,2020-04-29 16:56:00,Conversion,Desktop,Push,,0
CUS-003638,CMP-0050,2020-04-29 18:34:00,Impression,Desktop,Push,,0
CUS-010603,CMP-0050,2020-04-29 21:26:00,Click,Mobile,Push,,0
CUS-003888,CMP-0050,2020-04-29 22:28:00,Add To Cart,Mobile,Push,,0
CUS-006875,CMP-0050,2020-04-29 22:32:00,Add To Cart,Mobile,Push,,0
CUS-002345,CMP-0050,2020-04-30 00:02:00,Product View,Mobile,Push,,0
CUS-006530,CMP-0050,2020-04-30 00:15:00,Impression,Desktop,Push,,0
CUS-001872,CMP-0050,2020-04-30 02:46:00,Open,Desktop,Push,,0
CUS-006606,CMP-0050,2020-04-30 03:04:00,Add To Cart,Mobile,Push,,0
CUS-007062,CMP-0050,2020-04-30 07:04:00,Product View,Desktop,Push,,0
CUS-006368,CMP-0050,2020-04-30 09:12:00,Impression,Desktop,Push,,0
CUS-004893,CMP-0050,2020-04-30 10:38:00,Product View,Mobile,Push,,0
CUS-011380,CMP-0050,2020-04-30 12:58:00,Add To Cart,Desktop,Push,,0
CUS-006725,CMP-0050,2020-04-30 13:19:00,Open,Desktop,Push,,0
CUS-006224,CMP-0050,2020-04-30 14:44:00,Impression,Desktop,Push,,0
CUS-002681,CMP-0050,2020-04-30 14:52:00,Conversion,Desktop,Push,,0
CUS-001272,CMP-0050,2020-04-30 18:25:00,Click,Desktop,Push,,0
CUS-001277,CMP-0050,2020-04-30 18:43:00,Impression,Mobile,Push,,0
CUS-011713,CMP-0050,2020-04-30 20:41:00,Add To Cart,Mobile,Push,,0
CUS-007714,CMP-0050,2020-04-30 21:24:00,Conversion,Desktop,Push,,0
CUS-003632,CMP-0050,2020-04-30 23:09:00,Add To Cart,Desktop,Push,,0
CUS-004586,CMP-0050,2020-05-01 02:29:00,Click,Desktop,Push,,0
CUS-000155,CMP-0050,2020-05-01 06:50:00,Open,Mobile,Push,,0
CUS-003011,CMP-0050,2020-05-01 07:44:00,Impression,Mobile,Push,,0
CUS-009921,CMP-0050,2020-05-01 08:54:00,Add To Cart,Mobile,Push,,0
CUS-000980,CMP-0050,2020-05-01 09:32:00,Open,Desktop,Push,,0
CUS-002155,CMP-0050,2020-05-01 11:53:00,Impression,Mobile,Push,,0
CUS-002623,CMP-0050,2020-05-01 12:41:00,Impression,Mobile,Push,,0
CUS-002305,CMP-0050,2020-05-01 13:49:00,Open,Tablet,Push,,0
CUS-001779,CMP-0050,2020-05-01 16:22:00,Conversion,Tablet,Push,,0
CUS-010695,CMP-0050,2020-05-01 16:51:00,Click,Tablet,Push,,0
CUS-003343,CMP-0050,2020-05-01 17:09:00,Add To Cart,Desktop,Push,,0
CUS-008095,CMP-0050,2020-05-01 20:29:00,Add To Cart,Desktop,Push,,0
CUS-006367,CMP-0050,2020-05-01 22:08:00,Click,Desktop,Push,,0
CUS-010234,CMP-0050,2020-05-01 22:19:00,Conversion,Tablet,Push,,0
CUS-005329,CMP-0050,2020-05-01 23:17:00,Conversion,Tablet,Push,,0
